"Function Key: TXT = article text; HL = headline; BL = byline; PH = photo caption/information; ME = meta directives outside of an article; NA = unintelligible; NP = nameplate; PI = publication information; B = blank; AT = advertisement text; MH = masthead; BQT = block quote text; BQA = block quote attribution; CN = comic strip title; CT = comic strip text; SH = section heading",,,,,,,
"LINE","PAGE (0 if unintelligable)","ARTICLE NUMBER (use 0 if outside of text of any article/letter)","FUNCTION (see key above)","PARAGRAPH NUMBER (start with the first content paragraph, 0 if not part of the main text)","JUMP (if line contains a ""jump to"" directive, it's the page target. If it's a ""jumped from"" directive then the negative (-) of the soure page. otherwise 0)","AD #. If line is part of advertisement, it is the number of the ad. Start from top left column. 0 otherwise.","SCANNED TEXT"
244,4,7,"TXT","7",0,0,"And what justice has been served to the people ridiculed in the “Sousaphone?” They get a letter of apology. The same kind your first-grade teacher would make you write."
245,4,7,"TXT","8",0,0,"But the perverted minds that created the “Sousaphone” were adult minds — at least legally. Why shouldn’t they be treated like adults? Why aren’t adult laws and norms appropriate?"
246,4,7,"TXT","9",0,0,"If a public court found the publication of the “Sousaphone” a hate crime — and it seems obvious it was created out of hate and ignorance — the students who created it would be doing a lot more than the juvenile punishments currently assigned to them."
247,4,7,"TXT","10",0,0,"Hate crime is a serious offense that has no place at a university. Did a hate crime take place in the publication of the “Sousaphone?” Without a public trial, who’s to say?"
248,4,7,"TXT","11",0,0,"But based on Judicial Affairs’ resolution, this looks like a pretty trivial offense."
249,4,7,"TXT","12",0,0,"But we’re not convinced. We saw the “Sousaphone.” We were disgusted. If we were the students whom the newsletter riduculed, we’d likely feel betrayed by the Judicial Affairs Department."
250,4,7,"TXT","13",0,0,"As journalists, we would be the last to advocate a limit on legal free speech, but we must be fully aware of the laws that govern obscenity and libel."
251,4,7,"TXT","14",0,0,"To hand down such a trivial punishment to the “Sousaphone” creators is to say that they are guilty, but not of a serious offense."
252,4,7,"TXT","15",0,0,"We urge Judicial Affairs officials to make up its mind: Did a serious offense occur, or should the whole issue just be pushed aside? We hope they consider this the next time they are deciding an important campus issue — the victims of the “Sousaphone” deserve better."
253,4,0,"SH","0",0,0,"MUSTANG DAILY"
254,4,0,"SH","0",0,0,"REPORTER'S NOTEB O 0_K"
255,0,0,"B","0",0,0,
256,0,0,"B","0",0,0,
257,4,8,"HL","0",0,0,"Tolerance goes deeper than skin"
258,4,8,"BL","0",0,0,"By Lori Witmer"
259,4,8,"TXT","1",0,0,".Rejection. It can be devastating. It hurts."
260,4,8,"TXT","2",0,0,"I was trying to become a Residential Adviser for next year and went through the recruitment process a little while ago."
261,4,8,"TXT","3",0,0,"There were approximately 125 applicants, and after each day of the recruitment weekend, about 35 were cut. I made it through the first two cuts, which allowed me to come back to each of the recruitment days."
262,4,8,"TXT","4",0,0,"During those days all applicants went through a series of tests geared towards screening. The tests were elaborate role playing games that sometimes called for team work and other times called for individualism."
263,4,8,"TXT","5",0,0,"Unfortunately, I received notice that I wasn’t among those chosen for the position next year. At first I was upset and a bit irate. I thought I had wasted my precious time going through stupid role playing games and made a fool of myself in the process by yelling, “It’s a great day to be an R.A.!”"
264,4,8,"TXT","6",0,0,"Each of the days started at 8:30 a.m. and lasted until about 5 p.m. — a time that I could have spent more wisely by doing homework or at least sleeping in. I even missed my first intramural softball game! OK — it was rained out, but that’s not the point. There were many other productive things that 1 could have been doing during that weekend."
265,4,8,"TXT","7",0,0,"But then I remembered the fun I really had during the process. I met a lot of wonderful people and made some new friends. Who knows, some of them might be my R.A.S next year!"
266,4,8,"TXT","8",0,0,"I even learned something that will last throughout my lifetime."
267,4,8,"TXT","9",0,0,"You see, I am naive. I’m sure after reading this you will agree. I’m not used to big city life, as I come from a small conservative valley just south of here."
268,4,8,"TXT","10",0,0,"For example. Cal Poly’s student population is around 15,000; my valley is composed of five towns with a combined population of approximately 13,000."
269,4,8,"TXT","12",0,0,"Also, this is my first year here and I live in one of the red brick halls. There are about 200 students living in my residence hall; my graduating class from the only high school in the valley was 180."
270,4,8,"TXT","13",0,0,"I hope you get the point."
271,4,8,"TXT","14",0,0,"Living in such a small valley has sheltered me from diversity. I could probably go through my high school yearbook and count the number of Asians and African Americans on my fingers and toes."
272,4,8,"TXT","15",0,0,"However, dealing with people from diverse ethnic backgrounds has never been a problem for me. I have no prejudices towards skin color. I believe we are all the same inside, it’s just the outside that looks a little different."
273,4,8,"TXT","16",0,0,"I’m afraid that when I say this, though, I am being hypocritical. It seems that I only relate this to ethnic backgrounds, yet there is much more to people than the color of their skin."
274,4,8,"TXT","17",0,0,"Along with not knowing very many people of color, my small town sheltered me from homosexuals. I think I knew only two male couples living in my town, 'They were all very nice and acted nothing like any of the stereotypes."
275,4,8,"TXT","18",0,0,"I don’t think I ever thought of them as “gay.” To me they were just friends of my parents who might wave to me on the street."
276,4,8,"TXT","19",0,0,"These couples were much older than I, the youngest was in his early forties. I believe this is the main reason I had no problems with any of them. Also, the fact that they were men helped."
277,4,8,"TXT","20",0,0,"I have never known a woman that was homosexual, nor have I known any homosexuals my age."
278,4,8,"TXT","21",0,0,"I used to think homosexuality was disgusting and bad because it isn’t the “norm.” I also would be scared to be around a gay woman because I thought she might try to hit on me. I am afraid that both of these reactions stem from ideas planted in my head by stereotypes."
279,4,8,"TXT","22",0,0,"However, my eyes were opened during the R.A. recruitment process."
280,4,8,"TXT","23",0,0,"Each of the two days I was assigned to a group of ten applicants like myself. We had to cooperate with and trust each other to accomplish the tasks set forth by the facilitators (current R.A.’s and other Residential Life and Education department heads)."
281,4,8,"TXT","24",0,0,"During some of the activities personal views came out causing tension, but my group worked around them well. For instance: One exercise that turned out to be very emotional was a simulation of a world without freedom during which some of the members religious beliefs and sexual preferences came out."
282,4,8,"TXT","25",0,0,"I was surprised to find out some of the people in my group (my teammates) were homosexual. I felt a little strange and a bit nervous around those people after learning this."
283,4,8,"TXT","26",0,0,"Then I thought about what we had accomplished during the weekend, how we had become friends through it all, and I realized that someone’s sexual preference, skin color or religion made no difference."
284,4,8,"TXT","27",0,0,"So I guess I was being too harsh when I said I wasted my time with the recruitment weekend. Actually, it was very exciting for me — not only did I have fun meeting people from all walks of life, but I grew a little more through the process."
285,4,8,"TXT","28",0,0,"I learned that we are all equal — it’s not just a saying. Not only does skin color not matter, but religion and sexual preference don’t either. Because, when it comes down to it, everyone can work together to accomplish even the craziest of tasks."
286,4,8,"TXT","29",0,0,"As I thought about it more, I realized my rejection wasn’t the end of the world. I hope that the other applicants that weren’t selected feel the same."
287,4,8,"TXT","30",0,0,"As they say, “When the Lord closes a door, somewhere he opens a window.” I can’t wait to see where it is!"
288,4,8,"BL","0",0,0,"• Lori Witmer is a computer science freshman. This is her first quarter reporting for the Daily."
289,4,0,"OT","0",0,0,"Lehers Policy"
290,4,0,"OT","0",0,0,"Mustang Daily welcomes letters and commentaries from students, staff, and other community members. Letters typed, double spaced and under 250 words, ifaries should be typed, double spaced and 750-1 ,(X)(3 words."
291,4,0,"OT","0",0,0,"should be Commen"
292,4,0,"OT","0",0,0,"All authors must include a name, signature and phone number. Students should include their major and class standing. Mustang Daily reserves the right to edit letters for clarity, grammar, and length."
293,4,0,"OT","0",0,0,"Submissions can be brought, mailed, faxed or E-mailed to: Mustang Daily"
294,4,0,"OT","0",0,0,"Graphic Arts Bldg #226, Cal Poly, San Luis Obispo, CA. 93407 FAX: 1805) 756-6784"
295,4,0,"OT","0",0,0,"E-Mail: gjoynt@ocx>e.calpoly.edu (letters only)"
296,4,0,"OT","0",0,0,"Commentary submissions on 3.5"" disks are encouraged. Files should be in Word 4.0. MacWrite, or other common Macintosh software."
297,4,0,"OT","0",0,0,"Please submit a hard copy with your disk.____"
298,5,0,"PI","0",0,0,"MUSTANG DAILY"
299,5,,"PI","0",0,0,"TUESDAY, MAY 3, 1994"
300,5,2,"HL","0",0,0,"KEVORKIAN: Jury finds Kevorkian not guilty EQUITY: New minority recruitment program developed for Ag, NRM"
301,5,2,"ME","0",-1,0,"From page 1"
302,5,2,"TXT","5",0,0,"in the Aug. 4 death of Thomas Hyde, 30, who suffered from the degenerative nerve disorder Lou Gehrig’s disease."
303,5,2,"TXT","6",0,0,"By the time Kevorkian hooked Hyde up to a canister of carbon monoxide on a mattress in the back of his old, rusty van, Hyde could bare’y walk, talk or feed himself,"
304,5,2,"TXT","7",0,0,"Kevorkian, who had faced up to four years in prison and a $2,000 fine if convicted, acknowledged he supplied the carbon monoxide and placed the clear plastic mask over Hyde’s nose and mouth."
305,5,2,"TXT","8",0,0,"Three jurors interviewed after the verdict cited a legal loophole and a technicality as reasons for acquittal."
306,5,2,"TXT","9",0,0,"They concluded that Kevorkian’s main intent was to relieve Hyde’s suffering, not cause his death. Prosecutors had argued that part of the law was meant to apply to physicians prescribing experimental drugs for terminal patients."
307,5,2,"TXT","10",0,0,"“We believe the intent was not to help Hyde commit suicide,"" juror Gwen Bryson said. “We believe it was to relieve pain and suffering.”"
308,5,2,"TXT","11",0,0,"Some jurors also didn’t believe"
309,5,2,"TXT","11",0,0,"the prosecution proved where the suicide took place. Kevorkian had initially told authorities the suicide took place in a Detroit park but testified at trial that it happened in the parking lot behind his apartment building in a different county."
310,5,2,"TXT","12",0,0,"“I don’t think it’s our obligation to choose for someone else how much pain and suffering they should endure,” said juror Gail Donaldson."
311,5,2,"TXT","13",0,0,"Assistant Wayne County Prosecutor Timothy Kenny said he believes the evidence supported the charge, but “there were a lot of emotional hurdles to get over.”"
312,5,2,"TXT","14",0,0,"The verdict raises more questions about the future of Michigan’s assisted-suicide ban, which expires Nov. 25."
313,5,2,"TXT","15",0,0,"Kevorkian’s five-day trial was the first time charges under the law had gone before a jury. His lawyer, Geoffrey Fieger, said the verdict “drives a stake” into the ban’s heart."
314,5,2,"TXT","16",0,0,"“This is the first chance for the people to decide,” Fieger said. “It wasn’t Dr. Kevorkian on trial here. It was everyone’s rights on trial hero,”"
315,5,4,"ME","0",-1,0,"From page 1"
316,5,4,"TXT","10",0,0,"especially Latinos, think they’re going to go out in the field and work,“ Gutierrez said. “A lot of their parents think they’d be better off as engineers."
317,5,4,"TXT","11",0,0,"“Some parents don’t understand that you can get the same kind of jobs as an ag major.”"
318,5,4,"TXT","12",0,0,"Gutierrez added his club actively recruits high school students and encourages them to think about careers in agriculture."
319,5,4,"TXT","13",0,0,"“I feel that the more you expose it to minorities, the more you will get,” Gutierrez said."
320,5,4,"TXT","14",0,0,"According to a report published by the Institutional Studies Office in winter quarter, minorities make up 16 percent of the Natural Resources Management Department. In the College of Agriculture, 17 percent are minority students."
321,5,4,"TXT","15",0,0,"Thompson said ethnic minorities statistically pursue an education in business, engineering or liberal arts. Many minority students, he said, do not realize the career opportunities in environmental and forestry consulting, such as with the U.S. Forest Service or the National Park Service."
322,5,4,"TXT","16",0,0,"Pillsbury said part of the"
323,5,3,"HL","0",0,0,"SOUTH AFRICA: De Klerk, Mandela pledge to forgive past, build future"
324,5,3,"ME","0",-1,0,"From page 1"
325,5,3,"TXT","9",0,0,"minority surrendered its privileges to the black majority. Both sides promised to forgive the past and build one nation."
326,5,3,"TXT","10",0,0,"ANC officials stood before their new national flag and raised their glasses in a toast in honor of outgoing President de Klerk, incoming President Mandela and the “new South Africa.”"
327,5,3,"TXT","11",0,0,"“I stand before you filled with deep pride and joy — pride in the ordinary, humble people of this country,” said Mandela. “You have shown such a calm, patient determination to reclaim this country as your own. And joy that we can loudly proclaim from the rooftops — free at last!”"
328,5,3,"TXT","12",0,0,"Although ballot officials remained less than halfway through the counting, an ANC landslide was indisputable."
329,5,3,"TXT","13",0,0,"With about 44 percent of the estimated 22.7 million votes counted, the ANC .had 62.6 percent to 23.7 percent for de Klerk’s National Party. The Zulu nationalist Inkatha Freedom"
330,5,3,"TXT","13",0,0,"Party was a distant third with 6.2 percent, followed by the proapartheid Freedom Front with 2.8 percent."
331,5,3,"TXT","14",0,0,"The ANC was projected to win around 240 seats in the new 400-seat Parliament, which will select Mandela as president Friday."
332,5,3,"TXT","15",0,0,"De Klerk’s concession speech was attended by about 300 people at National Party headquarters in Pretoria."
333,5,3,"TXT","16",0,0,"“Next Tuesday I shall lay down my responsibilities as state president,” de Klerk said. “I shall be handing over the presidency to Mr. Mandela.”"
334,5,3,"TXT","17",0,0,"“Mr. Mandela has walked a long road and now stands at the top of the hill,” he said of the ANC leader, who spent 27 years in prison for opposing the policies imposed by de Klerk’s party. “I hold out my hand to Mr. Mandela in friendship and in cooperation.”"
335,5,3,"TXT","18",0,0,"De Klerk is expected to serve as one of two vice presidents."
336,5,3,"TXT","19",0,0,"“During the past four years."
337,5,3,"TXT","19",0,0,"we have proved that we can work together,” de Klerk said. “Our relationship has become a symbol of the ability of South Africans from widely different backgrounds to cooperate in the national interest.”"
338,5,3,"TXT","20",0,0,"De Klerk told The Associated Press that the National Party “will in due course become the biggest party in South Africa."
339,5,3,"TXT","21",0,0,"“This was the freedom election, the next will be about economic policy. In the 1999 election, the National Party will be the winning party,” he said."
340,5,3,"TXT","22",0,0,"De Klerk, 58, took office in 1989 and was expected to continue the hard-line policies of his predecessor, P.W. Botha. He shocked the world by announcing the imminent end of apartheid, and freed Mandela from a life prison term."
341,5,3,"TXT","23",0,0,"Within months the two men had launched negotiations that led to a new constitution guaranteeing equal rights for blacks and whites, and clearing the way for all-race elections."
342,5,1,"HL",,0,0,"CHILDREN’S CENTER: Officials say debt refinancing is crucial first step"
343,5,1,"ME","0",-1,0,"From page 1"
344,5,1,"TXT","12",0,0,"us to meet our financial obligations.“"
345,5,1,"TXT","13",0,0,"Reeves said ASI has based the Center’s 1994-95 budget projections around an 86 percent occupancy rate in hopes of balancing its loudget."
346,,1,"TXT","14",0,0,"“I think it’s something that is definitely attainable, but the Center will have to make this budget in order to make next year work.”"
347,5,1,"TXT","15",0,0,"'The budget problem doesn’t just affect the Children’s Center. Because of the money the Center has lost, ASI has made cutbacks in other programs and has instituted a hiring freeze throughout the corporation."
348,5,1,"TXT","16",0,0,"“ASI has left a couple of job positions vacant in order to help the Center meet this year’s budget,” Harrigan said. “This basically means that we haven’t hired any nonstudent staff since we found about the deficit.”"
349,5,1,"TXT","17",0,0,"According to Reeves, ASI has limited the funds given to the Program Board and Instructional Related Activities."
350,5,1,"TXT","18",0,0,"“In order to save the Center, ASI has issued a moratorium of Program Board events in excess of $7,500,” he said. “We also were"
351,5,1,"TXT","18",0,0,"not able to grant an extra $20,000 to other ASI organizations such as the Cal Poly Crew or the MEChA club.”"
352,5,1,"TXT","19",0,0,"ASI isn’t the only one that’s had to sacrifice. Employees at the Center also have made several changes in efforts to ease the burden of the deficit."
353,5,1,"TXT","20",0,0,"Children’s Center Director Haila Hafley said the Center is making drastic changes with assistance from employees, parents, ASI and other departments on campus."
354,5,1,"TXT","21",0,0,"With help from Campus Dining and the Nutrition and Food Science departments, the Center has learned how to control food preparation costs."
355,5,1,"TXT","22",0,0,"The Center also is making cutbacks within the organization."
356,5,1,"TXT","23",0,0,"High staffing costs have been among the biggest contributors to the deficit, and the Center managers say they already are addressing those."
357,5,1,"TXT","24",0,0,"“We have decided to eliminate one classroom and limit the amount of children per classroom in order to keep our child-teacher ratio low,” Hafley said."
358,5,1,"TXT","25",0,0,"“We realize that some of our cutbacks are small, but every lit-"
359,5,4,"TXT","16",0,0,"problem is these careers are not typically viewed as science-based professions."
360,5,4,"TXT","17",0,0,"“These are professions that require a solid science base, mathematical and statistical expertise and good public skills,” Pillsbury said. “People need to see role models working in these kinds of fields in a way that is realistic.”"
361,5,4,"TXT","18",0,0,"But Pillsbury said the program is not only for minorities."
362,5,4,"TXT","19",0,0,"“It would be impossible to build leaders in an environment that is not representative of the real workplace where all ethnic groups are present,” he said."
363,5,4,"TXT","20",0,0,"Pillsbury plans to use the 3,800-acre Swanton Pacific Ranch in Santa Cruz County as an integral part of the program. Cal Poly acquired the ranch from alumnus A1 Smith, who willed it to the school upon his death early in winter quarter."
364,5,4,"TXT","21",0,0,"Pillsbury said the progi’am would use existing facilities. The students, he added, also would be able to use the land’s resources."
365,5,4,"TXT","22",0,0,"In addition, he said the department is seeking funding to build new facilities. Pillsbury said the students also will visit Bureau of Land Management"
366,5,4,"TXT","22",0,0,"sites, soil conservation field stations and many forests and parks."
367,,4,"TXT","23",0,0,"But details still need to be worked out, according to Pillsbury and Thompson."
368,5,4,"TXT","24",0,0,"Thompson said the program would probably create environmental camps for students in elementary school where they would learn how to take water quality measurements and how to identify various animal species. Older students would probably participate in internships, Thompson said."
369,5,4,"TXT","25",0,0,"Regardless of exactly how the program will be designed, both Pillsbury and Thompson agree it will teach students about careers in agriculture and natural resources."
370,5,4,"TXT","26",0,0,"“There is none quite like this program,” Pillsbury said. “There are a number of programs that are nature camps, but this one is focused on careers. Right from the very beginning, they are going to see that they can be this professional person out there helping to make decisions.”"
371,5,0,"AT","0",0,1,"O U T LET"
372,5,0,"AT","0",0,1,"$ A L E"
373,5,1,"TXT","25",0,0,"tie bit helps,” she added. “These changes will alter the Center in some ways, but we are determined to provide the high quality care we always have.”"
374,5,1,"TXT","26",0,0,"According to Hafley, the Center also has made cuts in personnel areas that would least effect the program. These cutbacks include a small decrease in student starting pay along with limited pay increases. The Center also has eliminated one office manager position in hopes of decreasing all unnecessary costs."
375,5,1,"TXT","27",0,0,"“In conjunction with these changes we have increased parent fees by a minimal amount,” Hafley said. “And we now are recruiting volunteers to help in classrooms, kitchen and office areas in hopes to reduce student staff hours."""
376,5,1,"TXT","28",0,0,"Agricultural science senior Jennifer Raia said as an employee of the Center she feels the program is too important to lose and supports all the changes."
377,5,1,"TXT","29",0,0,"“We don’t have as much as we did before, but we need to save the Center because it has too many wonderful things to offer the children, parents, students, and the university,” she said."
378,5,0,"AT","0",0,1,"50""""-80"
379,5,0,"AT","0",0,1,"OFF RETAIL"
380,5,0,"AT","0",0,1,"%"
381,5,0,"AT","0",0,1,"Veteran's Building"
382,5,0,"AT","0",0,1,"801 Grand Avenue (Corner of Monterey and Grand)"
383,5,0,"AT","0",0,1,"San Luis Obispo 528-2947"
384,5,0,"AT","0",0,1,"Men's & Women's Clothing Victorian Lingerie, Career Wear & Sportswear (from that Oh-So Secret Catalogue) Tweeds Catalogue Shoes • Boots Jewelry • Swimwear & Much Much More!"
385,0,0,"B","0",0,0,
386,5,0,"AT","0",0,1,"THÜR5.. MAY 5, 11 AM TO 9 PM"
387,5,0,"AT","0",0,1,"FRI-, MAY 6, 10 AM TO 6 PM"
388,5,0,"AT","0",0,1,"SAT., MAY 7, 10 AM TO 6 PM"
389,5,0,"AT","0",0,1,"'?//"
390,0,0,"B","0",0,0,
391,0,0,"B","0",0,0,
392,0,0,"B","0",0,0,
393,0,0,"B","0",0,0,
394,0,0,"B","0",0,0,
395,5,0,"AT","0",0,1,"Just think! You could have spent yesterday stressing out about what to fill this space with."
396,6,0,"AT","0",0,1,"Applications are now being accepted to become Mustang Daily’s next editor in chief. Applicants should submit a proposal they feel explains their vision for the newspaper’s future. The position is vacant for both summer quarter and the 1994-95 regular academic year. Applications are due at the Daily office by May 9 at 9 a.m. An interview with the Daily Publisher’s"
397,6,0,"AT","0",0,1,"Board will follow on May 11."
398,6,0,"AT","0",0,1,"If you have questions, call current editor in chief John Hubbell at 756-1796. He’ll be busy worrying about what to put on page six tomorrow."
399,6,0,"AT","0",0,1,"Like Ole Man River, we just keep rolling along."
400,6,0,"AT","0",0,1,"Musiang Daiiy"
401,0,0,"NA","0",0,0,"«AMU1"
402,0,0,"B","0",0,0,
403,0,0,"B","0",0,0,
404,0,0,"B","0",0,0,
405,6,0,"AT","0",0,2,"Now open for all your needs"
406,6,0,"AT","0",0,2,"© Cap and Gowns © Diploma Orders © Announcements"
407,6,0,"AT","0",0,2,"© Thank you notes © And morel!"
408,6,0,"AT","0",0,2,"The Grad Center is open Sam - 4:30pm, Monday through Friday"
409,6,0,"AT","0",0,2,"EIG>nall^l^Baokstoie"
410,6,0,"AT","0",0,0,
411,6,0,"AT","0",0,3,"94"
412,6,0,"AT","0",0,3,"1 St Week"
413,6,0,"AT","0",0,3,"ONLY THE STRONG SURVIVE"
414,6,0,"AT","0",0,3,"f. MAY 2"
415,6,0,"AT","0",0,3,"Obsfade Course Dexter Lawn 4p.m. • 6p.m."
416,6,0,"AT","0",0,3,"Pizza Feed U.U. Goinei Area • 8p.m."
417,6,0,"AT","0",0,3,"Bowlinq U.U. Plala 8p.m. - 1 1 p.m."
418,6,0,"AT","0",0,3,"TUESDAY. MAY 3"
419,6,0,"AT","0",0,3,"3-pt. Snoot-oyt/ Arouna the World Tourney Mott Gym 7p.m. - midnight"
420,6,0,"AT","0",0,3,"WEDNESDAY. MAY 4"
421,6,0,"AT","0",0,3,"Trap Shoot"
422,6,0,"AT","0",0,3,"San Luis Obispo Shooting"
423,6,0,"AT","0",0,3,"I 5 mi óp.m"
424,6,0,"AT","0",0,3,"Range • 101)"
425,6,0,"AT","0",0,3,"9p.m."
426,6,0,"AT","0",0,3,"Sorority Soccer Rec Center field 3p.m. • 7p.m."
427,6,0,"AT","0",0,3,"THURSDAY. MAY"
428,6,0,"AT","0",0,3,"Volreyball Mott Gym 7p.m. - midnight"
429,6,0,"AT","0",0,3,"Fun Run Mott Gym Lawn 6p.m."
430,6,0,"AT","0",0,3,"FRIDAY. MAY 6"
431,6,0,"AT","0",0,3,"Volleyball Mott Gym 7p.m. - midnight"
432,6,0,"AT","0",0,2,"Sorojity Soccer Rec Center field 3p./n. • 7p.ra."
433,6,0,"AT","0",0,2,"Dexter Lawn 8a.m. - noon"
434,6,0,"AT","0",0,2,"Wrestling Mott CWm 7a.m. * 3p.m"
435,6,0,"AT","0",0,2,"Tenni^i:"
436,6,0,"AT","0",0,2,"Mott Gym Tennis Courts noon • midnight"
437,0,0,"B","0",0,0,
438,6,0,"AT","0",0,2,"lY; may 8"
439,6,0,"AT","0",0,2,"^ ^mpiad Col F^oly Track 8a.m. - 2p.m."
440,6,0,"AT","0",0,2,"Tub Race"
441,6,0,"AT","0",0,2,"Cal Poly OH Unit Hill 8a.m. • 2p.m."
442,6,0,"AT","0",0,2,"Sorority Soccer Rec. Center field 3p.m. • 7p.m."
443,6,0,"AT","0",0,2,"Tennis"
444,6,0,"AT","0",0,2,"2p.m. • 7p.m."
445,6,0,"AT","0",0,2,"Volleyball Championships Mott Gym .m. - midnic"
446,6,0,"AT","0",0,2,"7p."
447,6,0,"AT","0",0,2,"ight"
448,7,0,"PI","0",0,0,"MUSTANG DAILY"
449,7,0,"SH","0",0,0,"Sports"
450,7,0,"PI","0",0,0,"TUESDAY, MAY 3, 1994"
451,7,0,"OT",0,0,0,"Major League Baseball"
452,7,0,"OT",0,0,0,"National League"
453,7,0,"OT",0,0,0,"West	W	L	Pet.	GB"
454,7,0,"OT",0,0,0,"San Francisco 12		12	.500"
455,7,0,"OT",0,0,0,"Colorado	11	12	.478	.5"
456,7,0,"OT",0,0,0,"Los Angeles	11	13	.458	1"
457,7,0,"OT",0,0,0,"San Diego	7	18	.280	5.5"
458,7,0,"OT",0,0,0,"Central	W	L	Pet.	GB"
459,7,0,"OT",0,0,0,"Cincinnati	15	8	.652"
460,7,0,"OT",0,0,0,"St. Louis	13	9	.591	1.5"
461,7,0,"OT",0,0,0,"Pittsburgh	13	10	.565	2"
462,7,0,"OT",0,0,0,"Houston	13	11	.542	2.5"
463,7,0,"OT",0,0,0,"Chicago	ó	16	.273	8.5"
464,7,0,"OT",0,0,0,"East	W	L	Pet.	GB"
465,7,0,"OT",0,0,0,"Atlanta	15	9	.625	—"
466,7,0,"OT",0,0,0,"Montreal	14	10	.583	1"
467,7,0,"OT",0,0,0,"New York	12	11	.522	2.5"
468,7,0,"OT",0,0,0,"Florida	13	12	.520	2.5"
469,7,0,"OT",0,0,0,"Philadelphia 10		14	.417	5"
470,7,0,"OT",0,0,0,"American League"
471,7,0,"OT",0,0,0,"West	W	I	Pet.	GB"
472,7,0,"OT",0,0,0,"Seattle	11	13	.458"
473,7,0,"OT",0,0,0,"Texas	10	12	.455	i—."
474,7,0,"OT",0,0,0,"California	9	17	.346	3"
475,7,0,"OT",0,0,0,"Oakland	8	17	.320	3.5"
476,7,0,"OT",0,0,0,"Central	W	L	Pet.	GB"
477,7,0,"OT",0,0,0,"Cleveland	13	10	.565"
478,7,0,"OT",0,0,0,"Milwaukee	13	11	.542	.5"
479,7,0,"OT",0,0,0,"Chicago	13	11	.542	.5"
480,7,0,"OT",0,0,0,"Kansas City	11	11	.500	1.5"
481,7,0,"OT",0,0,0,"Minnesota	10	1Ó	.385	4.5"
482,7,0,"OT",0,0,0,"East	W	L	Pet.	GB"
483,7,0,"OT",0,0,0,"Boston	18	7	.720"
484,7,0,"OT",0,0,0,"Baltimore	15	9	.625	2.5"
485,7,0,"OT","0",0,0,"New York	15	9	.625	2.5"
486,7,0,"OT","0",0,0,"Toronto	14	11	.560	4"
487,7,0,"OT","0",0,0,"Detroit	8	14	.364	8.5"
488,7,0,"OT","0",0,0,"Number Crunch"
489,7,0,"OT","0",0,0,"Hockey Playoffs y Basketball Playoffs"
490,7,0,"OT","0",0,0,"G>nii»renc* Quartvrfinals (Best-of-7)"
491,7,0,"OT","0",0,0,"San Jose over Detroit, 4*3 Vancouver over Calgary, 4-3 Toronto over Chicago, 4-2 Dallas over St. Louis, 4-0 N.Y. Rangers over N.Y. Islanders, 4-0 Washington over Pittsburgh, 4-2 New Jersey over Buffalo, 4-2 Boston over AAontreol, 4-3"
492,7,0,"OT","0",0,0,"Gniferance SemiPinab (Best-of-7)"
493,7,0,"OT","0",0,0,"Suixlay, May 1"
494,7,0,"OT","0",0,0,"Boston 2, New Jersey 1,"
495,7,0,"OT","0",0,0,"Boston leads series 1 -0 New York Rangers 6, Washington 3 New York leads series 1 -0 MorKloy, May 2 San Jose at Toronto, NA Vancouver at Dallas, NA Tuesday, May 3 Boston at New Jersey, 4:38 p.m. Washington at New York Rangers, 4:38 p.m."
496,7,0,"OT","0",0,0,"Wednesday, May 4"
497,7,0,"OT","0",0,0,"San Jose at Toronto, 4:38 p.m. Vancouver at Dallas, 5:38 p.m."
498,7,0,"OT","0",0,0,"Thursday, May 5 New Jersey at Boston, 4:38 p.m. New York Rangers at Washington, 4:38 p.m."
499,7,0,"OT","0",0,0,"Conference Quarterfinals (Best-of-5)"
500,7,0,"OT","0",0,0,"Saturday, April 30"
501,,0,"OT","0",0,0,"Utah 96, San Antonio 84, series tied 1 -1"
502,7,0,"OT","0",0,0,"Indiana 103, Orlando 101, Indiana leads series 2-0 Atlanta 104, Miami 86, series tied 1 -1 Seattle 97, Denver 87,"
503,7,0,"OT","0",0,0,"Seattle leads series 2-0 Sunday, May 1 New York 90, New Jersey 81,"
504,7,0,"OT","0",0,0,"New York leads series 2-0 Chicago 105, Cleveland 96, Chicago leads series 2-0 Phoenix 1 17, Golden State 111, Phoenix leads series 2-0 Houston 11 5, Portland 104, Houston leads series 2-0 Monday, May 2"
505,7,0,"OT","0",0,0,"Orlando at Indiana, 5 p.m., (TNT) Seattle at Denver, 7:30 p.m., (TNT) Tuesday, May 3 Atlanta at Miami, 5 p.m., (TNT) Chicago at Cleveland, 5 p.m., (TNT) Houston at Portland, 7:30 p.m. (TBS) San Antonio at Utah, 7:30 p.m. (TNT) Wednesday, May 3 New York at New Jersey, 5 p.m. (TNT) Phoenix at Golden State, 7:30 p.m. (TNT)"
506,7,9,"HL","0",0,0,"TENNIS: Entire line up qualifies for Nationals"
507,7,9,"ME","0",-8,0,"From page 8"
508,7,9,"TXT","10",0,0,"only ones (in the West Region) that haven’t beaten Os this year. They have beaten the teams that beat us pretty badly.”"
509,7,9,"TXT","11",0,0,"Top-seeded Northern Florida matches up against eighth-seeded Northern Colorado. The winner of that contest advances to play the winner between fourth-seeded Grand Canyon and fifth-seeded Pace University (NY.)."
