"Function Key: TXT = article text; HL = headline; BL = byline; PH = photo caption/information; ME = meta directives outside of an article; NA = unintelligible; NP = nameplate; PI = publication information; B = blank; AT = advertisement text; MH = masthead; BQT = block quote text; BQA = block quote attribution",,,,,,,
"LINE","PAGE (0 if unintelligable)","ARTICLE NUMBER (use 0 if outside of text of any article/letter)","FUNCTION (see key above)","PARAGRAPH NUMBER (start with the first content paragraph, 0 if not part of the main text)","JUMP (if line contains a ""jump to"" directive, it's the page target. If it's a ""jumped from"" directive then the negative (-) of the soure page. otherwise 0)","AD #. If line is part of advertisement, it is the number of the ad. Start from top left column. 0 otherwise.","SCANNED TEXT"
283,0,0,"B","0",0,0,
284,0,0,"NA","0",0,0,"/■"
285,0,0,"B","0",0,0,
286,0,0,"NA","0",0,0,"ft,'-"
287,0,0,"NA","0",0,0,"7‘"
288,0,0,"NA","0",0,0,"r"
289,0,0,"B","0",0,0,
290,0,0,"B","0",0,0,
291,0,0,"B","0",0,0,
292,0,0,"B","0",0,0,
293,0,0,"B","0",0,0,
294,0,0,"B","0",0,0,
295,0,0,"B","0",0,0,
296,0,0,"B","0",0,0,
297,0,0,"NA","0",0,0,"/"
298,0,0,"B","0",0,0,
299,0,0,"B","0",0,0,
300,4,0,"CT","0",0,0,"v. mAYOU"
301,4,0,"SH","0",0,0,"LETTERS TO THE EDITOR"
302,4,14,"HL","0",0,0,"Wrong speaker Nintendo isn’t was identified evil corporation"
303,4,14,"TXT","1",0,0,"With respect to the story by John Hubbell and Deanna Wulff which appeared in the front page of Friday’s Mustang Daily (Feb. 14, 1992), I would like to clarify that the quote attributed to me belongs to Professor Alurista of the foreign languages department who also spoke at the rally."
304,4,14,"TXT","2",0,0,"My presentation focused principally on the misconceptions most members of the university community have concerning affirmative action and the suggestion that one way to remedy this situation is to embrace the many benefits which ethnic studies offers to everyone, not just members of minority groups. By its very definition, ethnic studies provides validation and recognition of the many contributions made by all ethnic groups which make up the United States, rather than just those of the dominant minority."
305,4,14,"BL","0",0,0,"Jorge C. Aguiniga Former Faculty"
306,4,15,"TXT","1",0,0,"You’re absolutely right Mr. Sharp! The Cal Poly chapter of the American Marketing Association was responsible for bringing the Nintendo Campus Challenge to our school."
307,4,15,"TXT","2",0,0,"I’m not aware of the evil, “malicious and monopolistic” activities you claim Nintendo participates in. Nor am I aware they “violate nearly every antitrust legislation we have.” What I am aware of is that they are the only company sponsoring an event marketing collegiate tour."
308,4,15,"TXT","3",0,0,"McCann and Erickson Event Marketing, hired to administer"
309,4,15,"TXT","3",0,0,"the challenge, told AM A thev would love to make our campus a stop on their nationwide tour. A stop which benefited marketing majors, staff and Cal Poly students in a variety of ways."
310,4,15,"TXT","4",0,0,"Innovative Marketing Concepts, a committee of AMA, seeks projects that provide students with “learn by doing” practical marketing experience before they graduate."
311,4,15,"TXT","5",0,0,"Members of IMC and AMA gained invaluable practical experience by seeking what goes"
312,4,15,"TXT","5",0,0,"into event marketing promotions. Students helped McCann and Erickson field representatives with the setup and tear down of the “big black behemoth of an eyesore.” In addition, they provided the staff required to accommodate such an event and learned how marketing companies tabulate results and determine marketing impact."
313,4,15,"TXT","6",0,0,"How did staff and students benefit? Business professors had the opportunity to see what one industry, event marketing, does to help companies expose themselves to the huge college consumer market. Students not only had a great time, but the Cal Poly Challenge champion was put into a drawing, with champions from 31 other campuses, for a $50,000 savings bond. Runners-up received $100 for first, $75 for second and $50 for third."
314,4,15,"TXT","7",0,0,"If you’re worried about the marketing impact on the campus, then let’s get rid of all the Pepsi and Coke machines, as well as other marketing devices, that luminate their logo 24 hours a day and seven days a week. These use electricity and school supplies. Nintendo had McCann and"
315,4,15,"TXT","7",0,0,"Erickson bring their own generator."
316,4,15,"BL","0",0,0,"Doug Naschke"
317,4,15,"BL","0",0,0,"AMA Executive Board"
318,4,15,"BL","0",0,0,"Journalism"
319,4,16,"HL","0",0,0,"Campus lecture not ‘full of it’"
320,4,16,"TXT","1",0,0,"According to Katherine Gill’s article about Michael Parenti’s presentation, Parenti argues that “the government has control over what is printed because the media is dependent on it for its sources of information.”"
321,4,16,"TXT","2",0,0,"Other than the fact that “the government” should be more clearly defined, it is almost impossible to argue with this statement. That is why I was humored, but not surprised, by Ted Holz’s arguments at the end of the article."
322,4,16,"TXT","3",0,0,"It does not matter if “62 percent of the 1200 reporters and editors polled considered themselves liberal while 22 percent called themselves conservative” in the outdated 1989 poll of the American Society of Newspaper Editors. Whether the journalists are liberal or conservative, the fact remains"
323,4,16,"TXT","3",0,0,"that information which the media gets from the government and relays to the public is biased by the government (Parenti used a perfect example with the Persian Gulf War)."
324,4,16,"TXT","4",0,0,"I am not sure if the article was poorly written and Ted was responding to a different part of Parenti’s presentation. I have been misquoted by the Daily before and recognize that this does happen. However, if Ted’s statements were in response to Parenti’s argument cited here, they are totally irrelevant. 'Ibd Holz, being the editor of a campus newspaper, should address the issues and be more professional with his position before he calls people “full of it.”"
325,4,16,"BL","0",0,0,"Rich Kubec Political Science"
326,4,0,"SH","0",0,0,"Letters Policy"
327,4,0,"OT","0",0,0,"Loners to the editor should be typed, less than 250 words and include the author's name, phono number and major or occupation."
328,4,0,"OT","0",0,0,"Loners may be edited for clarity, content or space limitations. Leners should be turned into the leners box in the Mustang Daily office."
329,4,0,"MH","0",0,,"MUSTANG DAILY STAFF 1991 - 1992"
330,4,0,"MH","0",0,0,"Editor-in-Giief - Jason Foster Copy Editor - Larre' Sterling Managing Editor - Patty Hayes Photo Editor - Hans Hess Opinion Editor - Peter Hartlaub Art Director - Virgil Mayol A&E Editor - Joe Tarica	Illustrator - Jen Smith"
331,4,0,"MH","0",0,,"Insight Editor - Amy Reardon Adviser - Herb Kamm Sports Editor - Neil Pascale Circulation - Cecil Martinez City Editor - David Bock	Office Mgr. - Lisa Martinez"
332,4,0,"MH","0",0,0,"Mustang Daily offices are located In Graphic Arts Room 226, Cal Poly University San Luis Obispo. CA awro«MrorTnh^ustan^ail^dljoi1a^t£U|n^the2ilu»tan£Daijy^^"
333,4,0,"MH","0",0,,"Business Mgr. - A.J. Schuermann Ad Director - Lee Dobrec Sales Mgr. - Stan Merriken Credit Mgr. - Ken Crittendon Production Mgr. - Nelsene Toriano Classifieds - Leeandra Church, Cathy Lung"
334,4,0,"MH","0",0,0,"Ad Design - Denise Meyer, Lili Herrera, Todd Straka Account Executives - Carol Rosland, Kim Forrester, Glenn Hom, Eric Benson, Sang Chon, Neil Higgins, Dan Burke"
335,4,0,"MH","0",0,,"Computer Operations - Dan Malone Production - Tammy Cossette,"
336,4,0,"MH","0",0,0,"Ali Bottomley, Kristin Yorba, Kris Rockhold, Kelly MacIver, Carol Reynoso, Amy Koval Chelsea Hernandez"
337,4,0,"MH","0",0,,"d3407. Phone: (805)756-1143, Fax; (806)756-6784. • All material In Mustang Daily Is the property of Mustang Daily. No edrtorial material may be republished without and^Mohes^r^opyrijhtodbyMustan^DaMjrandjTiajMioj^bejri^^"
338,5,0,"SH","0",0,0,"Sports"
339,5,0,"PI","0",0,0,"MUSTANG DAILY"
340,5,0,"PI","0",0,0,"Friday, February 21, 1992	5"
341,5,0,"SH","0",0,0,"Mustang Menu"
342,5,0,"OT","0",0,0,"Set to spike"
343,5,0,"OT","0",0,0,"The U.S. women's national voll^ball team will be at Mott Gym Sunday at 1 p.m."
344,5,0,"SH","0",0,0,"Cal Poly Calendar"
345,5,17,"HL","0",0,0,"The Mustangs’ heart and soul"
346,5,17,"HL","0",0,0,"Senior Meg Mitchell gives Cal Poly needed emotional spark for success"
347,5,17,"BL","0",0,0,"By Bryan Bailey"
348,5,17,"BL","0",0,0,"Staff Writer"
349,5,0,"OT","0",0,0,"At Home:"
350,5,0,"OT","0",0,0,"MEN’S BASKETBALL vs. Cal Poly Ponrwna 8:05 p.m."
351,5,0,"OT","0",0,0,"At Home: BASEBALL vs. Chico State 3 p.m."
352,5,0,"OT","0",0,0,"On the Road:"
353,5,0,"OT","0",0,0,"WOMEN'S BASKETBALL vs. Cal State San Bernardino 5:45 p.m."
354,5,0,"OT","0",0,0,"On the Road: SWIMMING CCAA Championships @ Bakersfield On the Road: SOFTBALL"
355,5,0,"OT","0",0,0,"at CSU San Bernardino Tournament"
356,5,17,"TXT","1",0,0,"To call Meg Mitchell, the lone senior on the Mustangs’ 12-member squad, an intense basketball player would be an understatement."
357,5,17,"TXT","2",0,0,"From the opening tipoff, Mitchell pounds the boards with authority. She leaps into the air for every missed shot."
358,5,17,"TXT","3",0,0,"And during a fast break, she is often the first person to the other end of the floor, running the sideline and shouting encouragement to her teammates."
359,5,17,"TXT","4",0,0,"Some might say that this sort of performance is to be expected from every player on the floor."
360,5,17,"TXT","5",0,0,"However, Mitchell, a 22-year-old speech communications major, doesn’t let the fact that she may not be on the floor dampen her enthusiasm. Many of the aforementioned antics take place while she is sitting the bench."
361,5,17,"TXT","6",0,0,"“Meg has emerged as our leader,” said Cal Poly Head Coach Jill Orrock of Mitchell’s role on the team."
362,5,17,"TXT","7",0,0,"“What she does for the team I haven’t seen anyone else do. She’s the heart and soul of this team.”"
363,5,17,"TXT","8",0,0,"Mitchell’s contributions to the Mustangs’ play have become"
364,5,17,"TXT","8",0,0,"more evident as the season progresses, culminating in a 16-point, 10-rebound performance against Chapman last Friday."
365,5,17,"TXT","9",0,0,"Her biggest asset to the team is not her scoring, however, but rather what she describes as her emotional leadership."
366,5,17,"TXT","10",0,0,"“I’ve always been competitive,” she said. “Scoring has never been a big thing for me. That’s one of the things I pride myself on is that even if I can’t score. I’ll do my best to bust my butt on every other aspect of the game.”"
367,5,17,"TXT","11",0,0,"Mitchell said her all-out style of play stems partially from this being her last year of eligibility. Playing at this intensity is a given, she said, because there is really nothing to lose."
368,5,17,"TXT","12",0,0,"“I’ll give anything and everything to win,” she said of her on-court performance. “I think that’s how people should play because you never know when your last game is going to be.”"
369,5,17,"TXT","13",0,0,"Mitchell’s expectations of maximum effort include herself, Orrock said."
370,5,17,"TXT","14",0,0,"“She leads by example,” Orrock said. “I expect her to keep the team up emotionally, and that’s a hard thing to do."
371,5,17,"TXT","15",0,0,"“When she’s not in practice,"
372,5,17,"ME","0",6,0,"See MITCHELL, page 6"
373,0,0,"B","0",0,0,
374,0,0,"NA","0",0,0,"■"
375,5,17,"PH","0",0,0,"STEVE PIERCE/Mustang Daily"
376,5,17,"PH","0",0,0,"Cal Poly’s Meg Mitchell drives in an eariier game this season against Dominguez Hills. Mitchell is the Mustangs’ only senior."
377,5,0,"AT","0",0,1,"Quality Suites^ The Telegram-Tribune"
378,5,0,"AT","0",0,1,"and Cal Poly Athletics"
379,5,0,"AT","0",0,1,"present"
380,5,0,"AT","0",0,1,"M"
381,5,0,"AT","0",0,1,"py"
382,5,0,"AT","0",0,1,"USA"
383,5,0,"AT","0",0,1,"Volleyball Team"
384,5,0,"AT","0",0,1,"Women's Olympic Exhibition"
385,5,0,"AT","0",0,1,"On the Road to Barcelona"
386,5,0,"AT","0",0,1,"Sunday ♦ February 23,1992 1:00 pm ♦ Mott Gym"
387,5,0,"AT","0",0,1,"For ticket information, phone: (805) 756-5806"
388,5,0,"AT","0",0,1,"Special Appreciation to The Apple Farm, Sand's Deli, and Campus Catering for their support of TEAM USA"
389,0,0,"B","0",0,0,
390,6,0,"PI","0",0,0,"Friday, February 21, 1992"
391,6,0,"PI","0",0,0,"Mustang Daily"
392,6,18,"HL","0",0,0,"Mustangs run Into big weekend mitchell"
393,6,18,"HL","0",0,0,"Mott Gym site of two big contests"
394,6,18,"BL","0",0,0,"By Neil Pascale"
395,6,18,"BL","0",0,0,"Editorial Staff	___________"
396,6,18,"TXT","1",0,0,"For the Cal Poly Mustangs, there is only one guarantee — win and get in."
397,6,18,"TXT","2",0,0,"With three victories in its last three conference games, the men’s basketball team nets a ticket to the California Collegiate Athletic Association Championships."
398,6,18,"TXT","3",0,0,"Every other scenario is a jumbled mess for the Mustangs and Head Coach Steve Reason."
399,6,18,"TXT","4",0,0,"Season’s boys (17-7 overall, .5-6 in league) are in fifth place in the CCAA trailing Cal Poly Pomona and Cal State Dominguez Hills by just one game."
400,6,18,"TXT","5",0,0,"Poly hosts the Cal Poly Pomona Broncos Friday at 8 p.m. in what turns out to be a huge game."
401,6,18,"TXT","6",0,0,"In the result of a tie between"
402,6,18,"PH","0",0,0,"MEN'S CONFERENCE STANDINGS		"
403,6,18,"PH","0",0,0,"TEAM	WIN LOSS	"
404,6,18,"PH","0",0,0,"UC Riverside (21-2)	10	1"
405,6,18,"PH","0",0,0,"Cal State Bakersfield (19-5)	8	3"
406,6,18,"PH","0",0,0,"Cal State Dominguez Hills (14-10)	6	5"
407,6,18,"PH","0",0,0,"Cal Poly Pomona (14-10)	6	5"
408,6,18,"PH","0",0,0,"Cal PolySLO (17-7)	5	6"
409,6,18,"PH","0",0,0,"Cal State San Bernardino (11-13)	4	7"
410,6,18,"PH","0",0,0,"Cal State Los Angeles (9-15)	3	8"
411,6,18,"PH","0",0,0,"Chapman College (7-16)	2	9"
412,6,18,"TXT","6",0,0,"the teams, the first tiebreaker is the head-to-head records between the teams, Reason said."
413,6,18,"TXT","7",0,0,"The Mustangs have already lost once to the Broncos and twice to Dominguez Hills. If Poly is to even its record with Pomona, they will need a stronger first half."
414,6,18,"TXT","8",0,0,"In their first game against"
415,6,18,"TXT","8",0,0,"Pomona, the Mustangs trailed by as much as 22 points in the first half before finally losing, 112-101."
416,6,18,"TXT","9",0,0,"The Broncos are led by senior Chancellor McCobb, a forward who has averaged close to 19 points a game. Poly also hosts Cal State Los Angeles on Saturday at 8 p.m."
417,0,0,"B","0",0,0,
418,0,0,"B","0",0,0,
419,0,0,"B","0",0,0,
420,0,0,"B","0",0,0,
421,6,0,"AT","0",0,1,"* tJ BP* IllPlease nilke checks payable to:"
422,6,0,"AT","0",0,1,"CAL POLY FOUNDATION"
423,6,0,"AT","0",0,1,"payment locations for your convenience ^	• Foundation Cashier"
424,6,0,"AT","0",0,1,"\	'	• Drop Box in Foundation"
425,6,0,"AT","0",0,1,"Admininstration Building"
426,6,0,"AT","0",0,1,"^	• Drop Box near the Snak Stop"
427,6,0,"AT","0",0,1,", in the University Union"
428,6,0,"AT","0",0,1,"■	in your Meal Plan may be requested by completing a Change Meal Form"
429,6,0,"AT","0",0,1,"available at the Foundation Cashier. We cannot accept change forms after March 2."
430,6,0,"AT","0",0,1,"Don't forget! Payments received after 5 p.m. on Miirch 2 are subject to a $15 late charge.... So please pay early!"
431,0,0,"NA","0",0,0,"r"
432,0,0,"NA","0",0,0,"'í!avjí/í'íw>:'ir"
433,6,0,"AT","0",0,2,"The El Corral Bookstore"
434,6,0,"AT","0",0,2,"Computer Center"
435,6,0,"AT","0",0,2,"Welcomes"
436,0,0,"B","0",0,0,
437,6,0,"AT","0",0,2,"■fi"
438,0,0,"B","0",0,0,
439,6,0,"AT","0",0,2,"#Sun"
440,6,0,"AT","0",0,2,"xr Microsystems"
441,6,0,"AT","0",0,2,"In Its on-going effort to bring the students at Cal Poly the best in computing platforms, the ('omputer (.'enter is pleased to introduce Sun Microsystems;"
442,6,0,"AT","0",0,2,"AND WE ’RE THROWING A PARTY TO CELEBRATE!"
443,6,0,"AT","0",0,2,"Friday, February 21st: 9:00 AM - 4 PM Chumash Auditorium Room 204"
444,6,0,"AT","0",0,2,"f"""
445,6,0,"AT","0",0,2,"Invited Vendors: American Video Aretcon Aster IX"
446,6,0,"AT","0",0,2,"AutoCAD - CompuCAD"
447,6,0,"AT","0",0,2,"Cognition"
448,6,0,"AT","0",0,2,"KR Mapper"
449,6,0,"AT","0",0,2,"Frame"
450,6,0,"AT","0",0,2,"Informix"
451,6,0,"AT","0",0,2,"Insignia - SoftK:"
452,6,0,"AT","0",0,2,"Interleaf"
453,6,0,"AT","0",0,2,"IP! -UShare"
454,6,0,"AT","0",0,2,"Island Graphics"
455,6,0,"AT","0",0,2,"l,ogicraft"
456,6,0,"AT","0",0,2,"Lotus-123"
457,6,0,"AT","0",0,2,"Mathlab"
458,6,0,"AT","0",0,2,"Mathmatica"
459,6,0,"AT","0",0,2,"MiLsubishi"
460,6,0,"AT","0",0,2,"Novell"
461,6,0,"AT","0",0,2,"Oracle"
462,6,0,"AT","0",0,2,"Pacific Micro Parametncs RDI SAS"
463,6,0,"AT","0",0,2,"Tiger Media Word Perfect Xcelerated Systems"
464,6,0,"AT","0",0,2,"•	Thirci Party Demos All Day"
465,6,0,"AT","0",0,2,"•	Food and Drinks"
466,6,0,"AT","0",0,2,"•	T-Shirts & other collectibles"
467,6,0,"AT","0",0,2,"•	Discounts to Students and Faculty"
468,6,0,"AT","0",0,2,"•	Sun representatives on hand for questions and demonstrations"
469,6,0,"AT","0",0,2,"•	Inventory Available"
470,0,0,"B","0",0,0,
471,6,0,"AT","0",0,2,"ElCbrral E:^ Bookstore"
472,6,0,"AT","0",0,2,"Computer Department: 756-5311"
473,0,0,"NA","0",0,0,"iiÚiíiiiiíiííííáítttttiEttfiUúíiíáílíiíá^^"
474,0,0,"B","0",0,0,
475,0,0,"B","0",0,0,
476,0,0,"B","0",0,0,
477,6,17,"ME","0",-5,0,"From page 5"
478,6,17,"TXT","16",0,0,"there’s a lull — it’s almost irritating at times.”"
479,6,17,"TXT","17",0,0,"Mitchell’s role on the team increased dramatically when she stepped into a starting position replacing junior forward Kristie McCall, whose season ended abruptly after a knee injury in late January."
480,6,17,"TXT","18",0,0,"Mitchell adapted quickly to the challenge and is one of the key reasons the Mustangs are 3-1 over the last two weekends."
481,6,17,"TXT","19",0,0,"Mitchell and her teammates could win a spot in the league championships this weekend when they travel to Cal State San Bernardino on Friday and Cal State Dominguez Hills on Saturday."
482,6,17,"TXT","20",0,0,"Cal Poly (14-10 overall) is third in the conference with a 5-5 league record."
483,6,17,"TXT","21",0,0,"“Ever since high school it’s been a situation where somebody has told me I can’t do it,” Mitchell said of her various play-"
484,6,17,"TXT","21",0,0,"ing experiences, which include stints at Costa Mesa High Sch(x)l, (Jolden West Community College and the University of Arizona. “So I immediately go out and try to do it.”"
485,6,17,"TXT","22",0,0,"As a senior and a co-captain, Mitchell sees her role as something slightly more than just another player when relating to teammates."
486,6,17,"TXT","23",0,0,"“Some people have a hard time talking to the coaches, so it’s kind of easier to go talk to one of your own players,” she said."
487,6,17,"TXT","24",0,0,"Sometimes, Mitchell admits, her enthusiasm prompts her to do the talking."
488,6,17,"TXT","25",0,0,"“I find myself coaching the girls sometimes when I’m out there (on the floor), and I have to stop myself and say, ‘Hey, this isn’t your job,”’ she said. “They understand that if they’re not doing the job. I’ll be the first to tell them.”"
489,6,10,"HL","0",0,0,"NUTRITION"
490,6,10,"ME","0",-2,0,"From page 2"
491,6,10,"TXT","6",0,0,"of products may help us achieve this goal, without givdng up many of our favorite fix)ds."
492,6,10,"TXT","7",0,0,"Recently, two main catagories of fat replacements have been developed — calorie-free fat substitutes and calorie-reduced fat substitutes."
493,6,10,"TXT","8",0,0,"Calorie-free fat substitutes such as Olestra, a Proctor & Gamble product, are formulas made primarily from fat and a small amount of sugar. Olestra has a che.nical structure which passes through our digestive system without being absorbed, so it yields no calories."
494,6,10,"TXT","9",0,0,"While calorie-free fat substitutes have not yet been approved by the Food and Drug Administration, they have great potential for use in foods."
495,6,10,"TXT","10",0,0,"According to the March 1991 issue of Diabetes Forecast, a servdng of fast-food French fries now contains about 16 grams of fat and 230 calories. If fried in 75 percent Olestra, instead of pure vegetable oil, it would have only 4 grams of fat and 210 calories."
496,6,10,"TXT","11",0,0,"One calorie-reduced fat substitute that is currently approved"
497,6,10,"TXT","11",0,0,"and on the market is Simplesse, from the NutraSweet Company. It is a “natural” product made from milk and/or egg white protein, in a process called microparticulation. The mixture is heated and blended to form tiny bubbles of protein which have the creamy, rich texture of fat,"
498,6,10,"TXT","12",0,0,"Thday Simplesse can be found in some frozen desserts, and it is awaiting approval for use in a variety of other foods."
499,6,10,"TXT","13",0,0,"Simplesse reduces the fat content of foods because the fat is replaced by protein. However, it is not calorie-free. For example, i/‘2 cup of regular ice cream has 130 calories and t/2 cup of an ice cream made with Simplesse has 120 calories. This shows the importance of reading labels when choosing foods to include in your diet."
500,6,10,"TXT","14",0,0,"Fat substitutes in foods may be helpful in reducing the total fat content of our diet, but we should not rely on them alone to give us better health."
501,6,10,"BL","0",0,0,"Christine T\Ut is a member of the nutrition team and is a peer health educator."
502,0,0,"NA","0",0,0,"'KKI.iH lHK: Sr)()i)fi 1 IK;KIK"
503,0,0,"NA","0",0,0,";*C*ä*Ä*Jwä*i"
504,0,0,"B","0",0,0,
505,6,0,"AT","0",0,3,"Order your college ring NOW"
506,6,0,"AT","0",0,3,".K )STE\S"
507,6,0,"AT","0",0,3,"ERICA S COLLEGE RING'"
508,6,0,"AT","0",0,3,"FEBRUARY 18-28 9:00am to 4:00pm EIGsrial"
509,0,0,"B","0",0,0,
510,6,0,"AT","0",0,3,"Bookstore"
511,6,0,"AT","0",0,3,"00 nùAtCP «2» «IA:"
512,7,0,"PI","0",0,0,"MUSTANG Daily"
513,7,0,"PI","0",0,0,"Friday, February 21, 1992"
514,7,1,"HL","0",0,0,"EVALUATIONS"
515,7,1,"ME","0",-1,0,"From pa}»e 1"
516,7,1,"TXT","15",0,0,"be published, but there is an area on the survey provided for comments and suggestions that only the professor will see,” said Burnett."
517,7,1,"TXT","16",0,0,"The Academic Commission will most likely obtain the official evaluation survey from Educational Testing Services, Austin said."
518,7,1,"TXT","17",0,0,"ETS is a national organization that publishes “the premier (survey) of its kind in this country,” said Roger Conway, ASI executive director."
519,7,1,"TXT","18",0,0,"Research of ETS data which provides validity and reliability to the survey will be available to the Cal Poly faculty, Conway said."
520,7,1,"TXT","19",0,0,"“Ailer students have completed the surveys, they will be sent back to ETS to be scored,” Burnett said. “This will ensure unbiased scoring.”"
521,7,1,"TXT","20",0,0,"“So far the response we’ve"
522,7,1,"TXT","20",0,0,"received from professors (to allow surveys in the classr(X)m) has been very positive,” said Burnett."
523,7,1,"TXT","21",0,0,"The Academic Commission has also considered using UC San Diego’s faculty evaluation, Austin said."
524,7,1,"TXT","22",0,0,"At Wednesday’s ASI Board of Directors meeting. President David Kapic congratulated the Academic Commission for its progress in efforts to develop a faculty evaluation program."
525,7,1,"TXT","23",0,0,"“I really want to commend the leadership of the Academic Commission,” Kapic said."
526,7,1,"TXT","24",0,0,"“Don’t underestimate how far they’ve come,” he said. “What they’re about to begin has been attempted for the last 10 years and has been unsuccessful up to this point.”"
527,7,3,"HL","0",0,0,"HUFFINGTON"
528,7,3,"ME","0",-1,0,"From page 1"
529,7,3,"TXT","12",0,0,"in a question-and-answer session with Huffington Thursday after-n{H)n at Cal Poly. The student conference was to be taped and is part of Huffington’s campaign."
530,7,3,"TXT","13",0,0,"Lindholm said he planned to talk to Huffington about education and, especially, the environment."
531,7,3,"TXT","14",0,0,"“Offshore drilling is obviously an issue for him,” Lindholm said. “He could play a big role in preventing it.”"
532,7,3,"TXT","15",0,0,"Kelly Kafel, a political science senior who also attended Huffington’s announcement, said she found the idea of a mcxlerate Republican a bit confusing. She said she felt HufTmgton’s belief in the sanctity of life and his pro-choice stance was a mixing of moral and legal issues."
533,7,3,"TXT","16",0,0,"“I thought church and state were two different things,” Kafel said. “In one sentence he combined them both.”"
534,7,0,"AT","0",0,1,"Always"
535,7,0,"AT","0",0,1,"curious..."
536,7,0,"AT","0",0,1,"MUSTANG!"
537,7,0,"AT","0",0,1,"Daily"
538,7,0,"AT","0",0,2,"LEARN ABOUT LAW SCHOOL"
539,7,0,"AT","0",0,2,"INFORMATIONAL MFKHN(; AND ADMISSIONS FAIR"
540,7,0,"AT","0",0,2,"DA I K: I.OCA HON:"
541,7,0,"AT","0",0,2,"KVENI/riMK:"
542,7,0,"AT","0",0,2,"Friday, February 21"
543,7,0,"AT","0",0,2,"Cal Poly, San Luis ()bispo"
544,7,0,"AT","0",0,2,"Ko<»m 205, C'humash Auditorium,"
545,7,0,"AT","0",0,2,"University Union"
546,7,0,"AT","0",0,2,"Panel—11:0() a.m. - 12:00 p.m."
547,7,0,"AT","0",0,2,"Law Fair—12:00 p.m. - 1:00 p.m."
548,7,0,"AT","0",0,2,"Participating ABA Approved Law Schools:"
549,7,0,"AT","0",0,2,"California Western (folden Cate Conzaga University Lewis and Clark College Pepperdine"
550,7,0,"AT","0",0,2,"University of .San Diego University of .San Francisco .Santa Clara Southwestern Whittier"
551,7,0,"SH","0",0,0,"Classified"
552,7,0,"OT","0",0,0,"Campus Clubs"
553,7,0,"OT","0",0,0,"SAM presents"
554,7,0,"OT","0",0,0,"BUSINESS SEMINAR 1992"
555,7,0,"OT","0",0,0,"22 of the nations top executives speaking cn to<jay's hottest issues!"
556,7,0,"OT","0",0,0,"ALL MAJORS WELCOME"
557,7,0,"OT","0",0,0,"FEBRUARY 24 AND 25"
558,7,0,"OT","0",0,0,"H20 SKI CLUB"
559,7,0,"OT","0",0,0,"PIZZA PARTY SAT NIGHT FEB22 6PM AT SHAKEY’S ON OLIVE ST BOWLING AFTER PIZZA AND THE PIZZA IS FREE CU THERE!"
560,7,0,"OT","0",0,0,"Announcements"
561,0,0,"B","0",0,0,
562,7,0,"OT","0",0,0,"CEO"
563,7,0,"OT","0",0,0,"CAPITALIZING ON ENGINEERING OPPORTUNITIES"
564,7,0,"OT","0",0,0,"BBQ-FOOD-FREE DRINK AND FUN"
565,7,0,"OT","0",0,0,"FRIDAY FEB 21 11-3 Cuesta Park"
566,7,0,"OT","0",0,0,"DON'T MISS"
567,7,0,"OT","0",0,0,"OEDIPUS"
568,7,0,"OT","0",0,0,"A Multi-Media"
569,7,0,"OT","0",0,0,"Theatrical Experience I You’ve £ lay-Saturday Po “"
570,7,0,"OT","0",0,0,"xpe"
571,7,0,"OT","0",0,0,"Unlike Anything You've Seen"
572,7,0,"OT","0",0,0,"Anything 1 Thursd^-Sa 8pm Cal Poly Theatre"
573,7,0,"OT","0",0,0,"GMAT GRE LSAT TEST PREP!"
574,7,0,"OT","0",0,0,"CALL THE PRINCETON REVIEW ANY TIME AT 995-0176 IN CAYUCOS."
575,7,0,"OT","0",0,0,"LOCAL AUTHOR-CAMBRIA RESIDENT CHRISTOPHER MOORE WILL BE AUTOGRAPHING COPIES OF HS NEW BESTSELLER ""PRACTICAL DEMONKEEPING"" AT EL CORRAL BOOKSTORE-FEB 27TH-AT 2PM"
576,7,0,"OT","0",0,0,"LOS OSOS HOME"
577,7,0,"OT","0",0,0,"3BED,2BATH,2000SF,ROMAN TUB GARDEN SPA,WINDOW WALL DINING SKYLIGHTS.PARQUET FLOORS BARGAIN $230,000 ACT NOW 528-7987"
578,7,0,"OT","0",0,0,"■nAR'VCUHTIS-LIVINft arts EDiicitl"
579,7,0,"OT","0",0,0,"NEW YORK TIMES"
580,7,0,"OT","0",0,0,"will speak about challenges in cultural news-don‘t miss iti! Monday Fab. 24-6:30 pm in Engineering West, Room 205"
581,7,0,"OT","0",0,0,"AnnoM^eements"
582,7,0,"OT","0",0,0,"MUSTANG DAILY CLASSIFIEDS"
583,7,0,"OT","0",0,0,"HAS A CONVENIENT DROP BOX LOCATED AT THE U.U. INFO DESK. THE ADS WILL BE PICKED UP EACH DAY AT 10AM"
584,7,0,"OT","0",0,0,"Nominate Faculty For The Distinguished Service & Learning Award Applications are available in UU217 Deadline is Monday Feb 24 For more info call Michelle Kosko X5834"
585,7,0,"OT","0",0,0,"WIN $100.00!"
586,7,0,"OT","0",0,0,"PROJECT FOCUS LOGO CONTEST: PROVIDING FUN ALTERNATIVES TO ALCOHOL AND OTHER DRUGS! DESIGN DUE BY 2/28 CALL X2890"
587,7,0,"OT","0",0,0,"Personals"
