"Function Key: TXT = article text; HL = headline; BL = byline; PH = photo caption/information; ME = meta directives outside of an article; NA = unintelligible; NP = nameplate; PI = publication information; B = blank; AT = advertisement text; MH = masthead; BQT = block quote text; BQA = block quote attribution; CN = comic strip title; CT = comic strip text",,,,,,,
"LINE","PAGE (0 if unintelligable)","ARTICLE NUMBER (use 0 if outside of text of any article/letter)","FUNCTION (see key above)","PARAGRAPH NUMBER (start with the first content paragraph, 0 if not part of the main text)","JUMP (if line contains a ""jump to"" directive, it's the page target. If it's a ""jumped from"" directive then the negative (-) of the soure page. otherwise 0)","AD #. If line is part of advertisement, it is the number of the ad. Start from top left column. 0 otherwise.","SCANNED TEXT"
244,4,0,"AT","0",0,4,"1 ITEM LARGE PIZZA & 2 SOFT DRINKS"
245,4,0,"AT","0",0,4,"$9.49"
246,4,0,"AT","0",0,4,"OR"
247,4,0,"AT","0",0,4,"1 ITEM SMALL PIZZA & 2 SOFT DRINKS"
248,4,0,"AT","0",0,4,"$6.68"
249,4,0,"AT","0",0,5,"ANY SIZE SANDWICH (one coupon per sandwich)"
250,4,0,"AT","0",0,4,"one coupon per pizza Good Monday Only 1/29/90J ^541-0955	exp. 2/01/90	1060 Osos"
251,4,0,"AT","0",0,4,"1060 Court St. 541-0955"
252,4,0,"AT","0",0,5,"« STREET SUB"
253,0,0,"B","0",0,0,
254,0,0,"NA","0",0,0,"I"
255,4,0,"AT","0",0,5,"2 FREE DRINKS"
256,4,0,"AT","0",0,5,"WITH ANY SIZE SANDWICH"
257,4,0,"AT","0",0,5,"(one coupon per sandwich)"
258,4,0,"AT","0",0,5,"541-0955"
259,4,0,"AT","0",0,5,"exp. 2/01 /90	1 060 Osos St."
260,4,0,"AT","0",0,6,"STREET subì"
261,4,0,"AT","0",0,6,"50<: OFF"
262,4,0,"TXT","11",0,0,"downtown stores be kept open at night during that weekend."
263,4,0,"TXT","12",0,0,"•The Foundation and the university gave money to the Poly Royal Committee to make a high-quality brochure in order to increase positive public relations about the weekend."
264,4,0,"TXT","13",0,0,"•At a committee of statewide university representatives, a request will be made to change the image of Poly Royal through press releases in their college and local newspapers."
265,4,0,"TXT","14",0,0,"•The Committee is working with apartment complex managers in an effort to regulate parties and prevent riots."
266,4,0,"TXT","15",0,0,"The committee is not trying to stop parties, but downplay them, said Hublou."
267,4,0,"TXT","16",0,0,"“We are trying to gradually stop it so that it doesn’t get so big that it has to be canceled,” said Hublou."
268,4,0,"TXT","17",0,0,"As concession booths increase, the amount of educational displays decrease. To change this, all 300 concession booths will receive a 5 percent discount on the university’s portion of profit if they set up an exhibit explaining the purpose of their organization."
269,4,0,"TXT","18",0,0,"“The key to preventing the problem from perpetuating is really in the attitiudes of the students,” said Hublou. “If they don’t take pride in their school, their clubs, and hence. Poly Royal, we can talk until we’re blue in the face and it won’t do any good. The clubs need to take pride in themselves and put their best foot forward.”"
270,4,0,"AT","0",0,7,"For a cleaner"
271,4,0,"AT","0",0,7,"planet,"
272,4,0,"AT","0",0,7,"recycle this paper"
273,4,0,"AT","0",0,8,"Get fast results at Diet Center."
274,0,0,"B","0",0,0,
275,0,0,"B","0",0,0,
276,0,0,"NA","0",0,0,"»»"
277,0,0,"NA","0",0,0,"!"
278,0,0,"B","0",0,0,
279,4,0,"AT","0",0,8,"Susan SaintJanies"
280,4,0,"AT","0",0,8,"Piet (.'cntir success stnrv"
281,4,0,"AT","0",0,8,"B Lose leeif^ht fast. 17i ( >p"
282,4,0,"AT","0",0,8,"10 p< hiikIs in 2	up t* >"
283,4,0,"AT","0",0,8,"25 poutuls in (> WLvks B Save money. ,\( > «.*\|X‘n-''iw packagfJ It kkN ivt|uia’t.l B l\‘rst»nalizeii counsel-infi. Il\ prnfcsMon.ils who ■' h.i\o lt)st wvi.qlit .111 )ict CY‘nit.T"
284,4,0,"AT","0",0,8,"Center"
285,4,0,"AT","0",0,8,"//jf uvight-loss fmtfessionais.'"
286,0,0,"NA","0",0,0,"C	t < « nii r liH"
287,0,0,"NA","0",0,0,"jfHj	wiH X jrx w itti i At h iruhx tJiul"
288,4,0,"AT","0",0,8,"CALL NOW!"
289,4,0,"AT","0",0,8,"1504 Marsh at Calif. Blvd."
290,4,0,"AT","0",0,8,"541-DIET"
291,4,0,"AT","0",0,8,"Other Loc'atlons: Atascadero Morro Bay"
292,5,0,"PI","0",0,0,"lustang Daily"
293,5,0,"PI","0",0,0,"Monday, Jan. 29, 1990	5"
294,5,11,"HL","0",0,0,"Men’s Basketball"
295,5,11,"HL","0",0,0,"Mustang 3-game winning streak ends"
296,5,11,"HL","0",0,0,"Poly loses two to Chapman, CSU Dominguez Hills"
297,5,10,"HL","0",0,0,"-iockey should be )n network TV"
298,5,10,"TXT","1",0,0,"Hockey is one of the most exiting sports to watch, live or on clevision, yet last weekend’s Ml-Star game was the first network TV appearances by the ^Hl. in years. What’s the pro-)lem?"
299,5,10,"TXT","2",0,0,"For starters, the pace of a iockey game doesn’t lend itself"
300,5,10,"TXT","2",0,0,"0	network television. You can’t ut away for a block of three ommercials, because it kills the ace of the game. Each team on-y gets one timeout the entire ame, so that can’t be relied ipon for a consistent commercial break. On cable networks such as Prime Ticket, they’ll take a break after, say, an offside call and before the face-off to resume play, but they won’t cut away for more than a 30-second spot. Even 30 seconds is too long, because like"
301,5,10,"TXT","2",0,0,"1	said before, the pace of the game is ruined."
302,5,10,"TXT","3",0,0,".‘\nother problem with the NHL is that the league is managed poorly. Hockey seemed on the verge of something big a few years back when they were on ESPN, but when the contract expired, NHL President John Ziegler decided not to give ESPN a contract renewal. Instead, the contract was awarded to TSN, a j sports cable network that is limited to the Northeast area of “ United States. So the NHL"
303,5,10,"TXT","3",0,0,"■	coverage is limited to TSN on a national basis, and the league"
304,5,10,"TXT","3",0,0,": has to depend on local cable outfits like Prime Ticket on a regional basis."
305,5,10,"TXT","4",0,0,"Another unfortunate aspect that may or may not hurt the NHL is that there seems to be a j lack of broadcasters competent enough to keep up with the fast pace of a hockey game. A1"
306,5,10,"TXT","4",0,0,"■	Michaels of ABC did a good job at the Olympics — you remember, he was the guy who"
307,5,10,"TXT","4",0,0,": said “Do you believe in miracles?” when the USA team beat the Soviet Union in 1980 — but then, he does a good job with every sport he calls. I didn’t get a chance to see the All-Star game last Sunday, but I’ve been told that Marv Albert wasn’t so hot. He left a lot of dead air, I guess."
308,5,10,"TXT","5",0,0,"Say the NHL did sign a contract with a major network, '^'hat if it was CBS? I don’t even want to think about Brent Musberger calling a hockey game. Hopefully, in the next couple years NBC will pick up about 12 games to test it out. And if it works, by the time the NHL expands near the end of the 1990s, we could have full-scale national television coverage of hockey."
309,5,11,"BL","0",0,0,"By Jay Garner"
310,5,11,"BL","0",0,0,"Staff Writer"
311,5,11,"TXT","1",0,0,"The men’s basketball team lost two games this weekend, ending its three-game CCAA winning streak."
312,5,11,"TXT","2",0,0,"Playing their first league game away from Mott Gym, the"
313,5,11,"TXT","2",0,0,"Mustangs fell to Chapman College 86-76 on Friday night."
314,5,11,"TXT","3",0,0,"Coach Steve Beason said the Mustangs led by one point with about 2:00 left in the game when Chapman’s Beau Pack hit a three-point shot. Then Mustang point guard Simon Thomas intentionally fouled Chapman’s Von Shuler as he scored on a breakaway layup. Shuler hit both free throws, and suddenly the Mustangs were down by six, and Chapman took it from there."
315,5,11,"TXT","4",0,0,"The Mustangs committed 15"
316,5,11,"TXT","4",0,0,"turnovers in the game."
317,5,11,"TXT","5",0,0,"“We were playing a quicker team,” Beason said, “and we made some poor decisions on passes. We were a little bit careless.”"
318,5,11,"TXT","6",0,0,"Stuart Thomas scored a game-high 27 points and grabbed nine rebounds for the Mustangs."
319,5,11,"TXT","7",0,0,"On Saturday, the Mustangs lost to to Cal State Dominguez Hills 58-56."
320,5,11,"TXT","8",0,0,"Beason said his team’s play improved from Friday night, but it wasn’t enough."
321,5,11,"TXT","9",0,0,"“Dominguez played a super game,” Beason said."
322,5,11,"TXT","10",0,0,"Coby Naess led the Mustangs with 18 points, while Cal State Dominguez Hills’ Raymond Bennett scored a game-high 26 points."
323,5,11,"TXT","11",0,0,"The Mustangs are now 13-6 overall, 3-3 in the CCAA."
324,5,11,"TXT","12",0,0,"The Mustangs have eight games remaining in the CCAA regular season — three at home and five away."
325,5,11,"TXT","13",0,0,"“It’s an uphill fight from now on,” Beason said."
326,5,0,"PH","0",0,0,"Getting along swimmingly..."
327,5,0,"PH","0",0,0,"M*mb«r« of Cal Poly’a woman’s swim taam prapara to raca against Cal Stata Bakarsfiald at tha outdoor pool bahind Mott Qym. Cal Poly swimmar Claira Foatar and divar Qina Scott wara among winnars at Friday’s maat."
328,5,0,"PH","0",0,0,"TIM KESSCLaiNOMutMng Dally"
329,5,12,"HL","0",0,0,"Harter is not spoiled by coaching success"
330,5,12,"BL","0",0,0,"By Heather Dowling"
331,5,12,"BL","0",0,0,"staff Writef _______________________"
332,5,12,"TXT","1",0,0,"After winning eight straight Division II national titles, the Cal Poly head coach for women’s cross country said that his team is one of the top 10 programs in the United States."
333,5,12,"TXT","2",0,0,"Lance Harter — who was recently named as an assistant coach to the U.S. women’s track and field team for the 1992 Olympics in Barcelona — also led his track team to a national championship last year, and five of the past nine years."
334,5,12,"TXT","3",0,0,"Harter said this success could not have been possible without the right recruiting."
335,5,12,"TXT","4",0,0,"“I think the reason we’ve had successful recruiting is that we have gone after a certain type of athlete that fits our personality as a coaching staff,” Harter said. “When you have both the athlete and the coach on the same wavelength, and have the same drive to be successful, then most likely the two of them are going"
336,5,12,"TXT","4",0,0,"to be compatible and work together at achieving the goals for the athlete.”"
337,5,12,"TXT","5",0,0,"Harter, who believes he is the first Division II coach named to the Olympic team, said that he has always been motivated to do the best job he can."
338,5,12,"TXT","8",0,0,"“Being a democratic type of presenter as a coach makes for a lot more work,” Harter said. “It’s a lot easier to be just totally autocratic.”"
339,5,12,"TXT","9",0,0,"Not only is Harter concerned about the athlete on the track, but off the track as well. “1 think"
340,5,12,"BQT","0",0,0,"rm still the same guy, I just get an extra pair of sweats that say U.S.A. on the back."
341,5,12,"BQA","0",0,0,"— Lance Harter"
342,5,12,"TXT","6",0,0,"“I was taught ever since I was young to — whatever I do — do a good job,” he said."
343,5,12,"TXT","7",0,0,"Harter, who is in his 11th year coaching at Cal Poly, takes a humanistic approach to coaching, which makes it more difficult for him."
344,5,12,"TXT","9",0,0,"that is one of *he reasons for our success,” he said."
345,5,12,"TXT","10",0,0,"Becoming an assistant coach for the 1992 Olympics has not changed his responsibilities at Cal Poly, or himself."
346,5,12,"TXT","11",0,0,"“I’m still the same guy, I just get an extra pair of sweats that"
347,5,12,"TXT","11",0,0,"say U.S.A. on the back,” he said."
348,5,12,"TXT","12",0,0,"Harter’s position as an Olympic coach has already started. He has such responsibilities as paperwork and phone contacts. He will also travel to international competitions in an attempt to establish solid relations between athletes and the 1992 Olympic coaching staff."
349,5,12,"TXT","13",0,0,"“So when we go to Spain, we’re one solid identity. They know who we are, we know who they are, and we’re comfortable with each other,” Harter said."
350,5,12,"TXT","14",0,0,"After the Olympics, Harter plans to continue coaching at Cal Poly, even though he has had many other offers."
351,5,12,"TXT","15",0,0,"“There are very few jobs I’d even consider,” he said. “We (my family and 1) are very content here.”"
352,5,12,"TXT","16",0,0,"Harter finds Cal Poly to be a beautiful place to recruit, due to the unique blend of academics first and athletics second — a philosophy that is not necessarily practiced in a lot of universities across the United States."
353,6,0,"AT","0",0,1,"Family"
354,6,0,"AT","0",0,1,"Fun"
355,6,0,"AT","0",0,1,"Fair"
356,6,0,"AT","0",0,1,"Corner of Foothill and Santa Rosa with over 50 Pinball and Video Games!!"
357,6,0,"AT","0",0,2,"T AX I"
358,6,0,"AT","0",0,2,"Pizza* Calzone «Salads"
359,6,0,"AT","0",0,2,"-DELIVERS-"
360,6,0,"AT","0",0,2,"545-TAXI"
361,6,0,"PI","0",0,0,"Monday, Jan. 29, 1990 Mustang Daily"
362,6,1,"HL","0",0,0,"COMPUTERS"
363,6,0,"AT","0",0,3,"j SALAD BAR r: $5.9S] 13 RIB DINNER $7.95 !"
364,6,0,"AT","0",0,3,"I	970	I"
365,6,0,"AT","0",0,3,"Sun.-Thurs."
366,6,0,"AT","0",0,4,"Discover Kinko's"
367,6,0,"AT","0",0,4,"Color Copies While You Wait!"
368,6,0,"AT","0",0,4,"\X hen you need more than black and while for your presentation, come to Kinko’s for affordable color copies or transparencies"
369,6,0,"AT","0",0,4,"kinkoT"
370,6,0,"AT","0",0,4,"the copy center"
371,6,0,"AT","0",0,4,"973 Foothill Blvd."
372,6,0,"AT","0",0,4,"543-0771"
373,0,0,"B","0",0,0,
374,6,1,"ME","0",-1,0,"From page 1"
375,6,1,"TXT","10",0,0,"Bernard Strickmeier, coordinator of the single subject credential program that trains students to teach at the high school level."
376,6,1,"TXT","11",0,0,"Strickmeier, a mathematics professor, said the state Commission on Teacher Credentials sets a limit on the number of hours that can be required for a clear credential. Therefore, he said, increasing requirements is difficult."
377,6,1,"TXT","12",0,0,"“Whenever you increase requirements in one area, you have to reduce in other areas,” he said. “You can’t just add hours and hours.”"
378,6,1,"TXT","13",0,0,"Bernard Troy, coordinator of the master’s degree program in computer-based education, said Cal Poly could “ask students to get better in technology,” but that they also could be asked to get better in a lot of areas."
379,6,1,"TXT","14",0,0,"“Teaching students to deal with multi-ethnic and bilingual groups are priorities, too,” he said. “Schools and teachers also have to meet needs they never had before, such as dealing with drugs, abused kids and latch-key kids. We could demand a lot more of everything.”"
380,6,1,"TXT","15",0,0,"“There’s a lot of things you have to balance, and there’s also a practical limit,” said Strickmeier. “You don’t want to make the program too much of a hassle by having students needing to spend five years or more to graduate.”"
381,6,1,"TXT","16",0,0,"“We’re doing a pretty good job,” said Ken Palmer, interim head of the education department. “1 feel our students are coming out with enough skill to appropriately integrate"
382,6,1,"TXT","16",0,0,"technology in the classroom.”"
383,6,1,"TXT","17",0,0,"Lucy Falcon, currently working toward her master’s degree in education at Cal Poly, disagrees."
384,6,1,"TXT","18",0,0,"Falcon received a liberal studies degree from Cal Poly in 1986. She said that the liberal studies program, which is designed to prepare students to teach at the elementary school level, didn’t train her enough to use computers in the classroom."
385,6,1,"TXT","19",0,0,"“In my first year of teaching, I had a computer in my room and I didn’t know what to do with it,” she said. “Now I’m learning — two years after I started teaching."
386,6,1,"TXT","20",0,0,"“Two (computer) courses is adequate for the clear credential, but one should be required for undergraduates,” said Falcon. It would have been more of a use to me and given me more understanding on how to use it in theclassroofn.”"
387,6,1,"TXT","21",0,0,"Nulman said another problem is that no one in the teacher education faculty has really discussed what computer applications are appropriate for classroom instruction. Nulman added that most committees, such as the single- and multiple-subject credential committees, have never addressed the issue."
388,6,1,"TXT","22",0,0,"“There’s no perception that there’s a need for change,” Nulman said. “The people responsible have no interest in changing it, so they leave it up to the individual teachers to do what they want with their courses.”"
389,6,1,"TXT","23",0,0,"Nulman said this lack of consensus leads to a lack of consistency in what is taught to the students."
390,6,1,"TXT","24",0,0,"“Two	students will	take	the"
391,6,1,"TXT","24",0,0,"same class with different teachers, and	the	two will	come	out"
392,6,1,"TXT","24",0,0,"with very different levels of skill to use technology in K-12 classrooms,” he said."
393,6,1,"TXT","25",0,0,"Jeff Weit, a teacher at Shan-don Elementary School and currently working for his clear credential at Cal Poly, agrees."
394,6,1,"TXT","26",0,0,"“There are major differences between	ED	380X classes,	and"
395,6,1,"TXT","26",0,0,"the difference is in the instructor,” said Weit, who is taking ED 380X with Professor Pat Mulligan. “I have friends who have taken the class with other instructors and said it was a joke. They’d just review basic software	for	Apples,	IBMs	and"
396,6,1,"TXT","26",0,0,"Macintoshs, and after an hour everyone would go home and get an A."
397,6,1,"TXT","27",0,0,"“One friend of mine said to me, ‘1 took the class and they told me 1 was computer literate, but there was no way 1 would have felt comfortable even turning on a computer in a classroom.’ ”"
398,6,1,"TXT","28",0,0,"Palmer, who has served as department head since Jan. 1, said no one has complained to him about differences in how ED 380X is taught."
399,6,1,"TXT","29",0,0,"“This is completely new to me,” he said."
400,6,1,"TXT","30",0,0,"Palmer said that each course has an outline that summarizes common learning objectives and that each instructor must base how he or she teaches that course on that outline."
401,6,1,"TXT","31",0,0,"“If students have concerns about how someone is teaching a class. I’d hope they’d share them with me or share them with the instructor,” he said."
402,0,0,"B","0",0,0,
403,6,13,"HL","0",0,0,"New offices to house Public Safety Dept."
404,6,13,"BL","0",0,0,"Brandon K. F^ngle"
405,6,13,"BL","0",0,0,"staff Wrttar"
406,6,13,"TXT","1",0,0,"Cal Poly’s Plant Operations was honored Friday with a “Thank You” party for building new offices for the Public Safety Department."
407,6,13,"TXT","2",0,0,"“They did such a good job we just decided that we would thank them,” said Richard C. Brug, director of Public Safety."
408,6,13,"TXT","3",0,0,"These new administrative offices, adjacent to the firc/police station, will house the director of Public Safety, a conference room, a lab and clerical offices. The existing police station is scheduled to be remodeled, leaving more room for the police and parking officals. Dispatch has been moved to the back of the old building, enabling the front olTice to be dedicated entirely to parking and"
409,6,13,"TXT","3",0,0,"non-emergency business. The new offices give Public Safety more room for equipment and personnel. It also enables staff members to have their own offices, thus avoiding the unproductive overcrowding that has been prevalent."
410,6,13,"TXT","4",8,0,"The front counter is entirely staffed by students and will be open Mondays through Fridays Sec NF.W OFFICES, page 8"
411,6,0,"AT","0",0,5,"c a I t f o r n I a"
412,6,0,"AT","0",0,6,"Engineering"
413,6,0,"AT","0",0,6,"Graduates"
414,6,0,"AT","0",0,6,"March 5th Campus Interviews"
415,6,0,"AT","0",0,6,"Bechtel Corporation, a Worldwide Engineering and Construction firm, will be interviewing the following majors for graduate positions in Lois Angeles and San Francisco:"
416,6,0,"AT","0",0,6,"Electrical. Mechanical, Architectural and Architectural Engineering (Structural), for positions in design, process and systems engineering; Construction Management and Civil for cost planning and scheduling engineering. Co-op positions are available in Los Angeles for Mechanical and Electrical engineering students."
417,6,0,"AT","0",0,6,"Bechtel provides premier technical and management services to industries such as electrical power, petroleum, refinery and chemical, environmental and transportation."
418,6,0,"AT","0",0,6,"For more information, contact your placement office or;"
419,6,0,"AT","0",0,6,"Bechtel Corp."
420,6,0,"AT","0",0,6,"College Emp. 4J-4 12440 E. Imperial Hwy. Norwalk. CA 90650"
421,6,0,"AT","0",0,6,"An equal opportunity employer"
422,7,0,"PI","0",0,0,"Mustang Daily Monday, Jan. 29, 1990	7"
423,7,3,"HL","0",0,0,"OMEDY"
424,7,3,"HL","0",-1,0,"rotn page 1"
425,7,3,"TXT","6",0,0,"roup performs at two San Luis bispo clubs, Brubeck’s and K.’s West Indies Bar. Shows ^re free, but the group asks for a onation of non-perishable food r money for the food bank."
426,7,3,"TXT","7",0,0,"Loose Change was formed for a ause, but many of the members ee that as an added benefit to he opportunity to perform."
427,7,3,"TXT","8",0,0,"1 get to perform my comedy iih the group up on stage and e also feel we are benefiting ome people less fortunate than s” said Matthew White, a Cal oly speech communications ma-or. “It’s kind of a two for one"
428,7,3,"TXT","8",0,0,"thing,’’ ."
429,7,3,"TXT","9",0,0,"Cathy Barlow, a Cuesta drama student, said her motivation to join an improvisational comedy group came from her desire to act and her love for comedy."
430,7,3,"TXT","10",0,0,"“Improvisational comedy is something that makes you think,’’ she said.“It makes you explore everything you have in your mind.’’"
431,7,3,"TXT","11",0,0,"Other members of the group include John Hamilton, Jennifer Fraley, Sarah Brown, Jennifer Johnson, Micheál Toles, Glen Starkey and Tom Fundero."
432,7,3,"TXT","12",0,0,"Passarelli especially has put his talent and passion to work to"
433,7,3,"TXT","12",0,0,"help make life a little easier for those less fortunate."
434,7,3,"TXT","13",0,0,"“There is no greater thrill than hearing a bunch of people laugh,’’ said Passarelli, adding, “There is a power in it when you hit the comedy button.”"
435,7,3,"TXT","14",0,0,"Being a hunger activist since 1984, he first got involved during a low period in his own life. “Sometimes the best way to help yourself out of a situation,” Passarelli said, “is to help someone else."
436,7,3,"TXT","15",0,0,"“1 have a comedy mind,” he added, “and 1 always thought that if you came up with a way to have fun, yet educate people"
437,7,3,"TXT","15",0,0,"at the same time, you’ve got something that will last.”"
438,7,3,"TXT","16",0,0,"Finding something that lasts is necessary for the Food Bank Coalition, said Don Jacobs, the organization’s executive director. “The Food Bank has different sources of funds. One is governmental funds which are always temporary at best and to be able to sustain operation ... we need other sources.” He said the public was one of those sources."
439,7,3,"TXT","17",0,0,"Passarelli agreed. “As time goes on, you can expect less help from the government,” he said. “History has already proved that. It’s up to ... (us as) in-"
440,7,3,"TXT","17",0,0,"dividuals in our own area.”"
441,7,3,"TXT","18",0,0,"The Food Bank Coalition of San Luis Obispo has been operating for one year. Jacobs said its purpose is to buy food in large quantities to distribute through non-profit organizations in the county. These include The Salvation Army, Grass Roots II and l.oaves and Fishes. The monthly $10,000 goal will operate and supply the warehouse."
442,7,3,"TXT","19",0,0,"“If all it takes is writing a little $5 check once a month by 1 percent of the population, why not?” said Passarelli.“Why can’t we do that?”"
443,7,0,"SH","0",0,0,"lassìfìed"
444,0,0,"B","0",0,0,
445,0,0,"NA","0",0,0,":«i"
446,0,0,"B","0",0,0,
447,0,0,"NA","0",0,0,"""'T’"
448,7,0,"OT","0",0,0,"•• CAL POLY ACCOUNTING CLUB*"
449,7,0,"OT","0",0,0,"Come learn about the profession."
450,7,0,"OT","0",0,0,"Meets Tuesday 11:00am,Bus Bldg 214 NEW MEMBERS ALVWYS WELCOMEJ_"
451,7,0,"OT","0",0,0,"* PENGUINS*"
452,7,0,"OT","0",0,0,"POW-WOW TONITE"
453,7,0,"OT","0",0,0,"{ Top-secret updates on cycle-x,"
454,7,0,"OT","0",0,0,"' Streeter pokerrun.&upcoming races I mucho refreshmentos&complimentary seating'Flscher Sci 287 8pm___"
455,7,0,"OT","0",0,0,"JACKSON HOLE!"
456,7,0,"OT","0",0,0,"Ski Club, spring break, $350,"
457,7,0,"OT","0",0,0,"deposit due Jan.8 UU10-2M-F"
458,7,0,"OT","0",0,0,"Mandatory Rec Admin, students meeting Mon. Jan 28 8-10pm Building 52-B5"
459,7,0,"OT","0",0,0,"PHI SIGMA KAPPA ~ IS looking for a few good men. For details 756-3481 '549 0680"
460,7,0,"OT","0",0,0,"SFTE"
461,7,0,"OT","0",0,0,"SOCIETY OF FLIGHT ENGINEERS MON 7PM SCIENCE A12 GUEST SPEAKER FROM EDVWVRDS ALL WELCOME	_____"
462,7,0,"OT","0",0,0,"The primary objective of the Gays Lesbians & Bisexuals United is to provide services, resources and support that will foster an awareness Aunderstandina of self worth dignity & identity GLBU seeks to inform all on the diverse gay and lesbian lifestyles PLEASE JOIN US EACH TUESDAY 7PM FOB24B"
463,7,0,"OT","0",0,0,"Announcements"
464,7,0,"OT","0",0,0,"CRAFT CLASSES"
465,7,0,"OT","0",0,0,"Still Open Bike repair, wood work SAW Photo.Stained glass.Flowers."
466,7,0,"OT","0",0,0,"Tie Die.Sewing-- UU Craft Center"
467,7,0,"OT","0",0,0,"Make a difference in a childs life by volunteering at TRANSITIONS INFO MTG 1 30 at 11 00 in the Student Life & Activities Office m the UU"
468,7,0,"OT","0",0,0,"Mustang Daily Classifieds"
469,7,0,"OT","0",0,0,"HAS A CONVENIENT DROP BOX LOCATED AT THE U U INFO DESK THE ADS WILL BE PICKED UP EACH DAY AT 10AM"
470,7,0,"OT","0",0,0,"WIN!!!"
471,7,0,"OT","0",0,0,"A DINNER FOR TWO AT DAVINCIS RESTAURANT"
472,7,0,"OT","0",0,0,"MUSTANG DAILY CLASSIFIEDS IS HAVING A SPECIAL VALENTINES DRAWING-PUT YOUR LOVE IN PRINT IN OUR SPECIAL FEBRUARY 14TH ISSUE AND YOU AUTOMATICALLY OUALIFY!"
473,7,0,"OT","0",0,0,"LOOK FOR OUR SPECIAL ’ REO ’ FORMS IN THE UU OR AT THE MUSTANG DAILY GRAPHIC ARTS 226 FORMS ALSO AVAILABLE PERIODICALLY"
474,7,0,"OT","0",0,0,"IN THE PAPER DEADLINE FEB.7"
475,7,0,"OT","0",0,0,"RAQUETBALL"
476,7,0,"OT","0",0,0,"Tournament, Singles & Doubles Sal i Sun Feb 3*4 at the Cal Poly RB courts Sign up at Rec Sports 756-1366 Deadlines IS Thurs Feb 1st"
477,7,0,"OT","0",0,0,"ALPHA CRISIS PREGNANCY CENTER 24-HR LIFELINE 541-3367 FREE PREGNANCY TEST A FRIEND FOR LIFE"
478,7,0,"OT","0",0,0,"ATTENTION LADIES OF POLY & CUESTA! Tired of the same old (read immature ) guys'^lnterested in somelhing/one other than empty keg/leg'^ SWM 31 life-long clean and sober, getting it to-gether-but I'm not loo together or apart-or old-to be out of it I m a fun-and sports-loving N County resident also interested in movies, theater, and dancing and NOT in boozing and using Need shoulder to lean on an ear to talk to. a study-buddy (heck, a B A. cum laude must know some-thing')'> I m your friend-to-be And if It develops into something more, you could do worse Write box t6l5 Paso Robles 93447"
479,7,0,"OT","0",0,0,"Ore^News"
480,7,0,"OT","0",0,0,"CONGRATULATIONS TO THE NEWLY INITIATED SIGMA CHI LITTLE SISTERS YOU GIRLS DID GREAT'"
481,7,0,"OT","0",0,0,"DELTA SIGMA PHI SPRING RUSH 90"
482,7,0,"OT","0",0,0,"Tues 6 Monte Carlo II 7 00pm Wed 7 Slide & heritage 7 30pm Thur 8 Kona s Comedy 7 00pm Sat 10 Rib & Chicken BBQ noon Sun 11 Dinner Smoker 6 00pm Mon 12 Interviews w Appt TBA All Events at 244 Calif. 543-9818"
483,7,0,"OT","0",0,0,"DON T MISS OUT'"
484,7,0,"OT","0",0,0,"DELTA TAU RUSH"
485,7,0,"OT","0",0,0,"it!"
486,7,0,"OT","0",0,0,"PIKE RUSH JUST DO IT"
487,7,0,"OT","0",0,0,"Entertainment"
488,7,0,"OT","0",0,0,"Games A Comics- the largest selection of games for gamers New comics m every Friday morning Games People Play 1060 Broad St. 546-8447"
489,7,0,"OT","0",0,0,"Lost & Found"
490,7,0,"OT","0",0,0,"FOUND- black umbrella m Math Home Economics Bldg on Jan t6"
491,7,0,"OT","0",0,0,"543-5049"
492,7,0,"OT","0",0,0,"LOST LENS"
493,7,0,"OT","0",0,0,"50mm PENTAX lens Please call David at 549-0862"
494,7,0,"OT","0",0,0,"Ram jacket found on Jan 11 in Fisher Sci foyer call to ID Eric 544-7753"
495,7,0,"OT","0",0,0,"Attention-HIRINGIGovernment jobs-your area $17.840-$69.485 Call 1-602-838-8885 EXT R 8204"
496,7,0,"OT","0",0,0,"Attention EARN MONEY READING BOOKS!$32.000/year income potential Details.! 1)602-838-8885 ext.Bk8204______________________"
497,7,0,"OT","0",0,0,"CASH for Cassettes-CDs-LPs-VGs Cheap Thrills & Recycled Records 785 Marsh SLO 544-0686"
498,7,0,"OT","0",0,0,"Earn S2.000-S4000 Searching for employment that permits working your own hours, but still challenging enough for your entrepreneurial skills? Manage programs for Fortune 500 Companies Earn $2.000 to $4.000 Call 1 -800 Call 1-800-932-0528 ext 1-800-950-8472 ext 3013___________"
499,7,0,"OT","0",0,0,"SUB-Comics. Games & Posters at 783 Marsh pays cash for used comics & related items 541-3735"
500,7,0,"OT","0",0,0,"FAST QUALITY SERVICE MACINTOSH LASER PRINTER - LAURA-549-8966"
501,7,0,"OT","0",0,0,"~PROTy1>E Cali Patty'M4-178^3 ^ Senior Proj & More-Laser Printer"
502,7,0,"OT","0",0,0,"R&R Word Processing RONA 544-2591"
503,7,0,"OT","0",0,0,"Laser Printer Student Rates. By Aoot"
504,7,0,"OT","0",0,0,"Emptoyment"
505,7,0,"OT","0",0,0,"Dir Teacher Jewish Preschool M-F 8 30am-2;30pm begin $9 90 resume Beth David Preschool 2932 Augusta St San Luis Obispo 93401"
506,7,0,"OT","0",0,0,"GOVERNMENT JOBS $16 040 -$59.230 yr Now Hiring Call (1) 805-687-6000 Ext R-10081 for current federal list"
