"Function Key: TXT = article text; HL = headline; BL = byline; PH = photo caption/information; ME = meta directives outside of an article; NA = unintelligible; NP = nameplate; PI = publication information; B = blank; AT = advertisement text; MH = masthead; BQT = block quote text; BQA = block quote attribution; CN = comic strip title; CT = comic strip text",,,,,,,
"LINE","PAGE (0 if unintelligable)","ARTICLE NUMBER (use 0 if outside of text of any article/letter)","FUNCTION (see key above)","PARAGRAPH NUMBER (start with the first content paragraph, 0 if not part of the main text)","JUMP (if line contains a ""jump to"" directive, it's the page target. If it's a ""jumped from"" directive then the negative (-) of the soure page. otherwise 0)","AD #. If line is part of advertisement, it is the number of the ad. Start from top left column. 0 otherwise.","SCANNED TEXT"
293,4,12,"TXT","10",0,0,"I’m not the kind of person who goes along with the televangelists and says that America is headed down the chute with the rest of the dirty laundry. We’re not going to burn in hell."
294,4,0,"MH"," 0",0,0,"I-xiitor-in-Chief - Peter Hartlaub News Editor-John Hubbell Opinion Editor - Bryan Bailey A&E Editor - Katherine Gill Features Editor - Edwin Bill Sports Editor - Cam Inman City Editor - Carolyn Nielsen Photo Editor - Sherry Gürtler Illustrator - Matthew l-iuBAL"
295,4,12,"BL","0",0,0,"By Bryan Bailey"
296,4,12,"TXT","11",0,0,"But at the same time, I don’t think America has so many heroes left that it should kill off one of its finest."
297,4,12,"TXT","12",0,0,"When you take the time to look, the United States has lost a lot of symbolic watermarks over the last few decades."
298,4,12,"TXT","13",0,0,"The Soviet Union, for one —"
299,4,12,"BQT","0",0,0,"He was a hero. He was an ideal. He's dead."
300,4,12,"TXT","13",0,0,"Russia, now. And the Ukraine, And several other countries no one can really define yet, the point being that the “Evil Empire,” which although it couldn’t have been as evil as everyone originally thought, is no longer."
301,4,12,"TXT","14",0,0,"Ka-pwing! The first chip in Superman’s armor — he no longer has pure evil to combat."
302,4,12,"TXT","15",0,0,"Leave us not forget Germany (formerly East and West). The Iron Curtain proved to be about as solid as cheesecloth when it came down to brass tacks."
303,4,12,"TXT","16",0,0,"Ka-pow! Superman staggers — another adversary has called it quits."
304,4,12,"TXT","17",0,0,"But it’s not just the lack of opposition that put the “Big S” out of business. Maybe it was his P.R. team. After all, who were the big heroes of the 70s and 80s, anyway?"
305,4,12,"TXT","18",0,0,"Nixon. The first president of the new age who actually faced impeachment. His fall from grace was probably a defining moment in the loss of faith among the public toward the nation’s"
306,4,12,"TXT","18",0,0,"highest office."
307,4,12,"TXT","19",0,0,"Some hero."
308,4,12,"TXT","20",0,0,"Ivan Boesky. The idol of the 80s goes down in a flaming heap of financial red tape. How is the “Man of Steel"" going to fight agmnst the “Wimps of Red Tape?"" Use his X-Ray vision to ruin all of Boesky’s electronic paper trail?"
309,4,12,"TXT","21",0,0,"I don’t think so."
310,4,12,"TXT","22",0,0,"And then there’s Michael Milken. This guy won’t even stay down — Lex Luther’s got nothing on this guy."
311,4,12,"TXT","23",0,0,"Milken’s even got a cool billion W6uting for him. Luther usually has to crawl out a sewer pipe to escape a life sentence."
312,4,12,"TXT","24",0,0,"Ollie North."
313,4,12,"TXT","25",0,0,"Wait a minute. North?"
314,4,12,"TXT","26",0,0,"Give me a break."
315,4,12,"TXT","27",0,0,"With heroes like these to look up to, I have to seriously question what kind of leaders we will have in the future. Actually, forget leaders — what kind of people will we have in the future?"
316,4,12,"TXT","28",0,0,"Even Bill Clinton isn’t the shining image that past presidents have aspired to. And he’s going to have to play the “bad guy” even more if he wants to fulfill any of his campaign promises."
317,4,12,"TXT","29",0,0,"The age of black and white seems to have gone out the window with the demise of “Superman” and ""The Ernie Kovacs Show.” Welcome to the new age of the illegitimate hero."
318,4,12,"TXT","30",0,0,"So long. Superman. Til miss you."
319,4,12,"TXT","31",0,0,"Say hello to the new idols of America."
320,4,12,"TXT","32",0,0,"Ren and Stimpy, anyone?"
321,4,12,"BL","0",0,0,"Bryan Bailey is Mustang Daily’s Opinion Editor. When the lights are off in San Luis, he likes to dress up in blue tights and run around making “whoosh“ noises."
322,4,0,"SH","0",0,0,"LETTERS TO THE EDITOR"
323,4,13,"HL","0",0,0,"Student: Article ‘twisted views’"
324,4,13,"TXT","1",0,0,"After reading Ms. Kreile’s article on women (Mustang Daily, Jan. 24), I sadly realized that many journalists only hear what they want to and will take things out of context in order to support their internal prejudices and beliefs."
325,4,13,"TXT","2",0,0,"I, along with my fellow students, feel like this article has twisted around and misrepresented our views. When I spoke of being called a name in class, the point was not that he thought me beneath him but rather he was teasing me."
326,4,13,"TXT","3",0,0,"Most of the comments made in the interview were positive and referred to how happy we were to be a part of such a wonderful department. It is too bad that the only good comments quoted were buried in the middle of the article, while the out of context and minor complaints were blown up on the front page."
327,4,13,"TXT","4",0,0,"I am sorry to the CM department for any misunderstandings about the article. I only hope that one day Ms. Kreile will learn to look for the good in life rather than the bad."
328,4,13,"BL","0",0,0,"Susan L. Smith Construction Management"
329,4,14,"HL","0",0,0,"Reader: No blanket statements"
330,4,14,"TXT","1",0,0,"I applaud Miss Greenberg’s patient dedication to her field. What a task she must have found it to interview every single participant in the life chain. Tb actually walk up to every parent and ask if the child by them were biologically theirs or if it were adopted must have seemed an insurmountable obstacle. But Miss Greenberg accomplished it. How else could she categorically state that nowhere in the chain was a crack baby, abused child or otherwise unwanted child to be seen?"
331,4,14,"TXT","2",0,0,"Unless she actually documented the absence of these children, I refuse to believe her statement is valid. I know families who are doing all they can for these unwanted children. One family lives a poorer life-style than they normally would so that they can care for crack babies until they can be placed in loving, adoptive families. I know two little boys who were taken from abusive homes and adopted by a loving Christian family."
332,4,14,"TXT","3",0,0,"So, unless Miss Greenberg has spoken to every Pro-lifer and determined that they are not supporting the babies they are saving, she should not use such a statement as support for her argument."
333,4,14,"BL","0",0,0,"Jennifer Sabían Animal Science"
334,4,15,"HL","0",0,0,"Polk missed the target"
335,4,15,"TXT","1",0,0,"“Women are soft, they smell nice, they have breasts; what’s not to like?” I am referring to the brilliant opinion [column] by David Polk in the Jan. 26 Mustang Daily regarding abortion. He seems to have a firm grasp on what it means to be a woman and a feminist. I certainly hate when I pretend to have a brain and try to express myself. I don’t want anyone to think I’m a “...hideous, filthy, rapacious winged monster with the head and trunk of a woman and the tail, legs and talons of a bird.” I feel much more womanly when my panties are floating in someone’s drink, don’t you girls?"
336,4,15,"TXT","2",0,0,"As far as abortion is concerned, David is again right on target. I don’t understand those silly women who think that they should have control of their reproductive systems, especially when our society is so accepting and supportive of single mothers. Anyway, as David points out, the male partner will “assume responsibility” too, even if one is a 15-year-old boy who masturbates twice a day (whatever that means). A man would never ever take the easy way out and say, “It’s not mine.”"
337,4,15,"TXT","3",0,0,"With David’s help, I now see it’s obvious women need to relearn their place in society. We’ve got to stop badgering for e-quality (it makes us look bitchy). Besides, 64 cents (maybe 66 cents if we smell real nice) to a man’s $1 is more than enough. Why can’t we just be “satisfied with [our] biological function [as breeder].”"
338,4,15,"TXT","4",0,0,"Oh Davey, I was wondering if you’d come over and take out my trash. I’d do it myself but it’s sooooo heeeaaavy, and my breasts might get in the way."
339,4,15,"BL","0",0,0,"Kinley Nydegger English"
340,4,0,"OT","0",0,0,"Letters to the editor should be typ*4i, !••• Vmwi word« and Indud* iiw author'« name, piton* rwimbar and ma|or or occupation. Because o1 space limitations, shorter letters have a better chance ol appearing in Mustang Daily."
341,4,0,"OT","0",0,0,"Letters may be edited tor length and clarity. Submission does not insure publication. Letters should be turned into the letters box in the Mustang Daily office. Graphic Arts Building, room 226.	________"
342,4,0,"MH","0",0,0,"MUSTANG DAILY STAFF 1992 - 1993"
343,4,0,"MH","0",0,0,"Art Director - Craig Stout Photo Staff - SUMAYA Agha Mark Daybell. Cari LaZansky, Steve McCrank, Steven J. Mueller, Steve Pierce,"
344,4,0,"MH","0",0,0,"Ray Cesar Sanchez."
345,4,0,"MH","0",0,0,"Adviser - Herb Kamm Political Analyst - Ron Dunin Salad Room Manager-Phil Emerson"
346,4,0,"MH","0",0,0,"Business Mgr. - A.J. Schuermann Ad Director - Matt Macomber National Sales Mgr. - Lisa Martínez Credit Manager - John Brashears Classifieds - Patricia Allen, Leeandra Church,"
347,4,0,"MH","0",0,0,"Kelly Maciver, Joy Nieman"
348,4,0,"MH","0",0,0,"Computer Operations -"
349,4,0,"MH","0",0,0,"Dan Malone, Carlos Relova"
350,4,0,"MH","0",0,0,"Account Executives -Steve Betterly Dan Burke Mary Kay Duffy Chiara Falco Jeff Hollister Tiffany Jordan Matt Leutza Nelsene Toriano"
351,4,0,"MH","0",0,0,"Mustang Daily olficaa ara localad In Graphic Arts Room 226, Cal Poly Univaraity San Luia Obiapo, CA 93407 Phona <60S)756*1143, Fax (605)756*6764 • AM malarial in Mualang Daily la tha proparly of Mualang Daily approval from tha Mualang Daily aditorial alaff and tha Mualang Daily buatnaaa managar Advarliaamanta and atoriaa ara copyrighiad by Mualang Daily and may not ba raprinlad without writtan parmiaaion from tha"
352,4,0,"MH","0",0,0,"Ad Design - Rodney Kusano Miles Stegall Prcxluction -"
353,4,0,"MH","0",0,0,"Coral Dawson, Amy Hummel, Jodi Meyer, Kris Rockhold, Carol Reynoso Circulation Manager - Scott Karle Recycling Mgr. - Jane Wooding Maintenance Engineer - Jeff Ellis"
354,4,0,"MH","0",0,0,"No aditorial malarial or pholographa may ba rapubliahad without buainaaa managar Pnniad by Univaraity Graphic Syatama"
355,0,0,"NA","0",0,0,"c^uiJtan^ [ÒaiÌif"
356,0,0,"NA","0",0,0,"^anuaz^ 28, jgç^"
357,0,0,"NA","0",0,0,"&"
358,5,16,"HL","0",0,0,"Faith show is impressive despite bad 'Babes'"
359,5,16,"BL","0",0,0,"By Alex Naughton Staff Writer"
360,5,16,"TXT","1",0,0,"Well, Faith No More’s Mike Patton didn’t drink any urine, but I was still impressed."
361,5,16,"TXT","2",0,0,"Actually, I don’t want to say “impressed” because I don’t feel qualified to be a critic, but I had a lot of fun."
362,5,16,"TXT","3",0,0,"Being a responsible journalist, I avoided the usual libations and got to Mott Gym early."
363,5,16,"TXT","4",0,0,"Kyuss, a sort of metal, sort of thrash band from Palm Springs opened right at 8 p.m. and they ROCKED."
364,5,16,"TXT","5",0,0,"Actually, for all they were up against (a small, uninterested crowd) I think they put on the best show of the night."
365,5,16,"TXT","6",0,0,"An unusually violent mosh pit (I saw a guy do a sloppy, but effective, karate-style jump kick into the chest of a guy or. the perimeter) opened up with the start of the second song and continued for the rest of the band’s seven songs."
366,5,16,"TXT","7",0,0,"Kyuss’ music was powerful and tight."
367,5,16,"PH","0",0,0,"Photo by Kavin Graft"
368,5,16,"PH","0",0,0,"Mike Patton keeps his lips on the miks and his shoes on his feet."
369,5,16,"TXT","7",0,0,"Bassist Scott Reader just abused his instrument, pounding out his notes, while guitarist Josh Homme had some r^illy cool solos."
370,5,16,"TXT","8",0,0,"They sounded like faster, squirlier (much faster, much squirlier) versions of something Pink Floyd might play."
371,5,16,"TXT","9",0,0,"When Kyuss finished, I was expecting someone from ASI Concerts to come out and tell the crowd to mellow out. But despite the stage dives and the unusually belligerent group of moshers, they didn’t."
372,5,16,"TXT","10",0,0,"After about 10 minutes, Babes In Tbyland came out to a crowd rested and seething with potential energy."
373,5,16,"TXT","11",0,0,"Tbo bad they sucked."
374,5,16,"TXT","12",0,0,"Umm, let me qualify that beci.use friends of mine from KCPR, whose tastes I respect, have said they thought the female trio was great."
375,5,16,"TXT","13",0,0,"I just don’t like the sound of raccoons procreating, and that’s pretty much what guitarist/vocalist Kate Bjelland sounded like."
376,5,16,"TXT","14",0,0,"“I think people came here expectin j to see the Bangles, and when they heard them (Babes in Toyland) they freaked out,” said either Neil Losey or John King (I forget which), KCPR’s music directors."
377,5,16,"TXT","15",0,0,"“They were just something new,” King said (I’m sure this was him, because he then said “I think newspapers are retarded,” but that’s another story)."
378,5,16,"TXT","16",0,0,"No matter what might be said about Bjelland’s virtues as a vocalist, it was obvious that she and her fellow bandmates meant what they were playing."
379,5,16,"TXT","17",0,0,"Drummer Lx)ri Barbero seemed especially passionate, pounding out almost-in-"
380,5,16,"TXT","17",0,0,"tricate, heavy drum patterns."
381,5,16,"TXT","18",0,0,"She even picked up the microphone for one song and played one handed, Def Lep-pard-style."
382,5,16,"TXT","19",0,0,"The crowd had swelled and Mott Gym was pretty full by the time Faith No More appeared."
383,5,16,"TXT","20",0,0,"I had planned on watching the show from the bleachers so I could better report on what happened, but I was on the fioor halfway through their first song."
384,5,16,"TXT","21",0,0,"Faith’s blend of heavy funk and"
385,5,16,"PH","0",0,0,"Faith No More played for over an hour."
386,5,16,"TXT","21",0,0,"metalish power is just perfect for dancing (if that’s what you wanna call it), and that’s what we all started doing."
387,5,16,"TXT","22",0,0,"For a second before I joined the throng, I watched the crowd jumping rhythmically to “Caffeine.” It was cool, none of the \anamam0-t3rpe posturings of the mosh pit, just a thousand or so bodies pogo-ing in unison."
388,5,16,"TXT","23",0,0,"Everyone knew the words to the second song, “Falling to Pieces.” I felt the pressing of the ever-growing crowd at my back and noticed a few gasping, worried-looking faces up closer to the stage, but again the crowd was being really cool and just dancing."
389,5,16,"TXT","24",0,0,"Well, all right, it was pretty much a big mosh pit, but nobody wanted to punch anyone else like during Kyuss."
390,5,16,"TXT","25",0,0,"The band continued interspersing old and new songs for most of the show, stopping once after about 30 minutes to see if they could scrounge some cigarettes."
391,5,16,"PH","0",0,0,"Photo by Kevin Graft"
392,5,16,"TXT","26",0,0,"While a few of Faith’s older songs, such as the 6-minute instrumental “Woodpecker From Mars,” seemed a bit flat, its newer songs, like “Land of Sunshine” and “Midlife Crisis,” more than made up for the loss."
393,5,16,"TXT","27",0,0,"Feuth’s singer Patton was surprisingly reserved (he often sips his urine from a shoe during shows) but showed some of his legendary flair with a schmoozy rendition of the Lionel Richie song, “Easy Like Sunday Morn’.”"
394,5,16,"TXT","28",0,0,"Then there also was the now-traditional Faith No More version of the Nestle’s chocolate theme. “N-E-S-T-L-E-S,” crooned Patton."
395,5,16,"TXT","29",0,0,"Yup, I had a lot of fun. Faith played for a little over an hour and a half, with an encore featuring “Let’s Lynch the Landlord” by the Dead Kennedy’s."
396,5,16,"TXT","30",0,0,"Unfortunately, since only 1,500 tickets were sold, ASI Concerts lost money."
397,5,16,"TXT","31",0,0,"I think a lot of people missed a really good show."
398,5,17,"HL","0",0,0,"American Indian poet brings prose to Poly campus"
399,5,17,"BL","0",0,0,"By Dawn Sievers Staff Writer"
400,5,17,"TXT","1",0,0,"Students can experience aboriginal times with American Indian author and poet Ray ""Vbung Bear when he reads his poetry next Tuesday."
401,5,17,"TXT","2",0,0,"Nationally-acclaimed Young Bear will read from his works and meet with students from 11 a.m. to 12 p.m."
402,5,17,"TXT","3",0,0,"Robert Gish, director of Ethnic Studies, said Y>ung Bear’s presentation will help students see what life is like from the perspective of an American Indian."
403,5,17,"TXT","4",0,0,"“We are trying to introduce students to voices in American culture which have been marginalized in the past,” Gish said."
404,5,17,"TXT","5",0,0,"Young Bear is a lifetime resident of the Mesquakie Tribal Settlement in central Iowa. This is one of the few tribal settlements which exist in the United States."
405,5,17,"TXT","6",0,0,"He has taught American Indian studies at the Institute of American Indian Arts, Eastern Washington University and the University of Iowa. He will be teaching in the spring at Iowa State, which is near the Mesquakie settlement."
406,5,17,"TXT","7",0,0,"Gish said Young Bear is primarily a poet. He first gained recognition through the publication of his poetry in literary magazines."
407,5,17,"TXT","8",0,0,"He is best known for his three books, “Black Eagle Child: The Facepaint Narratives,” “Winter of the Salamander,” and “The Invisible Musician,” Gish said."
408,5,17,"TXT","9",0,0,"His most recent work, “Black Eagle Child,” is an autobiographical novel about his experiences as a student in California."
409,5,17,"TXT","10",0,0,"“We are lucky to have him on campus because he is so nation-ally-acclaimed,” Gish said. “Everyone who reads American Indian poetry knows of Young Bear.”"
410,5,17,"TXT","11",0,0,"Gish said Young Bear usually performs with drums and a vocal group called “The Woodland Singers,” though they will not accompany his presentation here."
411,5,17,"TXT","12",0,0,"Young Bear’s presentation will take place in the Business building, room 213."
412,5,17,"TXT","13",0,0,"The Ethnic Studies program also sponsored a presentation by author Mary Lockwood last Tuesday. Lockwood, of Alaskan Inupiaq background, read from her autobiographical writings from 11 to 12 p.m. in the Univer-"
413,5,17,"TXT","13",0,0,"sity Union."
414,5,17,"TXT","14",0,0,"She explained her trauma of acculturation when Alaska became a state in 1959, Gish said. In 1957, Lockwood’s home town of 800 people, Unalakleet, also became the home for the American Air Force in Alaska. Gish said Lockwood talked about her difficulties when she and her peers were sent to American schools."
415,5,17,"TXT","15",0,0,"“The audience was moved,” Gish said. “I consider it a success.”"
416,5,17,"TXT","16",0,0,"Gish said these events are an effort by the Ethnic Studies program to bring the American Indian minority group on campus “more into view.”"
417,5,17,"TXT","17",0,0,"He said there are between 120 and 150 American Indian students on campus, making their ethnic group the least represented at Cal Poly."
418,5,17,"TXT","18",0,0,"Another effort by the Ethnic Studies program to increase awareness of the American Indian culture is to offer more American Indian courses, Gish said. ESX 220-01, American cultural images: American Indians, is being taught by Gish this quarter and will be offered again in the spring."
419,5,17,"PH","0",0,0,"CourtMy Ethnic"
420,5,17,"PH","0",0,0,"Ray Young Bear will OMet Poly students TlJesday from 11 to 12 p.m."
421,6,0,"PI","0",0,0,"ß ^anuax^ 2S, JÇÇ3"
422,0,0,"NA","0",0,0,"sáéommm"
423,6,0,"PI","0",0,0,"Mustang Daily"
424,6,18,"HL","0",0,0,"Pool halls make a run for most popular fun spot"
425,6,18,"BL","0",0,0,"By Alex Naughton"
426,6,18,"BL","0",0,0,"Staff Writer"
427,6,18,"TXT","1",0,0,"A few years ago it was the coffeehouse. The Coffee Merchant, Rudolph’s, etc. sprang up almost simultaneously to satisfy San Luis’ need for cheap entertainment."
428,6,18,"TXT","2",0,0,"These days, it’s the pool hall. Three new openings in the past year have added 30 tables to a city which had survived for years with about 15."
429,6,18,"TXT","3",0,0,"“I never thought it would be that profitable,” said Mike Hoffman, owner of SLO Brew Classic Billiard Room."
430,6,18,"TXT","4",0,0,"He said when he originally had the Garden Street building remodeled for the restaurant upstairs, the architects had wanted to have billiards downstairs in case of overflow."
431,6,18,"TXT","5",0,0,"He finally followed their advice after hearing ^ends talk about the pool halls they frequented."
432,6,18,"TXT","6",0,0,"“Now the tables themselves are a big attraction,” he said."
433,6,18,"TXT","7",0,0,"But the question remains, would the same have been true 4 1/2 years ago?"
434,6,18,"TXT","8",0,0,"Is pool pla3dng the new trend?"
435,6,18,"TXT","9",0,0,"Cheryle Stockle, owner of S.L.O. Billiards, a billiards supply retailer, said that pool playing is definitely back in style. Why, she does not know."
436,6,18,"TXT","10",0,0,"“These things seem to go in cycles,” she said. “A couple years ago business was moderate but now we average about one (expensive) cue sale a day.”"
437,6,18,"TXT","11",0,0,"Stockle said expensive is anywhere from $50 to $500."
438,6,18,"TXT","12",0,0,"“Things just took off around last April,” she added."
439,6,18,"BQT","0",0,0,"These things seem to go in cycles. A couple years ago busmess was moderate but now we average about one (expensive) cue sale a day."
440,6,18,"BQA","0",0,0,"Cheryle Stockle, owner S.L.O. Billiards"
441,0,0,"NA","0",0,0,"n"
442,0,0,"NA","0",0,0,"%"
443,0,0,"B","0",0,0,
444,0,0,"B","0",0,0,
445,0,0,"NA","0",0,0,"#■"
446,0,0,"NA","0",0,0,"•"
447,0,0,"B","0",0,0,
448,0,0,"B","0",0,0,
449,0,0,"NA","0",0,0,"V. ' V	\"
450,0,0,"NA","0",0,0,"I"
451,0,0,"B","0",0,0,
452,0,0,"B","0",0,0,
453,0,0,"NA","0",0,0,"s-tr- 1 ,"
454,0,0,"B","0",0,0,
455,0,0,"B","0",0,0,
456,6,18,"PH","0",0,0,"RAY CESAR SANCHEZ/Mustang Daily"
457,6,18,"PH","0",0,0,"SLO Brew Classic Billiard Room Joined the trend late last year."
458,6,18,"TXT","13",0,0,"Two other billiard rooms have taken advantage of the trend."
459,6,18,"TXT","14",0,0,"S.L.O. Balls opened next to Kona’s on Foothill last April and Pocket Change, a former arcade tucked away in the Madonna Plaza, added 10 tables to its other games jvhen it changed locations six weeks ago."
460,6,18,"TXT","15",0,0,"Unlike S.L.O. Brew’s room, they are open to all ages."
461,6,18,"TXT","16",0,0,"Similar to S.L.O. Brew, they are doing very well financially."
462,6,18,"TXT","17",0,0,"Kevin Smith, manager ot S.L.O. Balls, said he averages 80- to 90-percent capacity on weekdays, while there is usually a waiting list on weekends."
463,6,18,"TXT","18",0,0,"Smith said that he was wary at first that just “punks” would' hang around. But, he said, this hasn’t happened."
464,6,18,"TXT","19",0,0,"Gerald Craig, a 32-year-old landscaper from San Luis Obispo, said he often brings his six-year-old daughter while he plays a few games."
465,6,18,"TXT","20",0,0,"Stockle agreed that there has been a shift away from pool being a “tough, biker” pastime and toward a “family style” hobby."
466,6,18,"TXT","21",0,0,"“It (pool) is back in style, but it’s totally different,” she said."
467,6,18,"TXT","22",0,0,"Adding that it was almost unheard of for a woman to play in bars back in the ‘70s, Stockle said today she sells many cues to women who either have tables at home or like to go out and play."
468,6,18,"TXT","23",0,0,"S.L.O. Brew’s Hoffman said that these days, billiard hall owners can afford to have much more “upscale” operations. He spoke of Yankee Doodles, a “posh” restaurant in Santa Monica featuring 30 tables."
469,6,18,"TXT","24",0,0,"He also mentioned Solvang’s Rickety Rack, a “nice” restaurant with 15 tables."
470,6,18,"TXT","25",0,0,"“It’s a real social thing to do."
471,0,0,"B","0",0,0,
472,0,0,"B","0",0,0,
473,0,0,"NA","0",0,0,"iiÜl"
474,0,0,"B","0",0,0,
475,0,0,"B","0",0,0,
476,0,0,"B","0",0,0,
477,0,0,"B","0",0,0,"	"
478,0,0,"B","0",0,0,
479,0,0,"B","0",0,0,
480,0,0,"B","0",0,0,
481,0,0,"B","0",0,0,
482,0,0,"NA","0",0,0,"-J:"
483,0,0,"B","0",0,0,
484,0,0,"B","0",0,0,
485,0,0,"NA","0",0,0,"tf' ^	'"
486,0,0,"NA","0",0,0,"‘■V________il______"
487,0,0,"B","0",0,0,
488,0,0,"B","0",0,0,
489,6,18,"PH","0",0,0,"RAY CESAR SANCHEZIMustang Dally"
490,6,18,"PH","0",0,0,"Mustang Tavern continues to be popular annong college students."
491,6,18,"TXT","25",0,0,"it’s not just drinking.”"
492,6,18,"TXT","26",0,0,"Billiard room operators aren’t the only ones making money, though. A professional circuit with seven sanctioned tournaments has put change in the pockets of professional players like never before."
493,6,18,"TXT","27",0,0,"Twenty-five-year-old Johnny Archer from Georgia took home $113,995 last year, and 31-year-old Earl Strickland made a respectable $74,437."
494,6,18,"TXT","28",0,0,"Tbumaments also are popular around town. The Interfratemity Council reserves all the tables at Pocket Change each Monday for team competitions. S.L.O. Balls runs challenge tournaments every Sunday and Wednesday nights."
495,6,18,"TXT","29",0,0,"“It’s real low-key, no pros or anything,” Smith said. “It’s just a"
496,6,18,"TXT","29",0,0,"kick to have everything seem official.”"
497,6,18,"TXT","30",0,0,"A team from McPhee’s, Cal Poly’s pool hall, led by electrical engineering sophomore Mike Solis, is heading to Fresno for the Associacion of College Unions International Tburnament. The annual event is being held the last weekend in Febnrary."
498,6,18,"TXT","31",0,0,"For those who have different ambitions, like drinking a lot of beer while playing, there’s always the Mustang Tavern."
499,6,18,"TXT","32",0,0,"“At 4:21 on a Tuesday afternoon, there’s no place like the Tbvern,” said business junior Travis Binen."
500,6,18,"TXT","33",0,0,"“It’s a real sausage fest until evening,” said Denny Papp, referring to the girl-to-guy ratio. “But the beer’s cheap and the tables are here.”"
501,6,19,"HL","0",0,0,"Puppets, voices give captivating defense of Edgar Allan Poe"
502,6,19,"BL","0",0,0,"By Kristina Rockhold"
503,6,19,"BL","0",0,0,"Special to Mustang Daily"
504,6,19,"TXT","1",0,0,"Dressed as the classic American horror writer Edgar Allan Poe, performer, artist and master puppeteer Steven Ritz-Barr will defend the artist’s work this weekend in a unique lecture-performance called “Poe on Poe, A Fearful Excursion.”"
505,6,19,"TXT","2",0,0,"Ritz-Barr will transform himself into the author this Saturday at 8 p.m. in Chumash Auditorium."
506,6,19,"TXT","3",0,0,"Drawing on 15 years of experience in theater, and a compelling fascination with Poe, he will combine real history with theater, using puppetry as his principle device."
507,6,19,"TXT","4",0,0,"Ritz-Barr recently returned to the states from Paris where he has lived for the last 11 years. While there, the performer attended the mime-theatre school L’Ecole Jacques Lec(x^."
508,6,19,"TXT","5",0,0,"Ritz-Barr began working with puppets while involved in several French productions including television shows and commercials. He conducted a puppetry"
509,6,19,"TXT","5",0,0,"arts workshop for the City of Paris’ Cultured Arts Program for lour years."
510,6,19,"TXT","6",0,0,"Ritz-Barr has performed on U.S. television and worked on many films, including “Batman Returns” and “Gremlins 2.” He was chosen to assist at the only workshop for puppeteers ever given by the late Jim Henson."
511,6,19,"TXT","7",0,0,"Ritz-Barr’s puppetry work leaves the audience not only impressed by his performance, but also more acquainted with Poe."
512,6,19,"TXT","8",0,0,"“Puppets give the illusion of life,” he said. “They can become symbols for our own lives, and mirrors in which we see ourselves reflected.”"
513,6,19,"TXT","9",0,0,"But “the challenge of breathing life into the world’s great artists is one I relish,” Ritz-Barr added."
514,6,19,"TXT","10",0,0,"Poe, famous for his “Thles of Mystery and Imagination,” was known for a melodramatic type of writing that pulled the reader into his dark, mad world."
515,6,19,"TXT","11",0,0,"He has captivated the minds of the intellectual elite and the general public for over 150 years."
516,6,19,"TXT","12",0,0,"In the performance, “Poe” begins with a short introduction, revealing both well-known and little-known facts about himself."
517,6,19,"TXT","13",0,0,"It isn’t long before critic and anthologist Reverend Rufus Griswold, in the form of an eerie, life-sized puppet operated by Ritz-Barr, accuses Poe of being a sensationalist and a hack."
518,6,19,"TXT","14",0,0,"Poe defends himself by letting his stories speak for him, sharing excerpts from four of his works: “A Descent into the Maelstrom,” “The Murders on the Rue Morgue,” “The Angel of the Odd,” and “The Cask of Amontillado” with the audience."
519,6,19,"TXT","15",0,0,"He also is defended by a number of great artists who provide insight into Poe’s impact on their work. The voices of D.H. Lawrence, Arthur Conan Doyle, Charles Baudelaire and Marie Bonaparte, provided by professional actors, come over the sound system."
520,6,19,"TXT","16",0,0,"Tickets for “Poe on Poe” are $4 for students and senior citizens $5 for the general public. Tickets will be available at the door."
521,0,0,"B","0",0,0,
522,6,19,"PH","0",0,0,"In"
523,6,19,"PH","0",0,0,"CourxMy .)ltz-Barr Production"
524,6,19,"PH","0",0,0,"‘Poe on Pon,” the author lets hIs stories speak in his defense."
525,7,0,"PI","0",0,0,"MUSTANG Daily"
526,7,0,"PI","0",0,0,"^xmxiax^ zS, iggs"
527,0,0,"NA","0",0,0,"s^omnm"
528,7,20,"HL","0",0,0,"Poly dancers set to ""bounce"" in yearly extravaganza"
529,7,20,"BL","0",0,0,"By Linda Aha"
530,7,20,"BL","0",0,0,"Staff Writer"
531,7,20,"TXT","1",0,0,"Soul-capturing music coursed throughout the empty theater as the dancers rehearsed their powerful steps in preparation ipr ‘Dance Portfolio ‘93”."
532,7,20,"TXT","2",0,0,"The 23rd annual explosion of Cal Poly’s finest dancers, directed by Moon Ja Minn Suhr, will occur when Orchesis takes to the stage Feb. 4, performing'll dances ranging from jazz ta<bal-let and covering everything in between."
533,7,20,"TXT","3",0,0,"Beginning with an opeiiing act titled “Slammin’ and Jatn-min’,” choreographed by dancers Julie Riley and Robin Schim-melpfennig, the audience will witness dance with a courtside view."
534,7,20,"TXT","4",0,0,"The basketball theme brought out many new ideas for moves and stage props."
535,7,20,"TXT","5",0,0,"“We added people flying across the stage,” said Schim-melpfennig, a graduating recreation administration senior. “It’s like Peter Pan.”'•	’"
536,7,20,"TXT","6",0,0,"It may sound odd, but members of Cal Poly’h basketball team actually tame fn to help the dancers with some 6f the moves that will be performed in the number."
537,7,20,"TXT","7",0,0,"Two basketball players, Scott Kjellesvig and Brian Stewart, will also be on hand, adding to the slam-dunking theme of the dance."
