"Function Key: TXT = article text; HL = headline; BL = byline; PH = photo caption/information; ME = meta directives outside of an article; NA = unintelligible; NP = nameplate; PI = publication information; B = blank; AT = advertisement text; MH = masthead; BQT = block quote text; BQA = block quote attribution; CN = comic strip title; CT = comic strip text; SH = section heading; OT = other text",,,,,,,
"LINE","PAGE (0 if unintelligable)","ARTICLE NUMBER (use 0 if outside of text of any article/letter)","FUNCTION (see key above)","PARAGRAPH NUMBER (start with the first content paragraph, 0 if not part of the main text)","JUMP (if line contains a ""jump to"" directive, it's the page target. If it's a ""jumped from"" directive then the negative (-) of the soure page. otherwise 0)","AD #. If line is part of advertisement, it is the number of the ad. Start from top left column. 0 otherwise.","SCANNED TEXT"
238,3,11,"TXT","11",0,0,"On Jan. 28, the team will get a chance to prove they are deserving of their number two preseason ranking when they travel to Arizona State to open their season. “When you play a Pac 10 school, you’re in for a tough match,” Platt said, referring to Arizona State."
239,3,11,"TXT","12",0,0,"The team’s first home match is scheduled Feb. 2, when Cal Poly hosts Westmont College."
240,3,12,"HL","0",0,0,"Ruggers remain undefeated"
241,3,12,"TXT","0",0,0,"By Robert Fraser"
242,3,12,"TXT","0",0,0,"Special to th« D»lly_"
243,3,12,"TXT","1",0,0,"The Cal Poly Rugby Club defeated Loyola Marymount 46-3 to break a three-year dry spell and remain undefeated on the season at 2-0."
244,3,12,"TXT","2",0,0,"With the score just 12-3 at the half, the Mustang forwards adjusted to the Lion attack to re-"
245,3,12,"TXT","2",0,0,"tain possession for the Cal Poly backs. Hooker Blain Flickner explained, “The first half score let us know that we weren’t working as a cohesive unit.”"
246,3,12,"TXT","3",0,0,"The second half was all Cal Poly’s as the Mustang’s produced 34 points, won 22 of 32 line outs and 14 of 33 scrums. Good hustle and determination defined the ruggers efforts. Steve Davies, Bob Silverthorne and Chad"
247,3,12,"TXT","3",0,0,"Humphreys all scored on 50-yard runs."
248,3,12,"TXT","4",0,0,"Randy Croyts said “the revenge factor cannot be overlooked. After our faisco last year we owed them a payback, a win like this is very satisfying.”"
249,3,12,"TXT","5",0,0,"The ruggers try to remain undefeated this weekend when they play the UCLA Bruins at Biddle Park near Lopez Lake at I p.m."
250,3,0,"AT","0",0,1,"LONDON STUDY PROGRAM"
251,3,0,"AT","0",0,1,"Summer Quarter 1989"
252,3,0,"AT","0",0,1,"From: June 28, 1989 To: August 19, 1989"
253,3,0,"AT","0",0,1,"INFORMATION MEETINGS:"
254,3,0,"AT","0",0,1,"11:00 a.m."
255,3,0,"AT","0",0,1,"Thurs., Jan. 19th Sci B-5 Thurs., Mar 2nd Sci B-5"
256,3,0,"AT","0",0,1,"Students from all majors welcome."
257,3,0,"AT","0",0,2,"Textbook refunds"
258,3,0,"AT","0",0,2,"Tuesday, January 24"
259,3,0,"AT","0",0,2,"El G>rral	Bookstoie"
260,0,0,"NA","0",0,0,"______________I"
261,4,0,"PI","0",0,0,"Wednesday , January 18, 1989 Mustang Daily"
262,4,0,"AT","0",0,0,"6 MONTHS ONLY $99!"
263,4,0,"NA","0",0,0,"Cfx\i"
264,4,0,"NA","0",0,0,"lt$r Hamr$i"
265,4,0,"AT","0",0,0,"Universitv Square"
266,4,0,"AT","0",0,0,"964 Foothill Blvd."
267,4,0,"AT","0",0,0,"price dtxis not include $20 new member tee"
268,4,0,"AT","0",0,0,"543-3465"
269,4,13,"HL","0",0,0,"Gunman kills five schoolchildren"
270,4,13,"HL","0",0,0,"Sprays playground with assault rifle, commits suicide"
271,4,13,"TXT","1",0,0,"STOCKTON, Calif. (AP) — Five children were killed and at least 30 more people, almost all students, were injured Tuesday when a heavily armed gunman in combat fatigues invaded an elementary school and opened fire before taking his own life, authorities said."
272,4,13,"TXT","2",0,0,"“At this point there are six dead and 30 injured,” said Bruce Fernandes, a spokesman for the San Joaquin County Office of Emergency Services."
273,4,13,"TXT","3",0,0,"Deputy Police Chief Lucian Neely said five of the dead were children and the sixth was the gunman, who shot himself in the head after the massacre."
274,4,13,"TXT","4",0,0,"“Before it was over, he killed himself,” Neely said, adding that at least 15 of the wounded were in critical condition."
275,4,13,"TXT","5",0,0,"The police have “no idea” of a motive, Neely said."
276,4,13,"TXT","6",0,0,"Lori Mackey, who teaches deaf children, said she heard sounds like firecrackers and quickly ran to her window."
277,4,13,"TXT","7",0,0,"She said she saw a man standing in the schoolyard, spraying gunfire back and forth as 400 to 500 students from grades 1 to 3 were at recess."
278,4,13,"TXT","8",0,0,"“He was just standing there with a gun, making wide sweeps,” she said. When she realized what was happening, she took her 10 students into a rear room where they couldn’t be seen, telephoned the office and locked her classroom door."
279,4,13,"TXT","9",0,0,"“He was not talking, he was not yelling, he was very straight-faced, it did not look like he was really angry,” she said."
280,4,13,"AT","0",0,2,"ONE DOLLAR COUPON"
281,0,0,"NA","0",0,0,"EICbrral IBcx)kstDie"
282,4,13,"AT","0",0,2,"ONE COUPON PER ITEM no cash value"
283,4,13,"AT","0",0,2,"GOOD TOWARDS PURCHASE OF..."
284,4,13,"AT","0",0,2,"all KODAK film print/slide/black&white in stock"
285,0,0,"B","0",0,0,
286,0,0,"B","0",0,0,
287,4,13,"AT","0",0,2,"Offer valid only with coupon Expires: Jan. 21,1989"
288,4,13,"AT","0",0,2,"pn'nt/slide/black& white"
289,4,13,"AT","0",0,2,"ONE DOLLAR."
290,4,13,"AT","0",0,2,"with coupon"
291,4,13,"AT","0",0,2,"ONE"
292,4,13,"AT","0",0,2,"DOLLAR OFF"
293,0,0,"B","0",0,0,
294,4,13,"AT","0",0,2,"California Polytechnic State University"
295,4,13,"TXT","10",0,0,"“It was just mattcr-of-factly."
296,4,13,"TXT","11",0,0,"“There was mass chaos. There were kids running in every direction.”"
297,4,13,"TXT","12",0,0,"“I was there right away,” said Cheryl Torres, whose 11-year-old daughter, LeAnne Sundstrom, is a student at the school. “ ... there were a dozen students lying on the ground. It was very frighten-ing."
298,4,13,"TXT","13",0,0,"Deputy Police Chief Ralph Tribble said the gunman, dressed in battle gear and wearing a flak jacket, apparently set his car on fire as a diversion before entering the Cleveland Elementary School campus with two handguns and an AK-47 assault rifle and opening fire."
299,4,13,"TXT","14",0,0,"He killed three children in the schoolyard and the other two inside the school. At least one teacher was injured; the rest of the wounded were students, said Tribble."
300,4,13,"TXT","15",0,0,"Neely identified the dead students as Raphanar Or, 9, a boy; and girls Ram Chun, 8; Thuy Tran, 6, Sokhim An, 6, and Oeun Lim, 8. All were children of refugee families from Southeast Asia. Lt. Fred Nixon of the Los Angeles Police Department described the AK-47 as a “military assault rifle. You use it for one purpose and one purpose only — to kill a human being.”"
301,4,13,"TXT","16",0,0,"The AK-47 is a Russian design, but Chinese replicas are available in many gun stores for around $300. It is capable of firing about 600 rounds per minute on full automatic, although automatic weapons are illegal in California."
302,4,13,"TXT","18",0,0,"The 1977 Chevrolet station wagon bore Oregon license plates."
303,4,13,"ME","0",7,0,"See SHOOTING, page 7"
304,4,0,"AT","0",0,3,"l)u don’t need )Ourpaient^ money"
305,4,0,"AT","0",0,3,"DbuyaMacinlDsii"
306,4,0,"AT","0",0,3,"Just their signatuie"
307,4,0,"AT","0",0,3,"It's iK-wr been diftkiilt ior Miidenis to eon \ inee ilieir parents of the need for a MacinioslT computer at sehtxil."
308,4,0,"AT","0",0,3,"Persuading them to write the check. Ik )we\er. is ant idler thing altogether."
309,4,0,"AT","0",0,3,"^Xliich is wtiy Apple created the Student b lan to Own Program. .An ingenious loan program that makes bming a .\bcintosh as ea.sy as using one."
310,4,0,"AT","0",0,3,"Simply pick up an application at the Itration listed below, or call 800 8311X)A,N. All your parents need to do is fill it out."
311,4,0,"AT","0",0,3,"sign it. and send it. Iftluyqualil}’. they’ll receive a chevk tor you in just a few w c’eks."
312,4,0,"AT","0",0,3,"Tliere's no collateral. No need to prt n e finan cial hardship. No application fee."
313,4,0,"AT","0",0,3,"Ik'st of all. the kran payments can be spread overasmanvas lOvears."
314,4,0,"AT","0",0,3,"Vibich gi\ es you and your parents pleny of time to decide just wtio pas’s for it all."
315,4,0,"AT","0",0,3,"Ininxludn Student Loan-to"
316,0,0,"NA","0",0,0,"1-,	"
317,0,0,"B","0",0,0,"	"
318,0,0,"B","0",0,0,"	"
319,0,0,"B","0",0,0,"	"
320,4,0,"AT","0",0,3,"EIGdítoI"
321,0,0,"NA","0",0,3,"n Program Bookstore"
322,4,0,"NA","0",0,3,"ItH iIh- ,^1 jHkI Ma ini'fsli aft'rtgHrftihr.Kk'nijrkNot < iinifiiitit Iik"
323,5,0,"PI","0",0,3,"Mustang Dally Wednesday, January 18,1989 5"
324,5,0,"SH","0",0,0,"Insight"
325,5,14,"BQT","0",0,0,"Temales have vocations of motherhood and virginity.’"
326,5,14,"BQA","0",0,0,"— Pope John Paul 11"
327,5,14,"PH","0",0,0,"According to Time Magazine, 75,000 women were polled so that the bishop could deliver a fair report. Approved by 380 bishops, it supported more female involvement with the church and further investigations into women becoming priest. Yet, the report from the bishops stated, *the church is not free to depart from tradition.’"
328,5,14,"HL","0",0,0,"Women's struggle for ordainment"
329,5,14,"HL","0",0,0,"A question of equality"
330,5,14,"BL","0",0,0,"Story by Shirley Marie Meissner"
331,5,14,"BQT","0",0,0,"Women cannot be priest because they do not * physically resemble Jesus Christ.’"
332,5,14,"BQA","0",0,0,"— The Vatican 11"
333,5,14,"TXT","1",0,0,"No doctrine in the Roman Catholic Church states that women can not become ordained priest. Yet. traditionally women have been denied the sacrement of priesthood"
334,5,14,"TXT","2",0,0,"On Sept. 20, 1988, from the Vatican City, Pope John Paul II released MuHen’s Dignitatem (On the Dignity’s of Women), the controversial Papal Letter that condemned sexism while reaffirming the church’s traditional stand on women’s roles in the Roman Catholic Church."
335,5,14,"TXT","3",0,0,"Dignity, equality and the abolishment of sexism were continuing themes throughout the popes document. Yet. to many catholic feminists these were contradictory statements that reveal the dichotomy that exists between the church’s definition of equality and the status of women in the church."
336,5,14,"TXT","4",0,0,"Brother Richard Maratto, administrative director of Cal Poly’s Newman Center, said that despite the pope’s decree “no doctrine or dogma in the Catholic Church states that women can not be ordained priest.’’"
337,5,14,"TXT","5",0,0,"In his letter the pope calls sexism a “social and moral evil,’’ yet claims that it is a meditation on equality of men and women and their oneness in Christ Jesus — a unity that does not cancel out diversity.’’ In reaction to the papal message Arch-Bishop William J. Levada of Oregon joined the pope in denouncing job discrimination while supporting prohibition of women in the priesthood."
338,5,14,"TXT","6",0,0,"Critics of the pope’s message say it narrowly defines women’s role in the church despite some of the positve affirmations — like the “dignity of motherhood.’’"
339,5,14,"TXT","7",0,0,"Los Angeles Times staff writer, Roberto Suro quoted the pope, “Females have vocations of motherhood and virginity.’’ Suro asserted that according to the Catholic Church priesthood is not a job, but a (man’s) vocation — a relationship with God that gets its roots from the Old and New Testiments."
340,5,14,"TXT","8",0,0,"The Vatican II specifically states that women cannot be priests because they do not “physically resemble Jesus Christ.’’ And it claims that Jesus chose men as his apostles and that women were not present at the Last Supper (when the sacrament of the “Holy Orders’’ was first instituted)."
341,5,14,"TXT","9",0,0,"Maratto holds an optimistic outlook on changing traditional roles of women in the church"
342,5,14,"TXT","10",0,0,"“1 think that all of us realize every institution is going through changes. The Catholic Church is not excluded. We reflect changes that go on in society.’’"
343,5,14,"BQT","0",0,0,"The church supresses *spirit-led vocations because of its incapacity to deal with women equally.’"
344,5,14,"BQA","0",0,0,"— Sister Susan Maloney"
345,5,14,"TXT","11",0,0,"Catholic feminist, Alice Laffey, who leads the religious studies department at Holy Cross College in Massachusetts, said the Papal Letter avoids hard questions about the criteria used to determine definitive scripture parts."
346,5,14,"TXT","12",0,0,"According to Laffey, the church has not resolved any new explanations for why she, and others, are denied entrance into priesthood."
347,5,14,"TXT","13",0,0,"Sister Theresa Kan, president of the Leadership Conference of Women in the United States, told the Los Angeles Times that “we cannot as women access to decision making without ordination.’’"
348,5,14,"TXT","14",0,0,"The progress that has been made depends on the individual parish. Some churches allow females to serve as cantors, lectors and ""extraordinary ministers’’ (disseminators of the Eucharist)."
349,5,14,"TXT","15",0,0,"Some catholic feminists say they do not feel the current positions women can hold in the church suffice their “callings.”"
350,5,14,"TXT","16",0,0,"Sister Susan Maloney of Sisters of the Holy Name, said in an L.A. Times interview that she feels that these advancements are not enough and the church suppresses “spirit-led vocations because of its incapacity to deal with women equally.”"
351,5,14,"TXT","17",0,0,"In his letter, the pope addressed what he calls the “dangers of feminism.”"
352,5,14,"TXT","18",0,0,"“In the name of liberation from male domination women must not appropriate to themselves male characteristics contrary to their own feminine originality.”"
353,5,14,"TXT","19",0,0,"The pope also stressed that a woman’s identity emerges from her relationship with a man."
354,5,14,"TXT","20",0,0,"Some feminists agree that the movement toward complete equality has remained static because two far-reaching problems."
355,5,14,"TXT","21",0,0,"First, traditional structures within the church limit what a clergy member can say or do on specific issues."
356,5,14,"TXT","22",0,0,"In April of 1988 the National Corference of Catholic Bishops (N.C.C.B.) released “Partners in Ministry of Redemption.” an extensive examination into women’s roles in the church. According to Time Magazine, 75,000 women in the diocese were polled so that the bishop could deliver a fair report. Approved by 380 bishops, it supported more female involvement with the church and further investigations into women in the priesthood. Yet, the report stated, “The church is not free to depart from tradition.”"
357,5,14,"TXT","23",0,0,"Pat Reif, who heads a masters program on feminist spirituality at Los Angeles Immaculate Heart College told the New York Times that she was “astonished and very grateful” for the bishop’s report, but said, “it seems to me the bishops on the committee are pretty sympathetic to what women want but their hands are tied.”"
358,5,14,"TXT","24",0,0,"The other reason why developments have staggered have to do with what Georgia Masters Keighthey, a Catholic feminist calls the ministers’ power."
359,5,14,"TXT","25",0,0,"In America magazine, Keighthey attributes the problem to the lack of a “definitive judgment on what constitutes equality.”"
360,5,14,"TXT","26",0,0,"According to Keighthey, the paradox is this: the Catholic Church calls women to be active members through teaching and involvement in church government but does not give them decision-making powers."
361,5,14,"TXT","27",0,0,"Women’s participation in church activities is decided at the local levels. No one has any recourse beyond that of the pastor"
362,5,14,"TXT","27",0,0,"— and the bishop rarely intervenes, she said."
363,5,14,"TXT","28",0,0,"Despite the authority that priests hold, Keighthey says that because of the influx of volunteers the identity of the priests is blurred. She said she believes the ability of priests to instruct and counsel is a form of power, one she said they would like to keep."
364,5,14,"BQT","0",0,0,"*ln the name of liberation from male domination women must not appropriate to themselves male characteristics contrary to their own feminine originality/"
365,5,14,"BQA","0",0,0,"— Pope John Paul 11"
366,5,14,"TXT","29",0,0,"The local catholic community feels that change is imminent."
367,5,14,"TXT","30",0,0,"“I do envision that in the church of tomorrow women will play a greater role in the sacramental rights,” said Mariarty. He attributes this to the growing numbers of female theologians and the Vatican’s own push for more decision-making powers for women."
368,5,14,"TXT","31",0,0,"In a time when priests are in high demand, it is not altogether suprising, said Maratto, that the church is taking a broader stand on giving women more active roles in the church."
369,5,14,"TXT","32",0,0,"He added that the church has always “looked at the practical realities” facing it."
370,5,14,"TXT","33",0,0,"Bishops will be releasing their final draft. On Women’s Roles in the Catholic Church, in November. Some catholic feminists fear that a written document may hinder further development within the church."
371,5,14,"TXT","34",0,0,"Maratto disagrees, saying that the Bishop’s draft is “not an inflexible statement — it has the possibility of process.”"
372,5,14,"TXT","35",0,0,"Presently, catholic nuns and feminists are lobbying for more reforms to be included in the November 1989 final document on women’s roles in the Catholic church."
373,0,0,"NA","0",0,1,"ONE DAY ONLY!"
374,0,0,"NA","0",0,1,"THURSDAY, JAN 19TH 10 AM - 11 PM*"
375,0,0,"NA","0",0,1,"■EXTRA-"
376,0,0,"NA","0",0,0,"#NAME?"
377,0,0,"NA","0",0,0,"Wednesday , January 18, 1989 Mustang Daily"
378,0,0,"NA","0",0,0,"EVERYTHING IN STOCK!"
379,0,0,"NA","0",0,0,"Except Cold Medal Service Ski Products"
380,0,0,"NA","0",0,0,"TAKE 20% OFF CURRENT PRICES ON ALL REGULAR PRICED ITEMS!"
381,0,0,"NA","0",0,0,"TAKE 20% OFF SALE PRICES ON ALL SALE ITEMS!"
382,0,0,"NA","0",0,0,"DURING SALE 2 ITEM PRICING NOT IN EFFECT."
383,0,0,"NA","0",0,0,"HERE ARE JUST A FEW EXAMPLES"
384,0,0,"NA","0",0,0,"ATHLETIC SHOES"
385,0,0,"NA","0",0,0,"■■TWA"
386,0,0,"NA","0",0,0,"OmCMAl CUCCtMT"
387,0,0,"NA","0",0,0,"Mnci «All"
388,0,0,"NA","0",0,0,"Special Croup Recbok"
389,0,0,"NA","0",0,0,"Basketball Shoes to $S0	39.99"
390,0,0,"NA","0",0,0,"special Croup Leather"
391,0,0,"NA","0",0,0,"Basketball Shoes TO $60	34.99"
392,0,0,"NA","0",0,0,"special Croup Meirs a women’s _"
393,0,0,"NA","0",0,0,"Athletic Shoes .. fo$so 28.99 special Croup Kid’s _"
394,0,0,"NA","0",0,0,"Athletic Shoes . .fo$42	19.99"
395,0,0,"NA","0",0,0,"special Croup womens	^"
396,0,0,"NA","0",0,0,"Athletic Shoes . .^$50	34.99 27**"
397,0,0,"NA","0",0,0,"New Balance iM»ir« o width omv>"
398,0,0,"NA","0",0,0,"675 Running ... $70	39.99"
399,0,0,"NA","0",0,0,"Purine sale two item pricing not in"
400,0,0,"NA","0",0,0,"SI**"
401,0,0,"NA","0",0,0,"27**"
402,0,0,"NA","0",0,0,"21»*"
403,0,0,"NA","0",0,0,"IS**"
404,0,0,"NA","0",0,0,"SI**"
405,0,0,"NA","0",0,0,"effect"
406,0,0,"NA","0",0,0,"ATHLETIC APPAREL"
407,0,0,"NA","0",0,0,"■miA"
408,0,0,"NA","0",0,0,"Frank Shorter"
409,0,0,"NA","0",0,0,"Cycling Shorts.......21.99"
410,0,0,"NA","0",0,0,"Special Croup Nylon"
411,0,0,"NA","0",0,0,"Lycra Shorts.........12.99"
412,0,0,"NA","0",0,0,"Mens"
413,0,0,"NA","0",0,0,"Warmup Pants.........16.99"
414,0,0,"NA","0",0,0,"special Croup"
415,0,0,"NA","0",0,0,"Men's warmups........29.99"
416,0,0,"NA","0",0,0,"All warmups ... IXTRA 20*/e OFF"
417,0,0,"NA","0",0,0,"CU««tNT MHCn"
418,0,0,"NA","0",0,0,"All Sweats.......extra20*/oOFF"
419,0,0,"NA","0",0,0,"CUMtNT MHCn"
420,0,0,"NA","0",0,0,"TENNIS / COLE / ATHLETICS"
421,0,0,"NA","0",0,0,"17»*"
422,0,0,"NA","0",0,0,"10»*"
423,0,0,"NA","0",0,0,"IS»*"
424,0,0,"NA","0",0,0,"2S**"
425,0,0,"NA","0",0,0,"CMrttNT"
426,0,0,"NA","0",0,0,"SALI"
427,0,0,"NA","0",0,0,"■ XT««"
428,0,0,"NA","0",0,0,"tOH orr"
429,0,0,"NA","0",0,0,"2S**"
430,0,0,"NA","0",0,0,"S9**"
431,0,0,"NA","0",0,0,"IS»*"
432,0,0,"NA","0",0,0,"A D02IN"
433,0,0,"NA","0",0,0,"Prince"
434,0,0,"NA","0",0,0,"Pro 90 Mid.............29.99"
435,0,0,"NA","0",0,0,"Pro Kennex"
436,0,0,"NA","0",0,0,"Graphite Saber 30 .... 49.99 Spalding"
437,0,0,"NA","0",0,0,"TOP Fllte II...........16.99"
438,0,0,"NA","0",0,0,"All Wilson	•"
439,0,0,"NA","0",0,0,"Golf Sets........EXTRA 20*/e OFF"
440,0,0,"NA","0",0,0,"All Kiwi"
441,0,0,"NA","0",0,0,"Cycling Helmets . extra 20*/e OFF AH Easton"
442,0,0,"NA","0",0,0,"Baseball Bats ... extra 20*/o OFF All Rawlings"
443,0,0,"NA","0",0,0,"Baseball Cloves . extra 20*/e OFF"
444,0,0,"NA","0",0,0,"ciwnNT nncts"
445,0,0,"NA","0",0,0,"EXERCISE"
446,0,0,"NA","0",0,0,"cuRnwr"
447,0,0,"NA","0",0,0,"«All"
448,0,0,"NA","0",0,0,"■XT««"
449,0,0,"NA","0",0,0,"Pacific"
450,0,0,"NA","0",0,0,"Std. NO. 10 Plate Excel Brutus ill incline Bench ... AH Tunturi Exercise Bikes .."
451,0,0,"NA","0",0,0,"All Precor"
452,0,0,"NA","0",0,0,"Rowers.........."
453,0,0,"NA","0",0,0,". . 3.90	S»»"
454,0,0,"NA","0",0,0,"144.99 115**"
455,0,0,"NA","0",0,0,"EXTRA 20*^ OFF"
456,0,0,"NA","0",0,0,"CUMMNT A*Kt«"
457,0,0,"NA","0",0,0,"EXTRA 20*/e OFF"
458,0,0,"NA","0",0,0,"CUVMNT MhClS"
459,0,0,"NA","0",0,0,"SKIWEAR"
460,0,0,"NA","0",0,0,"■ XT««"
461,0,0,"NA","0",0,0,"EXTRA 20*/eOFF"
462,0,0,"NA","0",0,0,"CUMMNT Atttcn"
463,0,0,"NA","0",0,0,"Special Croup 88-89 Ski Parkas All womens Ski Suits...................EXTRA	20*/oOFF"
464,0,0,"NA","0",0,0,"All Ski	CUMMNT	MnCH"
465,0,0,"NA","0",0,0,"Cloves......................EXTRA	20*/oOFF"
466,0,0,"NA","0",0,0,"AH Ski	CUMMNT	MMCti"
467,0,0,"NA","0",0,0,"Goggles.....................extra	20%OFF"
468,0,0,"NA","0",0,0,"/y| $1(1	CUMMNT	AMCn"
469,0,0,"NA","0",0,0,"Hats........................EXTRA	20*/^OFF"
470,0,0,"NA","0",0,0,"SNOW SKI"
471,0,0,"NA","0",0,0,"mrc sue CUMMNT xxt«« ■■tam"
472,0,0,"NA","0",0,0,"Special Croup"
473,0,0,"NA","0",0,0,"Skis.......up to $275 89.99	71**"
474,0,0,"NA","0",0,0,"Special Croup"
475,0,0,"NA","0",0,0,"Skis.......up to $350 199.99 1S9**"
476,0,0,"NA","0",0,0,"Special Croup"
477,0,0,"NA","0",0,0,"Ski Boots up to $285 159.99 127** Special Croup"
478,0,0,"NA","0",0,0,"Ski Boots up to $280 189.99 1S1**"
479,0,0,"NA","0",0,0,"1988-1989 SKI EQUIPMENT -EXTRA-"
480,0,0,"B","0",0,0,
481,0,0,"NA","0",0,0,"CURRENT PRICES"
482,0,0,"NA","0",0,0,"*c<^ Medal ^Ice ski items wiH not ___^ discounted during this sale."
483,0,0,"NA","0",0,0,"JAN 19TH ONLY"
484,0,0,"NA","0",0,0,"OuantitiTt I siies limited to Stock on hand m reserve the right to refuse sales to dealers visa t Masterr;ir(j Kcepte"
485,0,0,"NA","0",0,0,"Copeland^s Sports"
486,0,0,"NA","0",0,0,"962 Montere"
487,0,0,"NA","0",0,0,"*Y"
488,0,0,"NA","0",0,0,"San Luis ObiSDO 543-3663"
489,0,0,"NA","0",0,0,"LIAISON_______________________________________________"
490,0,3,"ME","0",-1,0,"From paxr 1	journalism major, he said, and"
491,6,3,"TXT","1",0,,"“should not be aimed specifically should be out by the end of at students,” Schumacher said, winter quarter."
492,6,3,"TXT","2",0,,"“It is basically a generic	Student/Community"
493,6,3,"TXT","3",0,,"‘’Twiirbi prepared by a cal Po. Liaison conrmiilee will „eel ly graphic communications or again Feb. 9 at City Hall."
494,6,0,"AT","0",0,1,"544-3625"
495,6,0,"AT","0",0,1,"COPIES"
496,6,0,"AT","0",0,1,"Full or Self Service"
497,6,0,"AT","0",0,1,"OPEN TO MIDNIGHT"
498,6,0,"AT","0",0,1,"MACINTOSH COMPUTERS to RENT"
499,6,0,"AT","0",0,1,"TYPESETTING • STATS • RESUMES • Much More..."
500,6,0,"AT","0",0,2,"Harding Lawson Associates"
501,6,0,"AT","0",0,2,"will be at your Campus Placement Center Friday, January 27,"
502,6,0,"AT","0",0,2,"1989, We are an expanding, dynamic firm providing services to industry and government in the field of solid and hazardous waste management as well as geotechnical services. As a result of our growth, we are looking for highly motivated Environmental Engineering graduates to join our challenging professional team. EOE, MIFIHIV."
503,6,0,"AT","0",0,2,"Harding Lawson Associates"
504,6,0,"AT","0",0,2,"Denver • Houston • Dallas • Phoenix • Anchorage • Honolulu • San Francisco Bay Area • Southern California • Reno • Sacramento • Princeton, SJ"
505,7,15,"PI","0",0,0,"Mustang Daily Wednesday, January 18,1989	7"
506,7,15,"HL","0",0,0,"Military planes to aid in search"
507,7,15,"TXT","1",0,0,"SAN FRANCISCO (AP) — Investigators hope photographs taken by low-flying military airplanes will turn up clues in the cases of two missing girls, including 9-year-old Michaela Garecht of Hayward, FBI officials said Tuesday."
508,7,15,"TXT","2",0,0,"The sophisticated aerial search, to be conducted Wednesday if weather permits, is one of two advanced and relatively new techniques the FBI will utilize in the searches, according to Richard Held, special agent in charge of te San Francisco office."
509,7,15,"TXT","3",0,0,"Held also released a computer-enhanced photograph of what experts say kidnap victim Kevin Collins may look like today."
510,7,15,"TXT","4",0,0,"Collins disappeared from San Francisco on Feb. 10, 1984 at the age of ten."
511,7,15,"TXT","5",0,0,"On the eve of Kevin’s 15th birthday Jan. 24, Held said the new image helps investigators “have some idea of the Kevin Collins that we’re looking for today as opposed to the Kevin Collins we were looking for in 1983.’’"
512,7,15,"TXT","6",0,0,"To make the photograph, which is based on the best available picture of the boy, exF>erts looked at how the aging process has changed the appearance"
513,7,15,"TXT","6",0,0,"of Kevin’s two older brothers, particularly 16-year-old Gary, Held said."
514,7,15,"TXT","7",0,0,"The photo is part of a flyer which will be released to FBI offices and law enforcement agencies nationwide and will hopefully help generate renewed public interest. Held said."
515,7,15,"TXT","8",0,0,"“We need public assistance to locate these children,’’ he said."
516,7,15,"TXT","9",0,0,"Seven-year-old Amber Swartz-Garcia of Pinole vanished June 3 just minutes after she went outside to jump rope."
517,7,15,"TXT","10",0,0,"Michaela was kidnapped Nov. 19 outside a neighborhood grocery store near her home in Hayward."
518,7,15,"TXT","11",0,0,"Witnesses, including an 8-year-old playmate of Michaela’s, said the abductor was a white man in his early 20s, about 6 feet tall with shoulder-length, blond hair and a pockmarked or pimpled face."
519,7,15,"TXT","12",0,0,"The fourth-grader’s disappearance has generated unprecedented community response and a massive volunteer effort. The reward for her safe recently reached $178,000."
520,0,0,"NA","0",0,0,"jTtom jHu^tang Mily"
521,0,0,"NA","0",0,0,"nrr"
522,7,16,"HL","0",0,0,"Judge denies bail to alleged drug kingpin"
523,7,16,"TXT","1",0,0,"SAN FRANCISCO (AP)	— A	federal"
524,7,16,"TXT","1",0,0,"magistrate, denying bail to the alleged kingpin of Oakland narcotics, told a hearing Tuesday he would be “an imbecile’’ to disregard the record of 20-year-old Darryl Reed and the circumstances of his arrest."
525,7,16,"TXT","2",0,0,"“I can’t take the risk ... it’s too big a risk,’’ to fix bail, said U.S. Magistrate Wayne Brazil at a detention hearing for Reed, arrested	Dec. 8"
526,7,16,"TXT","2",0,0,"allegedly while in the act of “cooking up’’ 30.4 pounds of rock cocaine in an apartment."
527,7,16,"TXT","3",0,0,"Officers reported seizing items including coke, crack, various packagings, $60,000 in cash and a .4S-caIiber automatic. Reed was charged with possession of cocaine for sale, possession and con-piracy to make and sell crack, and the weapons count."
528,7,16,"TXT","4",0,0,"The drugs alone, including around IS pounds of cocaine hydrochloride, were worth $3 million."
529,7,16,"TXT","4",0,0,"police have said. Reed allegedly had cocaine dust on his hands and was carrying a big metal soup pot from the stove to the kitchen sink when police broke down the apartment door."
530,7,16,"TXT","5",0,0,"On conviction he could draw a minimum of 15 years in prison and a maximum of life imprisonment. He has pleaded innocent. At the time of the arrest, Reed had five months left of probation on a prior weapons conviction. Brazil ordered Reed to appear in U.S. District Court Feb. 8."
531,7,16,"TXT","6",0,0,"The seizure was the biggest such crack haul “in the history of the United States,’’ Assistant U.S. Attorney Robert Dondero told the court in arguing against bail for Reed."
532,7,16,"TXT","7",0,0,"Narcotics officers have described Reed as the drug dealer who “supplies all the other cocaine dealers” in Oakland, and markets “a minimum of 50 pounds a week.”"
533,7,0,"AT","0",0,1,"$AVE0N YOUR"
534,7,0,"AT","0",0,1,"MORNING COFFEE"
535,7,0,"AT","0",0,1,"EVERYDAY THIS YEAR"
536,7,0,"AT","0",0,1,"Join the Campus Store COFFEE CLUB"
