"Function Key: TXT = article text; HL = headline; BL = byline; PH = photo caption/information; ME = meta directives outside of an article; NA = unintelligible; NP = nameplate; PI = publication information; B = blank; AT = advertisement text; MH = masthead; BQT = block quote text; BQA = block quote attribution; CN = comic strip title; CT = comic strip text; SH = section heading; OT = other text",,,,,,,
"LINE","PAGE (0 if unintelligable)","ARTICLE NUMBER (use 0 if outside of text of any article/letter)","FUNCTION (see key above)","PARAGRAPH NUMBER (start with the first content paragraph, 0 if not part of the main text)","JUMP (if line contains a ""jump to"" directive, it's the page target. If it's a ""jumped from"" directive then the negative (-) of the soure page. otherwise 0)","AD #. If line is part of advertisement, it is the number of the ad. Start from top left column. 0 otherwise.","SCANNED TEXT"
231,3,0,"AT","0",0,1,"COME SOCIALIZE AND HAVE DINNER WITH THE BROTHERS OF zn & A<b SORORITY"
232,3,0,"AT","0",0,1,"FRI Smoker at £11 House S AT Sports at Santa Rosa (12-2 PM)"
233,3,0,"AT","0",0,1,"SUN Pref Dinner (Invite Only)"
234,3,0,"AT","0",0,1,"FOR INFO CAUU 544-6574"
235,3,0,"AT","0",0,2,"RUSH SIGMA PI"
236,3,0,"AT","0",0,2,"rVOICE MAIL"
237,3,0,"AT","0",0,2,"If you want it, we have the best..."
238,3,0,"AT","0",0,2,"MClFICQBELLe"
239,3,0,"AT","0",0,2,"A«ckocis«4 Sale* llepre*eei*iivc"
240,3,0,"AT","0",0,2,"781-7676"
241,3,0,"AT","0",0,2,"Extension 7000"
242,3,0,"AT","0",0,3,"Terrific Cuts"
243,3,0,"AT","0",0,3,"hil \ Kin I Idtr Diskjii"
244,3,0,"AT","0",0,3,"Cal Poly Student Discount Hair Cut -$ 8.00"
245,3,0,"AT","0",0,3,"5% Off Products"
246,3,0,"AT","0",0,3,"590 California Blvd/Taft San Luis Obispo, CA Phone# 542-9960"
247,3,0,"AT","0",0,3,"MiDatrlx"
248,3,0,"AT","0",0,3,"t S S E N T I A I S"
249,3,0,"AT","0",0,3,"TIME: Mon-Sat 9am-7pm"
250,3,0,"AT","0",0,4,"Ziff-Davis■ Computer Books"
251,3,0,"AT","0",0,4,"OCT.^2-31"
252,3,0,"AT","0",0,4,"- on the spinner display in General Books"
253,3,0,"AT","0",0,4,"ElQirral"
254,3,0,"AT","0",0,4,"Bookstore"
255,4,0,"PI","0",0,0,"4 TUESDAY, OaOBER 4, 1995"
256,4,0,"SH","0",0,0,"OPINION"
257,4,0,"PI","0",0,0,"MUSTANG DAILY"
258,4,7,"HL","0",0,0,"Operation; O.J."
259,4,7,"TXT","1",0,0,"Unless you’ve been gagged, handcuffed, lobotomized and hiding in a cave for the past year, you have heard about the O.J. Simpson case. The Mustang Daily, through a wise editorial decision reached through deep deliberation, debate, and being heartily sick of the whole thing by the first week of jury selection, has had very light coverage of the proceedings."
260,4,7,"TXT","2",0,0,"But now that the jury has decided that OJ. is absolutely, 100 percent not guilty, it is time to talk about it. Did you breathe a sigh of relief when he was acquitted? Did you jump up, grab your shotgun and mutter ^at you were going to get him yourself? Were you dissappointed because there wont be any riots? You must have some opinion, and we want to know about it."
261,4,7,"TXT","3",0,0,"Can you believe the coverage of his return home? How many of the jurors do you think will write books? Will Robert Shapiro end up doing commercials for the Hair Club for Men? How much credit in their “Oh God, we feel so guilty about slavery” account did the black community use up in this fiasco? Any aspect of this festival of madness is open to your inspection."
262,4,7,"TXT","4",0,0,"So fire up your computer (or typewriter if you’re Paleolithic) and write up your opinions (double-spaced, s’il vous plait) with some degree of conciseness. Add your name, major, year and phone number and drop it off or mail it to the Daily at Graphic Arts Bldg. #226, fai: to 756-6784, or e-mail it to the address below."
263,4,7,"TXT","5",0,0,"And we’ll thank you not to keep your opinions to yourself. -D.P."
264,4,8,"TXT","1",0,0,"Editor,"
265,4,8,"TXT","2",0,0,"Re: Ben Schein’s “Accomplishment, not affirmative action” on Sept. 28"
266,4,8,"TXT","3",0,0,"Although I was slightly coerced by my English teacher to write a response to Ben Schein’s article, I too am unsatisfied with his presented “arguments.”"
267,4,8,"TXT","4",0,0,"What is the point of Ben’s argument regarding people’s inequalities? Is he suggesting that if you are not naturally brilliant, it is the “minority’s” obligation to negate education and live a life based on athletic ability? And in the same paragraph he states, “If none of us had our own separate gifts and talents, we would not be able to tell each other apart.” How do you tell people apart in your everyday life? I use such criteria as personality and physical api>earance. This statement is too vague to effectively support his argument"
268,4,8,"TXT","5",0,0,"My second and last rebuttal concerns Ben Schein’s hard work to increase his SAT score. How many financially challenged families have the money to send their child to a workshop such as the Princeton Review? Not too many. Ben Schein ignores the realization that not everybody can participate in specialized workshops to improve their SAT scores. It is important to be sensitive and considerate when judging other people and the situation they are in. Oddly enough, there are students who want to succeed in their stupes,, but their surrounding environment prevents them from doing so. For example, what if you go to school in a poor community and getting good grades includes getting beat up after school each day because your classmates feel you are too studious. Education quickly develops a bitter taste."
269,4,8,"TXT","6",0,0,"I agree with Ben Schein’s view that people should be accepted an merit, not ethnicity, but it is important to be considerate of other people’s backgrounds. Unfortunately some students abuse the system, but we must not label every minority student as a lazy parasite. In closing, it is my advice to Ben Schein to, for starters, calm down and then rethink his arguments. In the words of my English teacher, if you are willing to give your opinion, you should also be willing to accept honest criticism."
270,4,8,"BL","0",0,0,"Keith Elliot Biology junior"
271,4,9,"TXT","1",0,0,"Editor,"
272,4,9,"TXT","2",0,0,"Once again, in a feeble attempt to raise oontroveny and broaden the minds of its readers, the Mustang Daily has chosen yet another vmdereducated, irrational columnist to meet the deadlines of the Opinion section."
273,4,9,"TXT","3",0,0,"Brian Johnson’s Monday column on atheism only furthered my theory of the growing number of fanatics religion has created. I am not opposed to religion, nor am I opposed to speaking your mind, but I am opposed to poor attempts to rsuse consciousness on our campus as Johnson did in his column."
274,4,9,"TXT","4",0,0,"Being an atheist goes far beyond anarchy and lack of moral judgment as Johnson assumes in his column. It is based on belief in yourself. 'The reason for atheism is largely due to pressure to conform to the numerous restrictions laid out by the church."
275,4,0,"SH","0",0,0,"COMMENTARY"
276,0,0,"B","0",0,0,
277,0,0,"B","0",0,0,
278,0,0,"NA","0",0,0,"ui"
279,0,0,"NA","0",0,0,"I"
280,0,0,"B","0",0,0,
281,0,0,"B","0",0,0,
282,0,0,"NA","0",0,0,"f"
283,0,0,"B","0",0,0,
284,0,0,"B","0",0,0,
285,0,0,"NA","0",0,0,"y"
286,0,0,"B","0",0,0,
287,0,0,"NA","0",0,0,"\\\"
288,0,0,"B","0",0,0,
289,4,10,"HL","0",0,0,"The horror that is O.J."
290,4,10,"BL","0",0,0,"hy Erin Massey"
291,4,10,"TXT","1",0,0,"ha I sat there at 10 o’clock in the morning sipping my Yes, Simpson is a national celebrity and there has been a oj. (naturally) and anxiously waiting to hoar the verdict lot of controversy but the trial is sUll a trial. How many of whAt has been called “the trial of the century,” I felt an abusive husbands have been accused of killing their inn^ fear and dread. _ ,	« ,, wives? More than we would care to admit. And how many"
292,4,10,"TXT","2",0,0,"Why did I care about O.J. Simpson’s fate? He was people, cops or not, have been accused of racial slurs?"
293,4,10,"TXT","2",0,0,"fonce™ Jo before or after the murders. How many people are bona-fide racisU? Probably a lot Why did I sit there with the rest of the world, completely more than we care to ever know"
294,4,10,"TXT","2",0,0,"engrailed wth ^e decision of 12 ji^rs?	My point is this: this kind of trial and the issues it has"
295,4,10,"TXT","3",0,0,"Because the OJ. Simpson case is merely a convenient raised are nothing new. 'They have been around for years, covw to a much wder, more terrifying problem.	This trial is a soapbox for different groups to rile up the"
296,4,10,"TXT","4",0,0,"The case single-handedly brings every hot issue into masses for their cause"
297,4,10,"TXT","4",0,0,"A. m«lia ligh^ U«.in* controy.riy Mid uph.av«l in Loa The media ie not without fault aithor. Every channel"
298,4,10,"TXT","5",0,0,"tK.^*	”i* i'*^*	**“J*<* •>“* cut off a week ago, I found great joy watching the newe"
299,4,10,"TXT","5",0,0,"the verdict wae a potential epark to a bigger bomb of ra- „chor awkwardly try to fill air time."
300,4,10,"TXT","5",0,0,"cial diacnmination. If Simeon had been foimd guilty. The media, ever hot for newiworthy conllicU, had a CHM of racial liyuatice would have run rampant.	fi,|a	„¡th more than a year of controverey - diecuaa-"
301,4,10,"TXT","5",0,0,"But with his acquittal, speculation that his skin color protected him from punishment will surface. I have heard fellow students waging bets on how long before someone"
302,4,10,"TXT","12",0,0,"ing every angle of the trial from legal analysis to jury fashion reviews."
303,4,10,"TXT","13",0,0,"This bombardment of stories and issues might be ar-"
304,4,10,"TXT","5",0,0,"gils Simpson. With the current state of affairs, they may gu.d toT^ng XuT sol^rions Tth. coX^^^^^ by"
305,4,10,"TXT","6",0,0,"mess, this doesn’t stop	-	.	,	,	. .	/"
306,4,10,"TXT","6",0,0,"with race. This trial dips into women’s issues as well. .	® 'V""®® *'®''®"
307,4,10,"TXT","6",0,0,"Women’s activists everywhere rallied for Nicole Brown ?®®"".	]^® »‘melight before with no solutions or"
308,4,10,"TXT","6",0,0,"Simpson’s plight as the batUred woman struggling to beighUned awweness. -nie images seen throi^h the ov^rcoma h®r abusive husband.	Simpson tnal will not help bnng awareness to the mas-"
309,4,10,"TXT","14",0,0,"If anjrthing, it will give people a false sense of the"
310,4,10,"TXT","7",0,0,"Once again, the verdict holds the reins to start a rebellion of angry women fighting against the system to ensure that battered women are given their justice. You can see why I grip my orange juice while the jury reveals the future of politics in America."
311,4,10,"TXT","8",0,0,"As Simpson broke into a smile at news of his acquittal,"
312,4,10,"TXT","14",0,0,"ses."
313,4,10,"TXT","14",0,0,"real issues."
314,4,10,"TXT","15",0,0,"With all the cross coverage of ev«y an^e of the trial, the real issue of whether OJ, Simpson actually did kill his ex-wife and her friend are lost in the shuffle."
315,4,10,"TXT","16",0,0,"People need to look at this former footbadl star and decide if he committed two murders. The othwr issues are"
316,4,10,"TXT","8",0,0,"I could hear the roars of ii\justice from men and women	“ bf coran^tt^ two murders, ^e othwr"
317,4,10,"TXT","16",0,0,"alike at what they would call orotectiiur abusive men and	• «»trfction from his gmlt or innocence."
318,4,10,"TXT","8",0,0,"•like at what they would call protecting iJiusive men and ignoring women’s rights."
319,4,10,"TXT","9",0,0,"All I can say to the cries of inequality and outright claims of prejudice is this: Get a grip."
320,4,10,"TXT","10",0,0,"This trial has been completely blown out of proportion."
321,4,10,"TXT","17",0,0,"But this distraction was an ingenious move by the defense. After all, Simpson is a free man, regardless of his race or wife-beater status."
322,4,10,"BL","0",0,0,"Erin Mo9$€y i$ the Daily ArU and Entertainment editor."
323,4,9,"TXT","5",0,0,"I cannot speak for all people who do not follow a religion, jiut as I understand Johnson doesn’t speak for all those who do, but the question of whether there is a divins power is not what makes someone an atheist. It is the loss of faith in the institutions that forces it upon us."
324,4,9,"TXT","6",0,0,"A god is something more than the founder of right and wrong or good and bad, he is a faith that carries one through life. I choose to follow my own faith than that of someone who existed 2,000 years ago."
325,4,9,"TXT","7",0,0,"It saddens me to hear someone speak like Johnson did became he is missing the point of his own god, and transforming his S3rmbd of good into a rule book."
326,4,9,"TXT","8",0,0,"“Everything we do (and don’t do) is based on a belief in God,” Johnson said."
327,4,9,"TXT","9",0,0,"I hope someday he can leam to do something for himself."
328,4,9,"BL","0",0,0,"Matthow Berger Journalism sophomore"
329,4,0,"MH","0",0,0,"MusiangDaiiy"
330,4,0,"MH","0",0,0,"'Wr’rr all O J u^ay!"""
331,4,0,"MH","0",0,0,"Editofifll Offices: Graphic Arts 226, Col Poly, Son Luis Obispo, CA, 93407."
332,4,0,"MH","0",0,0,"Editofiol; (805) 756-1796;"
333,4,0,"MH","0",0,0,"Advertising; (805) 756-1143;"
334,4,0,"MH","0",0,0,"Fox; (805) 756-6784;"
335,4,0,"MH","0",0,0,"E-moil: dpillsburY@oboe.colpoly.edu."
336,4,0,"MH","0",0,0,"All moteriol © 1995 Mustang Doily."
337,4,0,"MH","0",0,0,"Printed by University Graphic Systems."
338,4,0,"MH","0",0,0,"Jxson D. Plemons, Editor in Chief Garre« M Mcttler, Managing Editor Karen Spaeder, (ktmpus Editor Natasha Collins, City Editor Franco Cjistaldini, Sports Editor Justine Frederiksen, Copy Editor F.rin Massef, Arts Editor Kri.stin OLson, Art Director Dawn Pillsbury, Opinion Editor Melissa M CmsXer, Assistant Sports Editor Herb Kamm, Adtiser"
339,4,0,"MH","0",0,0,"Photo EdtOfs: Larry Rodenbom, Juan Martinez. Pbotograpbors: Joe Johnston, Dawn Kalmar, Maureen McDowell, Shoshi, Je.ssica Yamada Msstrotors: Josh Swanbeck, Elixs Crouch EdHorisI Prodsctios: Anne Krueger, Manager Grace Tsai, Jennifer Dunton, Shelly Schweigerdt Advertisisf Prodsctios: Wendy Vl'ood, Manager Dosigsors: Luc Chueh, Dylan Gold,"
340,4,0,"MH","0",0,0,"Carlos Hernandez, Sabrina Li, F.rin Martin, Ryan Pennington, Jeff Reber, Miles Stegall, Josh Swanbeck, Cxtrina Warren"
341,4,0,"MH","0",0,0,"Advortisisf dkocton Matt Boyd Ad reprosostotivos: Bijan Achak, Ryan Azus, Nick Barelli, Anthony Bartolotto, Brian Buizer, Shannon (Collins, Derek Holman, Monique LeFors, Jason Lind, Nichole Montgomery, Mitch Peters, E.J. Tavella. Jeff Thompson, Will Vandeiuyster."
342,4,0,"MH","0",0,0,"CrodH siosogor. Su.san O'Shea dossifiod Advortisjsf:Janc Wooding, Manager, Janell Bogue, Jessica Guagliardo, Alma Rodriguez hifonsatio« Systosis: Chris Fdwards Grcslofios: Ben Mello."
343,4,0,"MH","0",0,0,"Bssisoss SNMger. A. J. Schuermann"
344,5,0,"PI","0",0,0,"MUSTANG DAILY"
345,5,0,"PI","0",0,0,"WEDNESDAY, OaOBER 4,"
346,5,5,"HL","0",0,0,"CAMBUGN: Seastrand voices Central Coast needs U.S. eagerly awaiting Pope’s visit"
347,5,5,"ME","0",-3,0,"From pog« 3"
348,5,5,"TXT","25",0,0,"■ary to prevent bankruptcy by the year 2002, they were open to give suggestions on reform."
349,5,5,"TXT","26",0,0,"The meetings allowed Seastrand to go before Congress and share her constituents’ concerns for having a choice of doctors and health care options, Roy ■aid."
350,5,5,"TXT","27",0,0,"Seastrand has also represented the voice of other Central Coast concerns throughout the year."
351,5,5,"TXT","28",0,0,"Over the last year Seastrand has restored $2 million to the National Marine Sanctuary Program to protect the Channel Islands in Santa Barbara."
352,5,5,"TXT","29",0,0,"She also lobbied the federal"
353,5,5,"TXT","29",0,0,"government to reimburse California for the costs of housing convicted illegal aliens in state facilities."
354,5,5,"TXT","30",0,0,"Although the early primary affects Congressional candidates and state politicians, local government is not affected by the new primary legislation."
355,5,5,"TXT","31",0,0,"Local campaigning will be handled in the following ways:"
356,5,5,"TXT","32",0,0,"*	The mayor and the board of supervisors do not have a municipal primary election so their campaigning is not expected to begin until the summer of 1996."
357,5,5,"TXT","33",0,0,"•	California’s two Senate' ■eats are not up for re-election iintil 2000."
358,5,11,"BL","0",0,0,"ly Heÿ A. MuBigo"
359,5,11,"BL","0",0,0,"AÓocioted Press"
360,5,0,"AT","0",0,1,"Mustang Daily"
361,5,0,"AT","0",0,1,"You should hove seen what we didn't print"
362,5,11,"TXT","1",0,0,"NEW YORK — Placido Domingo, Natalie Cole and Roberta Flack will warm up his audiences."
363,5,11,"TXT","2",0,0,"Free tickets to his outdoor events are being scalped at prices that might be whispered in Shubert Alley for sold-out Broadway musicals — upwards of $100."
364,5,11,"TXT","3",0,0,"A healthier Pope John Paul II returns to the United States Wednesday with popularity ratings any politician would covet. A New Y>rk Times-CBS News poll released over the weekend found 92 percent of U.S. Catholic adults view him favorably and only 4 percent unfavorably."
365,5,11,"TXT","4",0,0,"During his five-day visit, the pope will confer with President Clinton, address the United Nations General Assembly and preach to huge crowds at the outdoor Masses in Giants Stadium in the New Jersey Meadowlands, at Aqueduct race track, on the Great Lawn in New York’s Central Park and at Oriole Park in Baltimore."
366,5,11,"TXT","5",0,0,"Even if the pope faces little visible opposition, polls show many American Catholics reject his views on sexual morality and other issues."
367,5,11,"TXT","6",0,0,"Critics inside the church object to the pope’s vehement opposition to birth control and want him to at least consider allowing married priests and the ordination of women. The number of U.S. priests is falling even as the niunber of Catholics rises."
368,5,11,"TXT","7",0,0,"The pope began 1995 as Time Magazine’s Man of the Ybar, his 12Ui appearance on ’Time’s cover."
369,5,11,"TXT","7",0,0,"His book, “Crossing the Threshold of Hope,” was a bestseller in 20 countries."
370,5,11,"TXT","8",0,0,"The English translation of the new Catechism of the Catholic Church, a major project of his papacy, has sold an astonishing 2.3 million copies in hardback."
371,5,11,"TXT","9",0,0,"At the outset of his 18th year on the throne of Peter, Catholic population worldwide has passed the billion mark."
372,5,11,"TXT","10",0,0,"John Paul II has made a remarkable comeback from the effects of a partial thigh bone replacement after a bathroom fall that caused the cancellation of a planned U.S. visit a year ago. Journeying to his fifth continent since then, the 75-year-old pontiff has thrown away his cane, and walks with less of the pronounced stoop observed during his recovery."
373,5,11,"TXT","11",0,0,"Occasionally however, especially when he is climbing steps, the ruddy face is caught by the TV cameras grimacing in pain. Tb assist him during the recent African trip, elevators or hydraulic lifts were installed at several altar sites."
374,5,11,"TXT","12",0,0,"In addressing the United Nations on Thurs^y, John Paul II will have a far greater presence than when he faced the world body at the outset of his papacy in 1979."
375,5,11,"TXT","13",0,0,"Such diverse figures as Czech President Vaclav Havel, Ronald Reagan, Zbigniew Brzezinski, who was Jimmy Carter’s national security adviser, and the Rev. Vincent O’Keefe, whom he removed as acting Superior General of the Jesuits, look upon this Pope as a moral battering ram in bringing down the Berlin Wall and European Communism."
376,5,11,"TXT","14",0,0,"In the wor^ of Mikhail Gor-"
377,5,11,"TXT","14",0,0,"bachev, “Everything that has happened in Eastern Europe these last few years would be impossible without the pope and without the important role, including the political role, he played on the world stage.”"
378,5,11,"TXT","15",0,0,"More recently the pope has energized Vatican diplomats to exert formidable pressure on two United Nations conferences, on population and development in Cairo,.Egypt, and on women in Beijing."
379,5,11,"TXT","16",0,0,"For months now, the most polyglot pope ever to evangelize in Peter’s footsteps has been studying Chinese in order to deliver his address in all the major languages used in conducting daily business at the U.N."
380,5,11,"TXT","17",0,0,"Away from the seats of power and the crowded bleacher seats, the shepherd from Rome will"
381,5,11,"TXT","17",0,0,"■pend some time with the powerless and the unempowered. He will have a casserole lunch with the homeless at a soup kitchen in Baltimore jvist down the block from the nation’s oldest Catholic cathedral."
382,5,11,"TXT","18",0,0,"At Newark’s Sacred Heart cathedral he will greet more than 120 cloistered nuns, some going out of their convents for the first time since taking their vows a half century ago."
383,5,11,"TXT","19",0,0,"“Excitement has been running high here since the day his visit was announced,” Sister Mary Martin, prioress of the Dominican monastery of Our Lady of the Rosary in Summit, NJ., said in an interview on the eve of the pope’s arrival."
384,5,0,"AT","0",0,2,"c"
385,5,0,"AT","0",0,2,"u"
386,5,0,"AT","0",0,2,"T"
387,5,0,"AT","0",0,2,"8"
388,5,0,"AT","0",0,2,"s"
389,5,0,"AT","0",0,2,"A"
390,5,0,"AT","0",0,2,"TRAFFIC SCHOOL"
391,5,0,"AT","0",0,2,"One FREE Tuition Drawing Euery Class"
392,5,0,"AT","0",0,2,"805-582-0505"
393,5,0,"AT","0",0,2,"Taught by Cal Poly Students Fun and Upbeat Classes '\ 1 1/2 Hours of Videos"
394,5,0,"AT","0",0,2,"\"
395,5,0,"AT","0",0,2,"Sabudays Evenings LCIasscs Near Campus"
396,5,0,"AT","0",0,2,"»Ml Vo ^	W9"
397,5,0,"AT","0",0,2,"$15"
398,5,0,"AT","0",0,2,"WHh this AD"
399,5,0,"AT","0",0,2,"Bring any Competitor’s Coupon and Receive an Additional $S.OO Off ,"
400,0,0,"B","0",0,0,
401,5,0,"AT","0",0,3,"IFC Founders • Delta T^u Fraternity"
402,5,0,"AT","0",0,3,"Established 1955 ^"
403,5,0,"AT","0",0,3,"Delta ’Dm"
404,5,0,"AT","0",0,3,"41st Anniversary Rush Schedule"
405,5,0,"AT","0",0,3,"Monday, Oct 2 - 5KX): TW-Up BBQ at Mott Gym Uwn"
406,5,0,"AT","0",0,3,"'lUcaday, Oct 3 — 6:30: Steak Dinner at Alpha Phi House"
407,5,0,"AT","0",0,3,"Thnnday, Oct 5: BBQ wiA Ganuna Phi Beta at Delta Ikn"
408,5,0,"AT","0",0,3,"Saturday, Oct 7: College Footiball Gameday with Pizza & Subs"
409,5,0,"AT","0",0,3,"Sunday, Oct 8: Smoker (coat a He; invitation only)"
410,5,0,"AT","0",0,3,"Monday, Oct 9 - 7KX): Interviews ABev«nntDdttTSnHonm. ri PaloMT Ave. (behindLnckyV) unto«othifwtoe•uied.' For Directions, Rides or More Info:"
411,5,0,"AT","0",0,3,"Dave Filklns- 547-9365 • House 543-9656"
412,0,0,"B","0",0,0,
413,5,0,"AT","0",0,4,"Choose from 60 different recipes!"
414,5,0,"AT","0",0,4,"Create your own persona! brew!"
415,5,0,"AT","0",0,4,"It's easy and fun"
416,5,0,"AT","0",0,4,"^ Makes a great gift!"
417,5,0,"AT","0",0,4,"THE BREW FACTORY is a microbrewery where you get to brew your own beer. The finest ingredients from all over the world are available for your custom brew. Using our professional equipment you can select from 60 different recipes and brew any style of beer you desire. After two weeks, you come to our store, bottle and label your beer with your personalized label and take home 72-22oz. bottles of the best beer you've ever drank for around $100. Call today for more information!"
418,5,0,"AT","0",0,4,"Monday bight footbad."
419,5,0,"AT","0",0,4,"Come watch the game on our big screen T.V. while you brew your own beer!"
420,5,0,"AT","0",0,4,"1422 MONTEW^r STREET SAN UL7IS OSISPO"
421,5,0,"AT","0",0,4,"5-94- 16^9 S:"
422,6,0,"PI","0",0,0,"WEDNESDAY, (XTOBER 4, 1995"
423,6,0,"PI","0",0,0,"MUSTANG DAILY"
424,6,12,"HL","0",0,0,"Gov. wants T.V. out of courts"
425,6,12,"BL","0",0,0,"ly JoIm Howard"
426,6,12,"BL","0",0,0,"AÓociated Piess"
427,6,12,"TXT","1",0,0,"SACRAMENTO — Gov. PeU Wilson, responding to the acquit-tal of O.J. Simpson, said Tuesday that live television coverage of California criminal trials should be banned."
428,6,12,"TXT","2",0,0,"The Republican governor also demanded that lawyers be barred from delivering political messages in their final arguments, and said he would ask the state Judicial Council to draw up his proposed rule changes."
429,6,12,"TXT","3",0,0,"Most states allow some form of television coverage of criminal trials."
430,6,12,"TXT","4",0,0,"*I would urge the removal of cameras from our courtrooms,” Wilson said at a Capitol briefing. ”We have survived the Simpson trial, but there is no reason to be forced to suffer through the theatrics of another ‘trial of the century' in this lifetime,” Wilson said."
431,6,12,"TXT","5",0,0,"Turning a serious legal proceeding into a circus-like atmosphere is not in the interests of justice or public confidence in the justice system,” Wilson said, adding that television permits"
432,6,12,"TXT","5",0,0,"*the possible abuse of the process that certainly carries a risk to its integrity.”"
433,6,12,"TXT","6",0,0,"Wilson declined to talk about the verdict, but his comments suggested he was not pleased with the lengthy trial, which ended Tuesday with Simpson being acquitted of the June 1994 double murder of his former wife Nicole Brown Simpson and her friend Ronald Goldman."
434,6,12,"TXT","7",0,0,"The governor said it was “particularly distressing” when lawyers “ask jurors to use a verdict as a means of sending a political message to law enforcement.”"
435,6,12,"TXT","8",0,0,"He was apparently referring to defense attorney Johnnie Cochran Jr.'s closing argiunents in which he urged jurors to combat racism and deception in the Los Angeles Pblice Department by acquitting Simpson."
436,6,12,"TXT","9",0,0,"California’s top parole official, the chairman of the Board of Prison Harms, suggested that highly paid lawyers can have an undue impact on verdicts."
437,6,12,"TXT","10",0,0,"“I would say that very aggressive and competent attorneys do know how to utilize and or ex- >"
438,6,12,"TXT","10",0,0,"ploit the nuances of law,” said chairman Jim Nielsen, who heads the panel that decides parole dates for prisoners sentenced to life."
439,6,12,"TXT","11",0,0,"The 15-member Judicial Council is headed by the state chief jiutice. It serves as the administrative arm of California’s courts and sets procedural rules."
440,6,12,"TXT","12",0,0,"Among other things, the council determines the use of cameras in California courtrooms. In 1984, it adopted rules allowing live courtroom television coverage. Prior to that, audio recordings and still photography were allowed, according to the governor’s office."
441,6,12,"TXT","13",0,0,"It was uncertain whether the council has the authority to adopt rules governing the kinds of closing-argument changes Wilson seeks."
442,6,12,"TXT","14",0,0,"The Republican governor said California should adopt coiulroom rules similar to those already in effect for federal courts, which preclude live television or audio coverage, and bar cameras and recorders from courthouse corridors."
443,6,13,"HL","0",0,0,"THE O.J. SIMPSON TRIAL"
444,6,13,"HL","0",0,0,"BY THE NUMBERS"
445,6,13,"TXT","1",0,0,"Days Simpson spent in jail: 474"
446,6,13,"TXT","2",0,0,"Days since jury selection began: 372"
447,6,13,"TXT","3",0,0,"Days jurors were sequestered: 266"
448,6,13,"TXT","4",0,0,"Length of deliberations: loss than four hours"
449,6,13,"TXT","5",0,0,"Number of jurors dismissed: 10"
450,6,13,"TXT","6",0,0,"Witnesses: doffonso 54; prosocution 99"
451,6,13,"TXT","7",0,0,"Days of testimony: dofonso 369; prosocution 488"
452,6,13,"TXT","8",0,0,"Number of times judge pulled the plug on T.V.: 2"
453,6,13,"TXT","9",0,0,"COST: ••NmcH«4 $9 mIIIIm #»r AaR*l*s County, Includos"
454,6,13,"TXT","9",0,0,"costs for court and prosocutlont dofonso flguros not avalloblo"
455,6,13,"TXT","10",0,0,"Amount earned by each of the 12 jurors and two alternates:"
456,6,13,"TXT","10",0,0,"$1,330 (at $5 a day for timo of soquosftration)"
457,6,13,"TXT","11",0,0,"Length of official court transcript: moro than 50,000 pagos"
458,6,13,"TXT","12",0,0,"Fines imposed on defense: $3,000"
459,6,13,"TXT","13",0,0,"Fines imposed on prosecution: $850"
460,6,13,"TXT","14",0,0,"Fines imposed on others: $1,800"
461,6,13,"TXT","15",0,0,"PROSECUTORIAL AND INVESTIGATIVE EXPENSES: $3.6 MILLION SHERIFF'S DEPARTMENT EXPENSES: $2.7 MILLION (includes $1.8 million for round-the-clock jury protection) SUPERIOR AND MUNICIPAL COURT COSTS: $1.9 MILLION (includes $835,000 to feed and house jurors)"
462,6,13,"TXT","18",0,0,"AUTOPSIES: $100,000 ACCOUNTING COSTS: $21,000 REVENUE TO COUNTY: $266,000"
463,6,13,"TXT","20",0,0,"for rental of Hall of Justice parking lot space to media outlets."
464,6,13,"BL","0",0,0,"-Daily Graphic by Wendy Wood	- Associated Press"
465,6,0,"AT","0",0,3,"The Hair Den"
466,6,0,"AT","0",0,3,"BARBER & HAIRSTYLING"
467,0,0,"B","0",0,0,
468,6,0,"AT","0",0,3,"$9"
469,0,0,"B","0",0,0,
470,0,0,"B","0",0,0,
471,6,0,"AT","0",0,3,"HAIRCUTS"
472,6,0,"AT","0",0,3,"779 POOTHILt. BLVO. San Luis Oeirso, CA 93405"
473,6,0,"AT","0",0,4,"Art Prints"
474,6,0,"AT","0",0,4,"Jewelry"
475,0,0,"B","0",0,0,
476,0,0,"NA","0",0,0,"'iJ' Æ ■"
477,0,0,"NA","0",0,0,"%"
478,6,0,"AT","0",0,4,"week!"
479,0,0,"B","0",0,0,
480,6,0,"AT","0",0,4,"EJCorfd"
481,7,0,"PI","0",0,0,"MUSTANG DAILY"
482,7,0,"PI","0",0,0,"WEDNESDAY, (XTOBER 4, 1995"
483,7,14,"HL","0",0,0,"Clinton hits Congress hard with veto of budget bill"
484,7,14,"BL","0",0,0,"ly Im Foorabr"
485,7,14,"BL","0",0,0,"Asodoted Press"
486,7,14,"TXT","1",0,0,"WASHINGTON — Hitting Congress in its pocketbook,"
487,7,14,"TXT","1",0,0,"President Clinton vetoed the legislative branch budget Hies-day and told lawmakers he wouldn’t budge imtil they make concessions on a larger spending Though the"
488,7,14,"TXT","3",0,0,"Leader Bob Dole and House Speaker Newt Gingrich said in a joint statement."
489,7,14,"TXT","4",0,0,"The White House said Clinton supported the bill and its cuts, but vetoed it as a sign of his frustration over the slow progress of budget deliberations."
490,7,14,"TXT","4",0,0,"fiscal year began"
