"Function Key: TXT = article text; HL = headline; BL = byline; PH = photo caption/information; ME = meta directives outside of an article; NA = unintelligible; NP = nameplate; PI = publication information; B = blank; AT = advertisement text; MH = masthead; BQT = block quote text; BQA = block quote attribution; CN = comic strip title; CT = comic strip text",,,,,,,
"LINE","PAGE (0 if unintelligable)","ARTICLE NUMBER (use 0 if outside of text of any article/letter)","FUNCTION (see key above)","PARAGRAPH NUMBER (start with the first content paragraph, 0 if not part of the main text)","JUMP (if line contains a ""jump to"" directive, it's the page target. If it's a ""jumped from"" directive then the negative (-) of the soure page. otherwise 0)","AD #. If line is part of advertisement, it is the number of the ad. Start from top left column. 0 otherwise.","SCANNED TEXT"
303,5,0,"SH","0",0,1,"Mustang Daily Coupons exp 4/30/93"
304,5,0,"AT","0",0,1,"SOUTH SIDE CAFE"
305,5,0,"AT","0",0,1,"• Latin and Seafood , . Patio Dining"
306,5,0,"AT","0",0,1,"A 549-8133 A"
307,5,0,"AT","0",0,1,"Pete's Southside Cafe 1815 Osos St."
308,5,0,"AT","0",0,1,"where Osos and the RR tracks meet at the hotel park"
309,5,0,"AT","0",0,1,"FM^NCHnADA"
310,5,0,"AT","0",0,1,"with the purchase of one enchilada dinner of eaual or greater value"
311,5,0,"AT","0",0,1,"M pete s a"
312,5,0,"AT","0",0,1,"SOUTHSIDE CAFE"
313,5,0,"AT","0",0,1,"Excluding To Go Orders • Present When Ordering Not Valid Fri./Sat after 4:30 p.m. 1815 Osos St."
314,5,0,"AT","0",0,1,"SOS at. j"
315,5,0,"AT","0",0,1,"exp 4/30/93"
316,5,0,"AT","0",0,1,"FRF.K KNCHTT.ADA"
317,5,0,"AT","0",0,1,"with the purchase of one enchilada dinner equal or greater value"
318,5,0,"AT","0",0,1,"A PETES"
319,5,0,"AT","0",0,1,"SOUTHSIDE CAFE"
320,5,0,"AT","0",0,1,"Excluding To Go Orders • Present When Ordering Not Valid Fri./Sat after 4:30 p.m. 1815 Osos St."
321,6,0,"AT","0",0,1,"GRAND OPENING!"
322,6,0,"AT","0",0,1,"La J^iesta"
323,6,0,"AT","0",0,1,"9\{e7(ù:an 7ood"
324,6,0,"AT","0",0,1,"Pitcher of Beer With Chips & Salsa	00"
325,6,0,"AT","0",0,1,"12PMT^^P^AI^"
326,6,0,"AT","0",0,1,"111 FOOTHILL • S.L.O."
327,6,0,"AT","0",0,1,"(Lucky’s Shopping Center, In De Vinci’s former location)"
328,6,0,"AT","0",0,1,"541-6101 • 541-6102"
329,6,0,"AT","0",0,1,"HOME & OFFICE DELIVERY AVAILABLE"
330,6,0,"AT","0",0,1,""" ” “ “ “ jMÜ^a'ñg“PaiTy Coup~n^ - - - - -"
331,6,0,"AT","0",0,1,"La fiesta Combination Special"
332,6,0,"AT","0",0,1,"^Mexican i-Molote	on"
333,6,0,"AT","0",0,1,"Tood 2-sopes J-UUU 2-Taquitos"
334,6,0,"AT","0",0,1,"111 Foothill	^"
335,6,0,"AT","0",0,1,"San Luis Obispo Plus a Soft Drink for only 50^"
336,6,0,"AT","0",0,1,"541-6101 Not valid with any other offer. Expires 4/30/93."
337,6,0,"AT","0",0,1,"]Mustarig~Da~y Coupon^	~j"
338,6,0,"AT","0",0,1,"La fiesta Mama’s Special"
339,6,0,"AT","0",0,1,"!Me?(ican 4 pieces of Mama’s chicken (2	^	g\g\"
340,6,0,"AT","0",0,1,"CtnnL	2 legs), rice, beans, corn V	IJIJ"
341,6,0,"AT","0",0,1,"J’ UUU	or flour tortillas, guacamole, sour ^"
342,6,0,"AT","0",0,1,"111 Foothill cream, salsa & pico de gallo.	,"
343,6,0,"AT","0",0,1,"San Luis Obispo	^	ggji	J)rinJ^for only 50^"
344,6,0,"AT","0",0,1,"541-6101	Not valid with any other offer. Expires 4/30/93."
345,6,0,"AT","0",0,1,"^ar IfLfiS ffT"
346,6,0,"AT","0",0,1,"fíT"
347,6,0,"AT","0",0,1,"giiTs"
348,6,0,"AT","0",0,1,"Mustang Dally Coupori^<u>. 4/31/93"
349,6,0,"AT","0",0,1,"1 Dozen Late?c EaCCoons fouquet"
350,6,0,"AT","0",0,1,"only $1.50 a $7.80 value"
351,6,0,"AT","0",0,1,"Central Coast ^Búiza^SCX)"
352,6,0,"AT","0",0,1,"%ocs"
353,6,0,"AT","0",0,1,"Santa Maria Ooton Center"
354,0,0,"B","0",0,0,
355,0,0,"B","0",0,0,
356,0,0,"B","0",0,0,
357,0,0,"B","0",0,0,
358,6,0,"AT","0",0,0,"Mustang Daily Coupons"
359,6,0,"AT","0",0,0,"e^. 4/31/53"
360,6,0,"AT","0",0,0,"(Buy fzvo Cards & Qet One free"
361,6,0,"AT","0",0,0,"of Lquai or Lesser Vaine"
362,0,0,"B","0",0,0,
363,6,0,"AT","0",0,0,"ft Cetera • Central Coast flaza • 549-8116 (Hpes • Santa Maria foam Center • 928-2712"
364,6,0,"AT","0",0,1,"If this is your year to get in shape, then make one more resolution. To call Jazzercise today. That's because Jazzercise is an intensive aerobic workout Plus, definitive musde toning, too. In fact jazzercise is a safe, complete health and fitness program. But the best news is that it's loads of fun. Which means you'll stay on a health kick all year long."
365,6,0,"AT","0",0,1,"^ Am»	M 1	^"
366,6,0,"AT","0",0,1,",|az/4Mris4^"
367,6,0,"AT","0",0,1,"*	Tht^fe i BoOtf Like tt"
368,6,0,"AT","0",0,1,"Classes Start April 9,1993 Join The Fun!"
369,6,0,"AT","0",0,1,"Free Demo Class April 9,1993 5:30PM"
370,6,0,"AT","0",0,1,"Location:"
371,6,0,"AT","0",0,1,"Grange Hall 2880 Broad SL San Luis Obispo (805)238-7330"
372,6,0,"AT","0",0,1,"Mon & Wed 8:30AM Friday 5:30PM Saturday 9:00AM"
373,6,0,"AT","0",0,1,"•BT"
374,6,0,"AT","0",0,1,"Central Coast (Plaza^LO"
375,6,0,"AT","0",0,1,"íRpeS"
376,6,0,"AT","0",0,1,"Santa Mana (Tozm Center"
377,6,0,"AT","0",0,1,"Mustang Dally Coupons"
378,6,0,"AT","0",0,1,"Special Student Registration Offer"
379,6,0,"AT","0",0,1,"$31.92 for two months Only $3.99/per week"
380,6,0,"AT","0",0,1,". •>	Mi ver"
381,6,0,"AT","0",0,1,"AltrJAnViSP"
382,6,0,"AT","0",0,1,"""	fhere s No BoOy ! >ke ft"
383,6,0,"AT","0",0,1,"$72.00 Value"
384,6,0,"AT","0",0,1,"EXPIRES JUNE 15,1993"
385,6,0,"AT","0",0,1,"Mustang Daily Coupons"
386,6,0,"AT","0",0,1,"Special Student Registration Offer"
387,6,0,"AT","0",0,1,"$31.92 for two months Only $3.99/per week"
388,6,0,"AT","0",0,1,"...	.	$72.00 Value"
389,6,0,"AT","0",0,1,"‘	EXPIRES JUNE 15,1993"
390,6,0,"AT","0",0,1,"VISIT PARADISE"
391,6,0,"AT","0",0,1,"MUSTANSSPAiad or toaple"
392,6,0,"AT","0",0,1,"Hot Tubbing:"
393,6,0,"AT","0",0,1,"private outdoor mineral spas by the hour"
394,6,0,"AT","0",0,1,"Overnight"
395,6,0,"AT","0",0,1,"Accommodations:"
396,6,0,"AT","0",0,1,"every room has a private full-size spa Massage Therapy:"
397,6,0,"AT","0",0,1,"every treatment includes a 1/2-hour mineral spa"
398,6,0,"AT","0",0,1,"Recreation Area &"
399,6,0,"AT","0",0,1,"Heated Pool"
400,6,0,"AT","0",0,1,"OPEN 24 HOURS 1215 Avila Beach Dr 595-7302"
401,6,0,"AT","0",0,1,"••A T»w.t iMouc nrwt€""icr"
402,0,0,"B","0",0,0,
403,0,0,"NA","0",0,0,"J'»"
404,0,0,"NA","0",0,0,"I I"
405,6,0,"AT","0",0,1,"11215 Avila Beach Dr. SLO"
406,0,0,"NA","0",0,0,"r"
407,0,0,"NA","0",0,0,"I"
408,6,0,"AT","0",0,1,"$4.00 OFF"
409,6,0,"AT","0",0,1,"ANY HOT TUB FOR TWO"
410,6,0,"AT","0",0,1,"exp. 5/2/93"
411,6,0,"AT","0",0,1,"(not valid Saturdays or holidays)"
412,6,0,"AT","0",0,1,"—.—I».--------!"
413,6,0,"AT","0",0,1,"MUSTANGiPAIkY 1 per couple"
414,6,0,"AT","0",0,1,"Sycamore Mineral Springs"
415,6,0,"AT","0",0,1,"I"
416,6,0,"AT","0",0,1,"-A mXT IMOVI fXPSMNCI-"
417,0,0,"B","0",0,0,
418,6,0,"AT","0",0,1,"11215 Avila Beach Dr. SLO"
419,6,0,"AT","0",0,1,"$5.00 OFF"
420,6,0,"AT","0",0,1,"FULL BODY MASSAGE (Includes 1/2 hr. Hot Tub)"
421,6,0,"AT","0",0,1,"exp. 5/2/93"
422,6,0,"AT","0",0,1,"(not valid Saturdays or holidays)"
423,6,0,"AT","0",0,1,"nor"
424,6,0,"AT","0",0,1,"Mustang Daily Coupons"
425,7,0,"AT","0",0,1,"FROZEN (i^/VO^T"
426,7,0,"AT","0",0,1,"&"
427,7,0,"AT","0",0,1,"ESPRESSO BAR"
428,7,0,"AT","0",0,1,"FREE"
429,7,0,"AT","0",0,1,"Jé Mari's Glacé"
430,7,0,"AT","0",0,1,"Nonfat Dairy Dessert"
431,7,0,"AT","0",0,1,"Now serving two flavors dally Nonfat & only 10 calories per ounce Low lactose • No sucrose • No cholesterol Can be enjoyed by most diabetics and lactose Intolerantsi"
432,7,0,"AT","0",0,1,"578 Calif. Blvd."
433,7,0,"AT","0",0,1,"546-8181"
434,7,0,"AT","0",0,1,"''''	. FROGGIE FLYER (AKA Frisbee)"
435,7,0,"AT","0",0,1,"with purchase of Tadpole size or larger (while supplies last)"
436,7,0,"AT","0",0,1,"not good with any other offers. Exp 5/1. Limit 4."
437,7,0,"AT","0",0,1,"Mustang Dally Coupons"
438,7,0,"AT","0",0,1,"• Delicious non-fat frozen yogurt I Premium hand scooped frozen yogurt ' Yummy fruit smoothies & health shakes Warm up 1 espresso's, cappuccino's or latte's, coffee Cool down y Ice capi f-r-o-s-t-y cappuccino or mango Iced teal Free samples!"
439,7,0,"AT","0",0,1,"FREE"
440,7,0,"AT","0",0,1,"578 CALIFORNIA BLVD. • SLO • 546-8181"
441,7,0,"AT","0",0,1,"578 Calif. Blvd."
442,7,0,"AT","0",0,1,"546-8181	_	_ _"
443,7,0,"AT","0",0,1,"SLO P O L Y W. O G"
444,7,0,"AT","0",0,1,"with purchase of Tadpole size or larger (while supplies last)"
445,7,0,"AT","0",0,1,"not good with any other offers. Exp 5/1. Limit 1."
446,7,0,"AT","0",0,1,"NOW OFFERING Cattaneo Bros. Lingulca $3.95"
447,7,0,"AT","0",0,1,"Catering ""BBQ Is Our Specialty"" Call 544-0306"
448,7,0,"AT","0",0,1,"Mustang Daily Coupons"
449,7,0,"AT","0",0,1,"Poly Pack Special ““	$13.9!"
450,7,0,"AT","0",0,1,"•	4 Ribs • 1/2 Chicken"
451,7,0,"AT","0",0,1,"•	2 Potatoes with toppings"
452,7,0,"AT","0",0,1,"•	2 Corn Bread • 1 pt. Beans"
453,7,0,"AT","0",0,1,"Please mention coupon when ordering Not valid with other ofFers"
454,7,0,"B","0",0,0,
455,7,0,"AT","0",0,1,"543-7427"
456,7,0,"AT","0",0,1,"Mustang Daily Qoupons"
457,7,0,"AT","0",0,1,"•Ti"
458,7,0,"AT","0",0,1,"$2."
459,7,0,"AT","0",0,1,"k Two ""Individual Dinners"" or $2.00 OIF Rib & Chicken ""Combo Family Pack"" 543-7427"
460,7,0,"AT","0",0,1,"Please mention coupon when ordering Not valid with other ofFers"
461,0,0,"NA","0",0,0,"rnmmmm"
462,0,0,"NA","0",0,0,"mm"
463,0,0,"NA","0",0,0,"1"
464,0,0,"B","0",0,0,"	"
465,0,0,"B","0",0,0,"	"
466,0,0,"NA","0",0,0,"m	I"
467,0,0,"NA","0",0,0,"Cl"
468,0,0,"B","0",0,0,
469,0,0,"B","0",0,0,
470,0,0,"B","0",0,0,
471,0,0,"NA","0",0,0,"TÍ"
472,6,0,"AT","0",0,1,"I Mustang Daily"
473,6,0,"NA","0",0,0,"/s A ^ Í ^ A"
474,6,0,"NA","0",0,0,"Sa"
475,6,0,"AT","0",0,1,"i(^ees^onions, fee, tomatoes, & ^lrards(5) Dressing in a / Joft flour Tortilla"
476,6,0,"AT","0",0,1,"10:30"
477,6,0,"AT","0",0,1,"between I Dexter Breakfast \ am • 10 am Lunch"
478,6,0,"AT","0",0,1,"am • 2:30 pm"
479,6,0,"AT","0",0,1,"Expires 4/21/93 Not valid with other offers 1 coupon per customer,"
480,6,0,"AT","0",0,1,"Located between Library i Dexter Breakfast 7-4^^- 10 am"
481,6,0,"AT","0",0,1,"10:30 am - 2:30 pm"
482,6,0,"AT","0",0,1,", Expires 4/21/93 Not valid with other offers. 1 coupon per customer,"
483,6,0,"AT","0",0,1,"onw-CHUMS-SONS-SUDS"
484,0,0,"NA","0",0,0,"c"
485,0,0,"B","0",0,0,
486,7,0,"AT","0",0,1,"Happy Hour 2-5pm M-F 16oz Drafts $1.35"
487,7,0,"AT","0",0,1,"16oz Homemade Wine Coolers $1.45 Music Thurs-Sun 12:30-4:00 Plenty of Indoor Seating"
488,0,0,"NA","0",0,0,"nn ^ I"
489,7,0,"AT","0",0,1,"Mustang Daily Coupons"
490,7,0,"AT","0",0,1,"OPEN 10:30-5:00 daily"
491,7,0,"AT","0",0,1,"778 Higuera, Suite G (Network Mall)"
492,7,0,"AT","0",0,1,"543-5555"
493,7,0,"AT","0",0,1,"Mini"
494,0,0,"NA","0",0,0,">o"
495,0,0,"NA","0",0,0,"^p.jV2(V93"
496,7,0,"AT","0",0,1,"M ustang Dai ly Coupons"
497,0,0,"B","0",0,0,
498,7,0,"AT","0",0,1,"WHOLE Sandwich \ bag of chips, 20oz Soda i"
499,7,0,"AT","0",0,1,"exp. 4/20/93	'"
500,0,0,"NA","0",0,0,"* < t"
501,8,0,"AT","0",0,1,"[Mustang Daily Coupons"
502,8,0,"AT","0",0,1,"9 SANTA ROSA ST."
503,0,0,"NA","0",0,0,"Â¥!lîmR^I«:^"
504,0,0,"NA","0",0,0,"• v.v.' •.• • ^^■.%^•A^^^^>^•..•íé-.v.v.'.'>.v.v-v/^.'.v.-.v.v.v.v.'.v/.v.v<,v.wc<0>?»Wo'-.x<vÍSBKÍ"
505,0,0,"NA","0",0,0,"I	,	s' \s'V	, s vs.''^.^'V'''x's's«V\'si»4S^y.s»^"
506,0,0,"NA","0",0,0,"w j^, 's <<-'s Í s<s ■■s'.'v ';	' '"
507,0,0,"NA","0",0,0,"NS	S	^ V	\	M Ÿ	«í?x'"
508,0,0,"NA","0",0,0,"Webíf(rfast,prof»s1«ik1iitvíttr$l^"
509,0,0,"NA","0",0,0,"•••••v:-XvÄv>>>:*>X'.v;-:-X'.v;;;-■.•/■•■• ■•■•■•■•■•         a».. >.•.•.•.•.•.•"
510,8,8,"AT","0",0,1,"kinko's 1 hour photo"
511,0,0,"B","0",0,0,
512,0,0,"B","0",0,0,
513,8,0,"AT","0",0,1,"Olir i^ßtm m avallatile? ilaifs a"
514,0,0,"NA","0",0,0,"SN^NSS	,	^	/."
515,0,0,"NA","0",0,0,"C : wvitktoé$v»rany#»tímsi^"
516,8,0,"AT","0",0,1,"I - Dualisti Olir top prforfty!"
517,8,0,"AT","0",0,1,"’ San Luis Obispo"
518,8,0,"AT","0",0,1,"Good at Santa Rosa Locatwo Only • Present Coupon Beloie You Place Your Order • Expif«»:V3(VB3"
519,0,0,"NA","0",0,0,"2ÑIII"
520,8,0,"AT","0",0,1,"Btiigina ral o( 35mm,110, 126cciapmt»îitof 1 a 4 hour soviœ and get a 2nd setd3-1/2x5cokxpciifeFnEE Linit one ral per coupon. PraœssC^I.Notvaldvuitti any oiler ofleis."
521,8,0,"AT","0",0,1,"Second Set of Prints"
522,8,0,"AT","0",0,1,"JÑ^stang Daily Coupons["
523,0,0,"NA","0",0,0,".. S< ^ N< ^ S S'*"
524,0,0,"NA","0",0,0,"< < •*"
525,0,0,"NA","0",0,0,"yÁ<<4y4Y.'V.-’-\-"
526,0,0,"NA","0",0,0,"L^ec"
527,0,0,"NA","0",0,0,"ecauseÿo"
528,0,0,"NA","0",0,0,"■	/ f f	f f /	f f"
529,0,0,"NA","0",0,0,"r	rr.'^'r,, -	'"
530,0,0,"NA","0",0,0,"'i/	I '- '"
531,8,0,"AT","0",0,1,"San Luis Obispo"
532,8,0,"AT","0",0,1,"110 or 135Coloi Prim Negative Good at Santa Rosa location only • 24 hour urvic«» No limit • Not valid with other otters • Present coupon betöre you place"
533,8,0,"AT","0",0,1,"your order • Eipint 4t3(VS3"
534,8,0,"AT","0",0,1,"5x7 Enlargements----------------"
535,0,0,"B","0",0,0,
536,0,0,"NA","0",0,0,"\"
537,0,0,"NA","0",0,0,"' A '"
538,0,0,"NA","0",0,0,"TCBV"
539,8,0,"AT","0",0,1,"Mustang Daily Coupons! Exp. 5/10/93"
540,0,0,"NA","0",0,0,"(TcrA"
541,8,0,"AT","0",0,1,"221"
542,8,0,"AT","0",0,1,"WAFFLE CONE"
543,8,0,"AT","0",0,1,"Any “TCBV. Frozen Yogurt Pie Or Cake Over $10 Including Easier Cakes"
544,0,0,"NA","0",0,0,
545,8,0,"AT","0",0,1,"SALE"
546,8,0,"AT","0",0,1,"Pt«oaa pfttM't (hit coupon b«*eie orPvnr.g On* o»(>*f per coupon Qfr cuttorw* p*' **»'( We* food oMv M paiiK;ioai''>t ’IW'* •(O'ta Ho( food *« combination «i|h any otha* pfomotional eWa* Cuttoma' mutt poy ony tai*$ t«k dut Ca«h va'ua l/100blac«nt Void <rb«'» probibitad Obai • ipira« S/lS/93 C 1943 YC6V Sy«l«mt Inc"
547,8,0,"AT","0",0,1,"NOW OPEN"
548,8,0,"AT","0",0,1,"Lucky's Shopping Center"
549,8,0,"AT","0",0,1,"on Foothill Drive (Next to Subway)"
550,8,0,"AT","0",0,1,"Í) IIHf'S KJli S>M('ins. III!"
551,0,0,"B","0",0,0,
552,8,0,"AT","0",0,1,"“TCBV"""
553,0,0,"NA","0",0,0,"50r"
554,0,0,"NA","0",0,0,"<)(]r any nwnu item"
555,8,0,"AT","0",0,1,"( hjrrpt kkddtf i làp. ('.ake Tîw SmaU Smtnithif or any nthrr /pnjrruh/inmi/ ürm )"
556,8,0,"AT","0",0,1,"rira«* p*at*ni ih<« coupon b*to<* O'rta'inc W* o*0*i po* cmipon P** cuitom** p«r yi»'« (>***- (nod onty at pa*l>npatinf'^WTO «to**« Nflt (ood >h combination «Kh any otho* piemotionai nfta* Cuttomar mu«l poy tny «at«l tas du* Ca«h va*u* 1/100 ot • cant VcMd «n*'* prehitMtrd ON«r ripif*« 5/15/41 e 1443 TCSv Sy«l*m» »ne"
557,8,0,"AT","0",0,1,"Daily"
558,8,0,"AT","0",0,1,"Exp. 5/10/93"
559,8,0,"AT","0",0,1,"220"
560,0,0,"NA","0",0,0,"nwnu item"
561,8,0,"AT","0",0,1,"( firrrpi huidif < up. (-ake (.onr Smali Sm/ntlhif or any uthrr pronviUonnl lum.)"
562,8,0,"AT","0",0,1,"PI*««* p**»*ni ihii coupon b«to'* pid**ing On« o«d*' P«' coupon p*i euatnm** pt* visifOM*' gond on»y at parti<ipat<ng“IW^e »inia« Hot good m combmanon With any oina* pfomotionat oHa* Custom** mutt o«y «ny sat«« !*■ du« Cash vatu« 1/100 of a cent Void «n*r* proh'bilrd OH«' *ip«res 5/15/43 t 194.1 ÎCBY Systems Inc"
563,8,0,"AT","0",0,1,"220"
564,0,0,"NA","0",0,0,"()(fany nwnu item"
565,0,0,"NA","0",0,0,"(kscrpl huidu ( up. (.akf Conf >mri// Snutoifuf or any other />a*mofw>n4i? Uem)"
566,8,0,"AT","0",0,1,"Please p'tseni this coupon beioie o*deiing On« o*d«r p«f coupon p«f custom«* p«* msu QWfr good only *t partioptimg *1WTe stores Hot good tis co*nbmatK>n oith any oth«( promotional 0H*> Cuslomar must p«y «ny sates (at du« Cash value 1/100 of a c«ni Void «rtv*ia piohibiiad Offer ripiras 5/15/43 e 1991 TCBV Systems tnc"
567,8,0,"AT","0",0,1,"13 YEAR ANNIVERSARY SALE AT"
568,8,0,"AT","0",0,1,"Mustang Daily Coupons"
569,8,0,"AT","0",0,1,"FREE AEROBIC SHOES WITH MEMBERSHIP*! OFFER ENDS MONDAY APRIL 12 OR WHILE SHOE SUPPLY LASTS"
570,8,0,"AT","0",0,1,"SO HURRY!"
571,0,0,"NA","0",0,0,"o^i;"
572,0,0,"NA","0",0,0,"tóV"""
573,8,0,"AT","0",0,1,"VALUE"
574,8,0,"AT","0",0,1,"SPECIAL MONTH TO MONTH MEMBERSHIP"
575,8,0,"AT","0",0,1,"*NO MEMBERSHIP FEES!"
576,8,0,"AT","0",0,1,"FREE SUMMER FREEZE	MON 4/12"
577,0,0,"NA","0",0,0,"Ui"
578,8,0,"AT","0",0,1,"Mustang Daily Coupons"
579,8,0,"AT","0",0,1,"	MON.	TUES.	WED.	THURS.	FRI.	SAT.	SUN."
580,8,0,"AT","0",0,1,"6:30-7:30	Low Impact	Floor	Low Imoact	Cir./Steo	Low Impact	8:30-10:00	9XX)-1030"
581,8,0,"AT","0",0,1,"7:45-8:00	Abs	Abs	Abs""/-""	Abs	Abs	Cir/Step	Ht/Low"
582,8,0,"AT","0",0,1,"8:00-9:00	Step	Low	Glr./Stw	Low	Step	10.-00-11:30	1(k30.11;45"
583,8,0,"AT","0",0,1,"9:00-10:15	Low	Cir./Step	Low	Step	Low	Low	StepV'"
584,8,0,"AT","0",0,1,"12:00-1:00	Step	Low	Step	Low	Gic/Steo	11:30-12:30	-12iK)-1.‘00"
585,8,0,"AT","0",0,1,"2:30-3:30	Gf./Step	Step	Step	Cir./Step	Low	Bej?. Step	Sep."
586,8,0,"AT","0",0,1,"3:45-5:00	Low	Cir./Step	Low	Low	GlpyStep	12:30-1:30	"
587,8,0,"AT","0",0,1,"5:15-6:30	Hi	Step	Hi	Step	Low/Step	Step	"
588,8,0,"AT","0",0,1,"6:30-7:30	Low	Low	Low	Floor	Step		"
589,8,0,"AT","0",0,1,"7:30-8:30	Or./Steo	Floor	Step	Steo			"
590,8,0,"AT","0",0,1,"8:30-9:30	Step	Step ■	Or./Step				"
591,8,0,"AT","0",0,1,"Full Use of Gym. Call Ahead for Step Class"
592,0,0,"B","0",0,0,
593,0,0,"NA","0",0,0,"cv"
594,0,0,"B","0",0,0,
595,8,0,"AT","0",0,1,"EXPIRES MON 4/12"
596,8,0,"AT","0",0,1,"Mustang Dally Coupons"
597,8,0,"AT","0",0,1,"964 Foothill Blvd. Son Luis Obispo 543-3465"
598,8,0,"AT","0",0,1,"Weights,"
599,8,0,"AT","0",0,1,"Mondoy • Wednesday 6:15om lo 9:30pm"
600,8,0,"AT","0",0,1,"f[ CaScrtd^ar QirC	Thursdoy 6:15am to 8:30pm"
601,8,0,"AT","0",0,1,"■—'v Fitjy^ss ic Heaia, Club	Ftidoy 6:15am lo 8:00pm"
602,8,0,"AT","0",0,1,"“	Salurdoy 8:00am lo 2;00pm"
603,8,0,"AT","0",0,1,"Sundoy 8:30am lo 1:00pm"
604,8,0,"AT","0",0,1,"Stair Masters, Treadmills, Sauna"
605,8,0,"AT","0",0,1,"Check Out Calendar Girls Workout Wear"
606,0,0,"B","0",0,0,
607,0,0,"B","0",0,0,
608,8,0,"AT","0",0,1,"Leotards, Tights, bratops, and more in the hottest colors by Marika & City Lights"
609,8,0,"AT","0",0,1,"EXPIRES MON 4/12"
610,9,0,"AT","0",0,1,"FOOTHILL CYCLERY"
611,9,0,"AT","0",0,1,"HAS MOVED!"
612,9,0,"AT","0",0,1,"Come in and see our new store! Look over our great bicycle selection!"
613,9,0,"AT","0",0,1,"Foothill Blvd."
614,9,0,"AT","0",0,1,"796 Foothill Blvd. Corner of Chorro And Foothill, SLO"
615,9,0,"AT","0",0,1,"541-4101"
616,0,0,"B","0",0,0,
617,0,0,"B","0",0,0,
618,0,0,"B","0",0,0,
619,0,0,"B","0",0,0,
620,0,0,"NA","0",0,0,"O"
621,0,0,"NA","0",0,0,"Ac \"
622,0,0,"NA","0",0,0,"rS!'"
623,0,0,"NA","0",0,0,">nwiWira"
624,9,0,"AT","0",0,1,"541 -BACK"
625,9,0,"AT","0",0,1,"547 Marsh Street • San Luis Obispo"
626,9,0,"AT","0",0,1,"1.	Neck Pain or Stiffness"
627,9,0,"AT","0",0,1,"2.	Low Back or Hip Pain"
628,9,0,"AT","0",0,1,"3.	Frequent Headaches"
629,9,0,"AT","0",0,1,"4.	Numbness in Hands or Feet"
630,9,0,"AT","0",0,1,"5.	Nervousness"
631,9,0,"AT","0",0,1,"6.	Arm and Shoutder Pain"
632,9,0,"AT","0",0,1,"7.	Dizziness or Loss of Steep"
633,9,0,"AT","0",0,1,"WHY FREE? Thousands of area residents have spine related problems which usually respond to chirapractic care. This is our way of encouraging you to find out if you have a problem"
634,9,0,"AT","0",0,1,"acquainting you with our staff and facilities. Examination includes a minimum of 10 standard tests for evaluating tl spine and contour analysis photo as shown (left). While v accepting new patients, no one need feel any obligation."
635,9,0,"AT","0",0,1,"Go"
636,9,0,"AT","0",0,1,"Hawaiian"
637,9,0,"AT","0",0,1,"with"
638,9,0,"AT","0",0,1,"Woodstock's!"
639,9,0,"AT","0",0,1,"AprilMonthly Special"
640,9,0,"AT","0",0,1,"^ ""n h____ctvto Rai"
641,9,0,"AT","0",0,1,"UJIGE 16”"
642,9,0,"AT","0",0,1,"Pineapple,	and X-lral.n"
643,9,0,"AT","0",0,1,"(sans vacation) for a trifling •?"
644,9,0,"AT","0",0,1,"We Have Slices!!"
645,9,0,"AT","0",0,1,"$117"
646,9,0,"AT","0",0,1,"^ I	Plus"
647,9,0,"AT","0",0,1,"I	Tax"
648,9,0,"AT","0",0,1,"From lUm-dptn and 8pm-12»m"
649,9,0,"AT","0",0,1,"ONLY"
650,9,0,"AT","0",0,1,"HotQuality,CoolPrice!"
651,9,0,"AT","0",0,1,"Flvin* FREE Delivers"
652,9,0,"AT","0",0,1,"Good-Time Dining"
653,9,0,"AT","0",0,1,"Quick Pick-up"
654,9,0,"AT","0",0,1,"1000 Higuera St."
655,9,0,"AT","0",0,1,"■ Sun-Thur; llam-lam Fri-Sat: llam-2am"
656,9,0,"AT","0",0,1,"541-4420"
657,9,0,"AT","0",0,1,"Mustang Daily Coupons"
658,9,0,"AT","0",0,1,"jm"
659,9,0,"AT","0",0,1,"796 Foothill (Corner of Chorro And Foothill)"
660,9,0,"AT","0",0,1,"541-4101"
661,9,0,"AT","0",0,1,"Reg. $329"
662,9,0,"AT","0",0,1,", wow $249 _ mMigl' Mto I"
663,9,0,"AT","0",0,1,"^^stari^Daiiyl)oi^	~ ~"
664,9,0,"AT","0",0,1,"796 Foothill (Corner of Chorro And Foothill)"
665,9,0,"AT","0",0,1,"541-4101"
666,9,0,"AT","0",0,1,"Reg. $379"
667,9,0,"AT","0",0,1,"NOW $320"
668,0,0,"B","0",0,0,
669,9,0,"AT","0",0,1,"Uján"
670,9,0,"AT","0",0,1,"FREE SPINAL EXAMINATION"
671,9,0,"AT","0",0,1,"Danger Signals of Pinched Nerves:"
672,9,0,"AT","0",0,1,"I Mustang Daily Coupon"" 1"
673,9,0,"AT","0",0,1,"FREE SPINAL EXAMINATION"
674,9,0,"AT","0",0,1,"Warning Signals oi Pinched Nerves:"
675,9,0,"AT","0",0,1,"1.	Headaches"
676,9,0,"AT","0",0,1,"2.	Neck Pain"
677,9,0,"AT","0",0,1,"3.	Shoulder Pain"
678,9,0,"AT","0",0,1,"4.	Difficult Breathing"
679,9,0,"AT","0",0,1,"5.	Lower Back Pain, Hip Pain, Pain Down Legs"
