"Function Key: TXT = article text; HL = headline; BL = byline; PH = photo caption/information; ME = meta directives outside of an article; NA = unintelligible; NP = nameplate; PI = publication information; B = blank; AT = advertisement text; MH = masthead; BQT = block quote text; BQA = block quote attribution; CN = comic strip title; CT = comic strip text; SH = section heading; OT = other text",,,,,,,
"LINE","PAGE (0 if unintelligable)","ARTICLE NUMBER (use 0 if outside of text of any article/letter)","FUNCTION (see key above)","PARAGRAPH NUMBER (start with the first content paragraph, 0 if not part of the main text)","JUMP (if line contains a ""jump to"" directive, it's the page target. If it's a ""jumped from"" directive then the negative (-) of the soure page. otherwise 0)","AD #. If line is part of advertisement, it is the number of the ad. Start from top left column. 0 otherwise.","SCANNED TEXT"
275,4,0,"PH","0",0,0,"DARYL SHOPTAUQH/Mustang Dally"
276,4,0,"PH","0",0,0,"Cal Poly’s Sean Chambers drives to the basket In Friday’s loss to conference-leading UC Riverside."
277,4,11,"HL","0",0,0,"Wrestlers knock off Gators, 34-6"
278,4,11,"BL","0",0,0,"By Jim Hawkins"
279,4,11,"BL","0",0,0,"staff Writer"
280,4,11,"TXT","1",0,0,"The Cal Poly wrestling team won its sixth straight home dual meet Thursday night when it destroyed the San Francisco State Gators, 34-6."
281,4,11,"TXT","2",0,0,"The Mustangs dropped only two of the 11 matches, and recorded several big wins. Junior Eric Osborne, currently ranked No. 5 in the nation at 167 pounds, improved his record to 21-2 after easily outpointing his opponent, 12-3."
282,4,11,"TXT","3",0,0,"Cal Poly’s other ranked wrestler, Malcolm Boykin, who is No. 18 at 158 pounds, squeaked"
283,4,11,"TXT","3",0,0,"by his opponent 5-4 to move his record to 16-14-1."
284,4,11,"TXT","4",0,0,"Freshman Rick Ravalin of Cal Poly built up a 7-4 lead on his 190-pound Gator opponent before pinning him with 15 seconds left in the match. The win brings his record to 3-6."
285,4,11,"TXT","5",0,0,"Heavyweight Ben Lizama was another big winner for the Mustangs. He won his match handily, 16-2, using a combination of two-point takedowns and near-falls on his opponent, who failed to score until the third round. The victory gives him a 13-7-1 record on the season."
286,4,11,"TXT","6",0,0,"Freshman Owen Carlin won his"
287,4,11,"TXT","6",0,0,"second match in a row for his second victory of the season, scoring a 5-2 win over the Gators’ Lemarlin Cooper in the 142-pound division. Carlin is now 2-12 on the season."
288,4,11,"TXT","7",0,0,"John Galkowski, 118 pounds, decisioned his opponent 5-3. Galkowski went ahead 5-1 on a near-fall in the second round, and held on to defeat the Gators’ Rick Goodwin. The win brings his record to 7-3-1."
289,4,11,"TXT","8",0,0,"Darren Rodriguez of the Mustangs won the most exciting match of the night, 10-9, in the 126-pound weight class."
290,5,0,"PI","0",0,0,"Mustang Daily Monday, January 26,1987 5"
291,5,12,"HL","0",0,0,"Broncos look strong in defeating Mustangs"
292,5,12,"BL","0",0,0,"By Karin Tindall"
293,5,12,"BL","0",0,0,"Staff Writer"
294,5,12,"TXT","1",0,0,"The two-time defending national champion Lady Broncos of Cal Poly Pomona expressed interest in a third straight crown on Saturday, rolling over the Lady Mustangs 90-62 in the Main Gym."
295,5,12,"TXT","2",0,0,"After leading by 11 points at the half, the Lady Broncos came back to outscore the Lady Mustangs by 17 points in the second half, bringing them one step closer to their third straight NCAA title."
296,5,12,"TXT","3",0,0,"Pomona, which leads the league in scoring with an average of 71 points, played way above average, while San Luis Obispo,"
297,5,12,"TXT","3",0,0,"second in the league in points averaged, played only a little better than normal."
298,5,12,"TXT","4",0,0,"Mustang center Sherrie At-teberry, who leads the league in scoring with an average of 20.5 points per game, led the Lady Mustangs -in scoring Saturday with 22 points. Atteberry also led her team in free throws by making eight of 14, but said that a lot of missed shots cost them the game."
299,5,12,"TXT","5",0,0,"“We missed a bunch of free throws and that pulled us out of the game and it was too hard to fight back,” she said."
300,5,12,"TXT","6",0,0,"Starting guard Julie Jordan was second in scoring with 17 points, although she was playing"
301,5,12,"TXT","6",0,0,"with a bad case of the flu."
302,5,12,"TXT","7",0,0,"Jordan commented, “We made a lot of mental errors that I think lost us the game."
303,5,12,"TXT","8",0,0,"“I think if we had kept up with them and hadn’t made these mistakes, we would have been OK.”"
304,5,12,"TXT","9",0,0,"Mustang coach Jill Orrock called the loss a bit disappointing, but was still confident of a win against Pomona later on in the season."
305,5,12,"TXT","10",0,0,"“The key,” said Orrock, “is that our five starters have to stay in the game and shoot well.”"
306,5,12,"TXT","11",0,0,"Orrock said that when playing the Lady Broncos her team has to take advantage of everything."
307,5,12,"TXT","12",0,0,"“Against Pomona, you’ve got"
308,5,12,"TXT","12",0,0,"to take everything they give you,” she said."
309,5,12,"TXT","13",0,0,"But the Lady Broncos were not giving anything the Lady Mustangs could use."
310,5,12,"TXT","14",0,0,"The Mustangs had several players get into foul trouble trying to defense the potent Bronco attack, and by game’s end Jordan, Sherinne Barlow, Janet Jorgensen and Catherine Barlow had all fouled out."
311,5,12,"TXT","15",0,0,"The loss of Barlow and Jorgensen was disastrous for the Mustangs, who are playing without academically ineligible freshman Trina Tualemosa. The forward was tied for first place in the league in shooting percentage, hitting at a .667 clip."
312,0,0,"NA","0",0,0,"r'"
313,5,0,"AT","0",0,1,"$12.00 HAIRCUTS"
314,5,0,"AT","0",0,2,"□□□□□□□□□□ □□□□□□□□□□□□□□□□□□□ □□□□□□□□□!!"
315,5,0,"AT","0",0,1,"includes: shampoo, Condition Blow dry & Style"
316,5,0,"AT","0",0,1,"EXCEPTIONAL HAIRCLITTING"
317,5,0,"AT","0",0,1,"by Laura Perry Expires: 3/1/87 NO APPOINTMENT NECESSARY"
318,5,0,"AT","0",0,1,"1049Higuera S.L.O. 541-2988 With this Coupon________"
319,5,0,"AT","0",0,2,"0i£/"
320,5,0,"AT","0",0,2,"MEXICAN"
321,5,0,"AT","0",0,2,"DINNERS"
322,0,0,"B","0",0,0,
323,0,0,"B","0",0,0,
324,5,0,"SH","0",0,0,"I' SCOREBOARD"
325,0,0,"B","0",0,0,
326,0,0,"B","0",0,0,
327,5,0,"AT","0",0,3,"Attn: ETME, ETEL, ETMP, MS Engineers:"
328,5,0,"AT","0",0,3,"THE"
329,5,0,"AT","0",0,3,"SYSTEMS"
330,5,0,"AT","0",0,3,"SOLUTION"
331,5,0,"AT","0",0,3,"At CableData"
332,5,0,"AT","0",0,3,"We have the open window on the next generation of Cable Television and we are searching for Engineering graduates to provide systems solutions in hardware and software design."
333,5,0,"AT","0",0,3,"If"
334,5,0,"AT","0",0,3,"you will soon graduate with a BS degree in Mechanical Engineering, Engineering Technology, Electrical Engineering or Computer Engineering, send us a resume with a cover letter addressing your career interests. We offer competitive salaries, full benefits, and employee stock ownership."
335,5,0,"AT","0",0,3,"CableData Engineering / GTT Human Resources Sacramento, CA 95873-1080 (916)636-5570"
336,5,0,"AT","0",0,3,"INFORMATION SESSION;"
337,5,0,"AT","0",0,3,"Tuesday, January 27,7-8pm in Staff Dining Room B"
338,5,0,"AT","0",0,3,"INTERVIEWS:"
339,5,0,"AT","0",0,3,"Wednesday, January 28"
340,5,0,"AT","0",0,3,"see Placement Center for more info."
341,5,0,"AT","0",0,2,"AT THE"
342,5,0,"AT","0",0,2,"DINING ROOM"
343,5,0,"AT","0",0,2,"SER VIIMC3:"
344,5,0,"AT","0",0,2,"r/icos"
345,5,0,"AT","0",0,2,"BURRITOS"
346,5,0,"AT","0",0,2,"TOSTABAS"
347,5,0,"AT","0",0,2,"MOIM-FRI"
348,5,0,"AT","0",0,2,"4:30-7:00 LINE S ONLY"
349,5,0,"SH","0",0,0,"Men’s Basketball Pomona 60, SLO 57"
350,5,0,"OT","0",0,0,"CAL POLY SLO (ST):"
351,5,0,"OT","0",0,0,"Mark Otta 2-6 1-1 5, Mark Shelby 0-1"
352,5,0,"OT","0",0,0,"0-	0 0, Melvin Parker 11-14 1-4 23, Sean Chambers 3-9 2-6 8, Jeff Gray 0-2 0-0 0, Darren Masingale 0-0 0-00, Kurt Colvin 2-2 1-2 5, Errol Talley 1-1 0-2 2, Mike Wintringer 6-7 0-0 12, D.C. Cashman"
353,5,0,"OT","0",0,0,"1-	1 0-0 2. Totals: 26-43 4-14 57."
354,5,0,"OT","0",0,0,"POMONA (60):"
355,5,0,"OT","0",0,0,"Bill Dobbs 4-9 2-4 11, Terry Stevens 5-9 0-0 10, Darron Suttle 3-7 3-4 9, Gregg Brofer 4-6 0-0 8, Zenon M 3-6 1-1 7, Tony Theisen 2-4 2-4 6, Adam Sacks"
356,5,0,"OT","0",0,0,"2-	3 1-1 5, Darryl Wingate 0-1 2-2 2, Mark Bray 1-1 0-0 2, Matt Simmons 0-0 0-0 0. Totals: 24-46 6-9 60."
357,5,0,"OT","0",0,0,"Score by halves:"
358,5,0,"OT","0",0,0,"SLO................29 28 - 57"
359,5,0,"OT","0",0,0,"Pomona.............33 27 — 60"
360,5,0,"OT","0",0,0,"Three point shots — SLO 1-1 (Otta 1-1), Pomona 6-9 (Suttle 3-4, Dobbs 2-4, Sacks 1-1). Total fouls — SLO 15, Pomona 15. Fouled out — Parker. Rebounds — SLO 26 (Chambers 8, Parker 7), Pomona 19 (M 6). Assists — SLO 20 (Gray 7), Pomona 13."
361,5,0,"OT","0",0,0,"A — 1,758"
362,5,0,"SH","0",0,0,"Women’s Basketball"
363,5,0,"OT","0",0,0,"Pomona 90, SLO 62 CAL POLY SLO (62):"
364,5,0,"OT","0",0,0,"Sherrie Atteberry 7-23 8-14 22, Julie Jordan 6-17 5-7 17, Janet Jorgensen 4-9 1-2 9, Sherinne Bariow 2-5 5-10 9, Catherine Erhard 1-1	1-2 3, Kim"
365,5,0,"OT","0",0,0,"Lackore 1-8 0-0 2, Nancy Comstock 0-1 0-0 0, Jennifer Faler 0-0 0-0 0, Liz Oman 0-0 0-0 0. Totais: 21-64 20-35 62."
366,5,0,"OT","0",0,0,"CAL POLY POMONA (90):"
367,5,0,"OT","0",0,0,"Debra Larson 11-16 6-6 28, Michelle McCoy 7-10 3-3 17, Nick Bracken 5-11 4-4 14, Cathy Gooden 3-9 3-8 9, Paula Tezak 3-7 2-4 8, Lisa Potts 2-4 4-5 8, Terri Dantuma 1-4 2-2 4, Marcine Edmonds 1-3 0-1 2, Jodi Keidel 0-3 0-0 0. Totals: 33-67 24-33 90."
368,5,0,"OT","0",0,0,"Score by halves:"
369,5,0,"OT","0",0,0,"SLO.........................27	35-62"
370,5,0,"OT","0",0,0,"Pomona..............38 52 — 90"
371,5,0,"OT","0",0,0,"Team fouls — SLO 29, Pomona 28. Fouled out — Jordan, Erhard, Barlow, Jorgensen, Edmonds, Bracken. Rebounds — SLO	31	(Atteberry 10),"
372,5,0,"OT","0",0,0,"Pomona 60 (Larson 18)	Assists — SLO"
373,5,0,"OT","0",0,0,"16 (Barlow 6), Pomona 16 (McCoy 5)."
374,5,0,"AT","0",0,4,"1977 Prices Special"
375,5,0,"AT","0",0,4,"BBQ RIB AND CHICKEN COMBO"
376,5,0,"AT","0",0,4,"BBQ RIB AND CHICKEN COMBO INCLUDES:"
377,5,0,"AT","0",0,4,"2 BBQ Beef Back Ribs 1 Piece BBQ Chicken Baked Potato with the Works Homemade Coleslaw Homemade Corn Bread and Honeybutter"
378,5,0,"AT","0",0,4,"Special Good"
379,5,0,"AT","0",0,4,"Mondays &Tuesdays 5-9pm"
380,6,0,"PI","0",0,0,"6 Monday, January 26, i987 Mustang Daily"
381,6,4,"HL","0",0,0,"MEN"
382,6,4,"ME","0",-4,0,"From page 4"
383,6,4,"TXT","1",0,0,"its lead to 19 points."
384,6,4,"TXT","2",0,0,"“You look at the score and it looked like it was a breeze, but it wasn’t,” said Riverside coach John Masi. “It was a very hard-"
385,6,4,"TXT","2",0,0,"fought win. It’s our first league win here in three years.”"
386,6,4,"TXT","3",0,0,"A weekend split did not seem out of the question, however. Pomona entered the contest at 1-3. But Saturday’s battle turned"
387,6,0,"AT","0",0,1,"COUPON"
388,6,0,"AT","0",0,1,"PetmStoedaL"
389,6,4,"TXT","3",0,0,"out to be almost as tough as Friday’s."
390,6,4,"TXT","4",0,0,"Despite leading by as much as six points, the Mustangs could not put Pomona away. Pomona used three-point baskets to pull ahead, 55-54, with 1:36 remaining. The next minute’s events probably hurt the Mustangs as much as what happened right"
391,6,4,"TXT","4",0,0,"before the buzzer."
392,6,4,"TXT","5",0,0,"With 1:20 remaining, Parker was fouled and sent to the line for a pair of shots. He missed both. A second later, he picked up his fourth foul. Parker did not last much longer, fouling out with 35 seconds left. Tony Theisen buried both free throws to give Pomona a three-point ad-"
393,6,0,"AT","0",0,1,"i$"
394,6,0,"AT","0",0,1,"GET THE FANTASTIC DIFFERENCE"
395,6,0,"AT","0",0,1,"INCLUDES:"
396,6,0,"AT","0",0,1,"Shampoo"
397,6,0,"AT","0",0,1,"PERMSPEOAL	\ Style/Finish"
398,6,0,"AT","0",0,1,"0»ftR iXPMIIS"
399,6,0,"AT","0",0,1,"2nisi"
400,6,0,"AT","0",0,1,"QVAUTY GUARANTEED"
401,6,0,"AT","0",0,1,"[	^aiitastic	"
402,6,0,"AT","0",0,1,"‘J	^ganis	"
403,6,0,"AT","0",0,1,"546“8696	[ The original family haircutters.)"
404,6,0,"AT","0",0,1,"1115 Santa Rosa at Higuera STUDENT DISCOUNTS daily for men and women"
405,6,0,"AT","0",0,2,"REFRESHING!!"
406,0,0,"B","0",0,0,
407,6,0,"AT","0",0,2,"Half price pitchers of beer •"
408,6,0,"AT","0",0,2,"Mondays & Tuesday After 5pm"
409,6,0,"AT","0",0,2,"Bud"
410,6,0,"AT","0",0,2,"$350 $175 Heineken $500 525»"
411,6,0,"AT","0",0,2,"eJVERO’S"
412,6,0,"AT","0",0,2,"^ pizza & pasta"
413,6,0,"AT","0",0,2,"1017 Monterey Street, SLO 543-1114"
414,6,0,"AT","0",0,3,"lA/HICH RESUME IMPRESSED THE POTENTIAL EMPLOYER?"
415,0,0,"NA","0",0,0,"Ae'"
416,0,0,"NA","0",0,0,">veA"
417,0,0,"NA","0",0,0,"san"
418,0,0,"NA","0",0,0,"St-«"
419,6,0,"AT","0",0,0,"^^986)"
420,0,0,"B","0",0,0,
421,0,0,"NA","0",0,0,"cat"
422,0,0,"NA","0",0,0,"n^anaqe««’'"""
423,0,0,"NA","0",0,0,"Poty"
424,0,0,"B","0",0,0,
425,0,0,"NA","0",0,0,"oept Store-"
426,0,0,"NA","0",0,0,"...Ms..-'-*""’”'"
427,0,0,"B","0",0,0,
428,0,0,"NA","0",0,0,"^^omas p c , leadi"
429,0,0,"NA","0",0,0,"•«»*»,	C4"
430,0,0,"NA","0",0,0,"Ue«	for "" '""""""4 ’"
431,0,0,"NA","0",0,0,"^“tenant, Oiw*	^	„"
432,0,0,"NA","0",0,0,"'“«»M o„.	'■«« An,	'“f 'WwT""""'""""»."
433,0,0,"NA","0",0,0,"^“rrent/y Cn,»,	°^^icer Basjr r"
434,6,0,"AT","0",0,3,"Dept Store, Sa	^^^^-1980"
435,0,0,"NA","0",0,0,"®o^ger m	Obir	^^^PPino t"
436,6,0,"AT","0",0,0,"S.n i„,	“■ I980.J58, s ,	'""'Wn, ci„,"
437,0,0,"NA","0",0,0,"■--------------P.„."
438,6,0,"AT","0",0,3,"‘SCHOLARSHIP WINNERS ARE COMPETITIVE PEOPLE I *ROTC GRADUATES GRADUATE WITH EXPERIENCE!"
439,6,0,"AT","0",0,3,"FOR SCHOLARSHIP OPPORTUNITIES—Call or visit Maj. Larry Stayton, Ph. 546-2769, Department ot Military Science, Dexter Hall, Room 115"
440,6,4,"TXT","5",0,0,"vantage."
441,6,4,"TXT","6",0,0,"Poly’s designated three-point shooter, Mark Otta, then entered the game. Otta’s baseline jumper from behind the three-point arc fell in to tie the game with 15 seconds remaining."
442,6,4,"TXT","7",0,0,"However, Pomona wasted little time bringing the ball back up the court. With two seconds left and the crowd of 1,758 thundering, a wide-open Adam Sacks nailed a 21-foot jumper. Poly’s Mike Wintringer tried in vain to call timeout, but the buzzer went off before the referees noticed him."
443,6,4,"TXT","8",0,0,"“We probably should have called a timeout (after Otta’s basket) to set up a defense,” said Season. “That was my fault.”"
444,6,4,"TXT","9",0,0,"Parker broke out of his slump Saturday, making 11 of 14 shots for 23 points. Mike Wintringer’s deadly outside shooting produced 12 points, while Chambers managed only eight. The Mustangs, however, shot only 29 percent from the free throw line."
445,6,4,"TXT","10",0,0,"Bill Dobbs hit two three-pointers to lead Pomona with 11 points. Terry Stevens scored 10 and Darron Suttle had nine."
446,6,13,"HL","0",0,0,"Swimmers lose to Matadors"
447,6,13,"BL","0",0,0,"By Dan Ruthemeyer"
448,6,13,"BL","0",0,0,"Sports Editor"
449,6,13,"TXT","1",0,0,"The Cal Poly swim teams ran into some stiff competition Saturday, as they lost to Cal State Northridge in their second conference meet of the season."
450,6,13,"TXT","2",0,0,"The loss drops both the men’s and women’s conference records to 1-1 after they each started the season with wins over Cal State Los Angeles on Jan. 17."
451,6,13,"TXT","3",0,0,"Freshman backstroke swimmer Amy Holland turned in the Mustangs’ most impressive performance Saturday by beating defending national champion Stacy Mettam in the 200-yard backstroke en route to qualifying for nationals."
452,6,13,"TXT","4",0,0,"Holland turned in a time of 2:10.71, which is just over a second faster than the national qualifying time."
453,6,13,"TXT","5",0,0,"Also recording first place finishes for the women were Nancy Stern, who won the 200-yard breast stroke, Linda Tucker, who took first in the 200-yard butterfly and Liz Linton, who captured the 1,000-yard freestyle."
454,6,13,"TXT","6",0,0,"Despite their several strong, individual performances, the Mustang women were done in by the depth of the Northridge freestylers."
455,6,13,"TXT","7",0,0,"“We won all the stroke events and the distances, but they took all the freestyles,” said coach Bob Madrigal. “You just can’t give that up and expect to win.”"
456,6,13,"TXT","8",0,0,"The Northridge women placed strong in the 50, 100 and 200-yard freestyle events to help them to the win."
457,6,13,"TXT","9",0,0,"In the men’s competition, junior Neil Leary won the 200-yard butterfly for the only first place finish for the men."
458,7,0,"PI","0",0,0,"Mustang Daily Monday. January 26,1987 7"
459,7,14,"HL","0",0,0,"Crop loss and heating costs in cold snap may cool profits"
460,7,14,"BL","0",0,0,"By Julie Anne Lauer"
461,7,14,"BL","0",0,0,"staff Writer"
462,7,14,"TXT","1",0,0,"The recent cold weather has meant more to the crop science department than just bringing out more warm winter clothes."
463,7,14,"TXT","2",0,0,"According to Corwin Johnson, head of the department, the cold weather has caused some damage to the citrus and avocado groves on campus."
464,7,14,"TXT","3",0,0,"On the night and early morning of Jan. 16 and 17, the temperature in the citrus and avocado groves and other areas of campus dropped to a record low of 23 degrees. ‘"
465,7,14,"TXT","4",0,0,"Johnson said members of the crop science department and project classes which grow the plants began heating the area at about 11 p.m. when the"
466,7,14,"TXT","4",0,0,"temperature dropped below freezing."
467,7,14,"TXT","5",0,0,"The area was heated with diesel burning pots, called orchard heaters, which heated the air around the trees, and a wind machine which kept frost from forming."
468,7,14,"TXT","6",0,0,"Johnson said that although the heaters were on, workers could not hold the temperature high enough to prevent some freezing, especially on the avocado trees."
469,7,14,"TXT","7",0,0,"The most severe damage was done to avocado trees which were out of range of the orchard heaters, but most of the trees suffered some minor damage."
470,7,14,"TXT","8",0,0,"Johnson said that in the citrus groves, with the use of one wind machine and the orchard heaters, workers were able to hold the temperature above 28 degrees. As a"
471,0,0,"B","0",0,0,
472,7,14,"TXT","9",0,0,"result the citrus trees suffered only minor damage."
473,7,14,"TXT","10",0,0,"Though Jan. 16 and 17 were the coldest, the workers still needed to heat the areas again the following two days."
474,7,14,"TXT","11",0,0,"On other cold nights during the past few weeks, the temperature did not fall below 32 degrees until daybreak; as a result the air did not stay cold long enough to need heating."
475,7,14,"TXT","12",0,0,"The cold weather also caused some minor damage to other crops on campus. Some senior project summer crops were lost, and some vegetable crops may have been set back a little in their growth."
476,7,14,"TXT","13",0,0,"As far as long term damage from the cold snap, Johnson said there will be very"
477,7,14,"TXT","13",0,0,"little if any profit from the citrus and avocado crops because of the high cost of electricity and fuel for the heaters."
478,7,14,"TXT","14",0,0,"In addition, some of the avocado trees may have been damaged to the point that they may not produce new buds and fruit next year."
479,7,14,"TXT","15",0,0,"Johnson said that in the 26 years that he has been at Cal Poly, this is the most cold weather damage he has seen."
480,7,14,"TXT","16",0,0,"According to Ronald Regan, head of the ornamental horticulture department, some potted and tropical plants outside the OH Unit suffered minor frost damage."
481,7,14,"TXT","17",0,0,"Regan said most of the plants at the unit are grown in hothouses and therefore were protected from the cold."
482,7,0,"OT","0",0,0,"AIAA CLUBS MEETS MON JAN 26 6:30PM IN SCI NO. COME SEE FILM AND SIGN UP FOR TRIP TO ROCKWELL B-1B PLANT."
483,7,0,"OT","0",0,0,"AMA MEETING TUESDAY 11-12 IN ARCH 225 GUEST SPEAKER"
484,7,0,"OT","0",0,0,"CAL POLY TEACHERS’ SOCIETY Presentation on Barbara Morgan; Next Teacher in Space T ues. Jan27 BA&E rm208 6pm"
485,7,0,"OT","0",0,0,"SOCIETY OF FLIGHT TEST ENGINEERS MEETING TUES 8:00 F. SCI. 286 NASA AMES TRIP,CONTEST KITS AVAIL CLUB CALENDAR,F-18.F-U VIDEOS"
486,7,0,"OT","0",0,0,"S^E"
487,7,0,"OT","0",0,0,"Tues. 27,6PM, Rm 304 GR. ARTS Sarah Elbert speaker “Women’s Role in Work”; Buy tickets for “Evening w/ Industry” $5mem. $7non"
488,7,0,"OT","0",0,0,"2 MANDATORY PALS MEETINGS ON"
489,7,0,"OT","0",0,0,"JAN 16-27 AT 7PM IN AG 216"
490,7,0,"OT","0",0,0,"BE A SPECIAL FRIEND TO A CHILD"
491,7,0,"OT","0",0,0,"ALL REMAINING 1987 CALENDARS ON SALE-40% OFF EL CORRAL BOOKSTORE"
492,7,0,"OT","0",0,0,"Become a Peer Health Educator! Applications now available at the Student Health Center. Call 546-1211 for more Information. Applications are due 1/28."
493,7,0,"OT","0",0,0,"Interested in Exercise Counseling and conducting Fitness Work-ups? Apply to become an Exercise and Fitness Educator at the Cal Poly Health Center. Call 546-1211."
494,7,0,"OT","0",0,0,"LONE JUSTICE CONCERT CANCELLED Due to a vocal chord problem with the lead singer. REFUNDS will be made at U.U. ticket office."
495,7,0,"OT","0",0,0,"Sorry for any inconvience."
496,7,0,"OT","0",0,0,"ASI CONCERTS"
497,7,0,"OT","0",0,0,"NEEDED Senator for School of Engineering: Apply Box 35 in UU Ape. Leave Name and Ph’"
498,7,0,"OT","0",0,0,"President’s Forum"
499,7,0,"OT","0",0,0,"FEB. 12 11:00 UU PLAZA SPEAK TO PRESIDENT BAKER"
500,7,0,"OT","0",0,0,"SALE!!!!!"
501,7,0,"OT","0",0,0,"LYCRA TIGHTS $9 BIKES SHORTS $10 WELLS OUTLET 245 TANK FARM RD TH,F,S,S 12:00 - 5:30 ENDS JAN 25"
502,7,0,"OT","0",0,0,"TIME MANAGEMENET SEMINAR JAN 27TH 10AM -11 AM 546-1256"
503,7,0,"OT","0",0,0,"WANT TO GET INVOLVED?"
504,7,0,"OT","0",0,0,"WANT TO MEET NEW PEOPLE?"
505,7,0,"OT","0",0,0,"IS YOUR RESUME LOOKING EMPTY? Applications now available for peer health educators. Learn about health and how to share that info with others. Educators work in the areas of Alcohol and Drug Awaremess, Nutrition, Oral Health, Exercise and Fitness, Sexuality, & Lifestyle Wellness."
506,7,0,"OT","0",0,0,"Pick up an application at the Health Center (546-1211) Due date Jan 28,1987."
507,7,0,"OT","0",0,0,"Personals"
508,7,0,"OT","0",0,0,"BIKINI’S $10.00/HURRY! Open everyday. Sea Barn,Avila Beach"
509,7,0,"OT","0",0,0,"HAPPY BIRtHdAY 'Christin? Weenie Love Debs, Pam, & Marth"
510,7,0,"OT","0",0,0,"ALPHA PHI BASKETBALL TEAM Win it again like last year!"
511,7,0,"OT","0",0,0,"Good luck tonight!"
512,7,0,"OT","0",0,0,"ALPHA PHI OMICRONS-INSPIRATION WEEK IS HERE! When is the special moment?"
513,7,0,"OT","0",0,0,"Beta Theta Pi Little Sister Rush"
514,7,0,"OT","0",0,0,"Thur JAN 29 Pink & Blue Night Fri JAN 30 Wine and Cheese Party Sat JAN 31 Ski Party All events 8pm at Beta House For Info call 546-9425"
515,7,0,"OT","0",0,0,"Dear Alpha Phi Zim-Bam-Boom We had a BLAST going to the moon. Love Beta"
516,7,0,"OT","0",0,0,"Gamma Phi Beta-We’re excited to be your sister sorority this quarterlWhen is the Phee Phi For Rum Party?"
517,7,0,"OT","0",0,0,"LOVE Alpha Phi"
518,7,0,"OT","0",0,0,"Gamma Phi Beta Pi pledge class:"
519,7,0,"OT","0",0,0,"GET READY....."
520,7,0,"OT","0",0,0,"You’re big week is finally here!! You have all done a great job! Yo,Ho,Ho...the ACTIVES"
521,7,0,"OT","0",0,0,"GIRLS GET READY FOR PHI’S AND THIGHS"
522,7,0,"OT","0",0,0,"THE SOCIAL EVENT OF THE YEAR! STAY TUNED FOR DETAILS"
523,7,0,"OT","0",0,0,"-SIGMA NU-"
524,7,0,"OT","0",0,0,"Thanks for the wonderful ski trip."
525,7,0,"OT","0",0,0,"It was a blast! Dancing, gambling, getting married, and the WAX room! On yea, skiing was great too! Let’s make it a tradition!"
526,7,0,"OT","0",0,0,"WE LOVE YOU! ALPHA PHI"
527,7,0,"OT","0",0,0,"SPICE UP YOUR NIGHTLIFE WITH A"
528,7,0,"OT","0",0,0,"ZTA TUCK-IN!"
529,7,0,"OT","0",0,0,"on sale now in UU 10-2:(X)"
530,7,0,"OT","0",0,0,"A.S.I. Films Presents:"
531,7,0,"OT","0",0,0,"FIX” FOR ONLY $1.50 at Chumash on FRI JAN 23 at 7&9:30"
532,7,0,"OT","0",0,0,"ASI Films Presents:"
533,7,0,"OT","0",0,0,"“ABOUT LAST NIGHT” For ONLY $1.50"
534,7,0,"OT","0",0,0,"at Chumash on WED JAN 28 at 7&9:30"
535,7,0,"OT","0",0,0,"MAZATLAN!! NOW!"
536,7,0,"OT","0",0,0,"RIGHT NOW IS THE TIME TO SIGN UP FOR THE ULTIMATE SPRING BREAK ADVENTURE, IT BEATS BULLS AND NO ID REQUIRED!!!"
537,7,0,"OT","0",0,0,"CALL DAN,541-1886/BOB,544-9790"
538,7,0,"OT","0",0,0,"FOUND: MALE BROWN/WHITE Springer Spaniel."
539,7,0,"OT","0",0,0,"white plastic colar. Playful. Found in the Foothill Area. Call 543-4006."
540,7,0,"OT","0",0,0,"LOST DOG-LACK GREAT DANE IN SHELL BEACH 773-3444 REWARD"
541,7,0,"OT","0",0,0,"Wanted"
542,7,0,"OT","0",0,0,"Wanted: 30 Overweight people serious about losing 10-29 lbs in 30 days. 100% guaranteed 481-1128."
543,7,0,"OT","0",0,0,"*FREE**FREE**FREE*"
544,7,0,"OT","0",0,0,"Attic Insulation-DoorWeather-strlpping-Waterheater Blanket Sponsored by So. Cal. Gas Call Helen or Micki Energy Dept. 544-4355"
545,7,0,"OT","0",0,0,"FREE ATTIC INSULATION for home/apt."
546,7,0,"OT","0",0,0,"Can be renter or homeowner"
547,7,0,"OT","0",0,0,"Lower you heating bills"
548,7,0,"OT","0",0,0,"Gas Co. Progr. Call Todd 541-6521"
549,7,0,"OT","0",0,0,"EXPERIENCED CAL POLY TYPIST. CLOSE TO CAMPUS. 543-0550"
550,7,0,"OT","0",0,0,"FAST SERVICE-EXPERIENCED TYPIST 1.50 PAGE 543-7631 CHRIS EVES."
551,7,0,"OT","0",0,0,"FAST SERVICE-EXP TYPIST $1.50 PAGE 544-2943,541-4761 PEGGY"
552,7,0,"OT","0",0,0,"I’m still at it! For all your typing. Call Susie 528-7805."
553,7,0,"OT","0",0,0,"OVERNIGHT SERVICE, usually $1.50/pg typical, Leslie 549-9039"
554,7,0,"OT","0",0,0,"R&R Word Processing &Typing(Rona) Laser printer,w/100 plus fonts, students rate.M-Sat,9am-6pm,544-2591"
